param,gene,rhat,ess_bulk,ess_tail,rhat_issue,ess_issue
gamma,FAM120A,1.000095792085768,3395.8257057442593,2307.8402950019195,False,False
gamma,GPR3,1.0004871314673272,3229.785769014028,2232.823775810227,False,False
gamma,FOXK1,1.0004332512502985,3183.768787497981,2349.7704732127727,False,False
gamma,PDE8B,0.9998494902745882,3443.381337367038,2276.2039411589835,False,False
gamma,QRICH2,1.0004638838284443,3576.5257849171544,2440.8021164643956,False,False
gamma,PTPN11,1.0006451799577207,3086.9147600576694,2287.647751037279,False,False
gamma,DOCK2,1.002181071535398,3393.8276520937084,2451.6970770973976,False,False
gamma,CCL14,1.0020292339198298,2669.9515859435487,2014.5553722710881,False,False
gamma,PAK4,0.9995855066838476,3304.473213828926,2540.572826764687,False,False
gamma,NDUFA7,1.0003432267468695,3257.330394159351,2306.1255367443273,False,False
gamma,WDR53,0.9996185119303301,2702.5366954752562,2342.7301931915463,False,False
gamma,CLIC3,1.0019038395849078,3570.806812085536,2293.026473478995,False,False
gamma,KIAA0753,1.001837519396809,3058.0105969658957,2311.8139206300443,False,False
gamma,SMIM12,1.0013317051032862,3547.652761213072,1986.0620251458467,False,False
gamma,HSD17B4,1.0004849259718283,3575.3147730899864,2033.4152812116329,False,False
gamma,GLRA1,1.0021661692026846,3291.319324686153,2009.4380421001936,False,False
gamma,MRPL4,0.9995673655204828,3080.54934635402,2471.522478439653,False,False
gamma,LOC100133267,1.0014183126933844,2941.554820732739,2375.8165800131032,False,False
gamma,LDOC1L,1.0013344127734511,2719.3604759726754,2137.397046504051,False,False
gamma,TAC1,1.0004635356471567,3467.934248020184,2236.044826124672,False,False
gamma,RBM22,1.0000418223439747,2954.590033906944,2129.772878426799,False,False
gamma,SELT,1.0004769193565441,2820.941139410877,2299.39245109689,False,False
gamma,GPR139,1.000352807457682,3504.5704548572667,2487.1991220469085,False,False
gamma,OR2T3,1.0050005974505172,3488.6640231165534,2420.7403341824493,False,False
gamma,NFATC3,1.0002945758379505,2541.998790128318,2468.3494530693,False,False
gamma,ASCC3,1.0014487872755633,2741.878291032044,2130.6142621339136,False,False
gamma,YY1,0.9998942582047586,3286.2620445986267,2016.0714648602477,False,False
gamma,PLBD1,1.0007041449117688,2996.0484929907134,2208.978279497652,False,False
gamma,CADM2,1.0000455278480063,3760.9630795586127,2348.5982232520896,False,False
gamma,CNIH4,1.0005617191824296,2885.2721584984165,2067.410211262167,False,False
gamma,PMM2,1.0008732178131428,4037.9213828153197,2108.8136013321573,False,False
gamma,NPAT,1.0012484255957435,3108.914430651511,2181.983242660252,False,False
gamma,NDUFA11,0.999658988532256,2932.0207698169256,2200.5391897246186,False,False
gamma,POC1B-GALNT4,1.0012472654777347,3185.006563877283,2383.812276251992,False,False
gamma,PSG3,0.9992819792544452,2995.6493437328577,2273.7745717649195,False,False
gamma,DNMT1,1.0010333603110915,3663.047046960224,2191.4118053759644,False,False
gamma,MEGF6,1.0012315286359448,2799.8160666518975,1866.5377397686734,False,False
gamma,GNAQ,1.0023438633974393,2849.860713022256,1908.7990319240296,False,False
gamma,FNTB,1.0024120525585791,3828.87338841465,1996.7374544149727,False,False
gamma,USP5,1.0003132457425763,2719.7499812076026,2336.7566723538503,False,False
gamma,CUL5,1.0005801030250687,3026.057342968655,2402.1750564371087,False,False
gamma,ZZZ3,0.9996971791457864,2616.1754095429,2034.439297806884,False,False
gamma,LPL,1.000331142146817,3045.1733964344994,2314.018650125477,False,False
gamma,CCDC106,0.9995294130195206,3438.588554069644,2145.3147478697033,False,False
gamma,OR1N2,1.0005682919728673,3818.7244525047663,2458.824464268043,False,False
gamma,AKIRIN2,1.0028927897367628,3417.9807670540904,2058.0467895825113,False,False
gamma,SAT2,1.0018038964139455,2300.922708393789,1813.7004069675963,False,False
gamma,RTN4IP1,0.9996216192246451,3601.552063075181,2423.1427472129285,False,False
gamma,ERN2,1.0017980815381713,2948.971739902435,2269.006096074499,False,False
gamma,TADA2B,1.0013872051612158,2797.2776760620004,2177.738378065266,False,False
gamma,TUBGCP2,0.9997929586242913,3951.7759215689175,2276.286132455648,False,False
gamma,ERI1,1.0012241311224004,3080.655907772113,1849.736497746792,False,False
gamma,CYB5R2,1.001423707529908,3457.1191861551442,2312.3265049978686,False,False
gamma,ID4,0.9999598558770079,3584.0673802669953,2222.7928760996842,False,False
gamma,COMMD7,1.0003568432683638,3231.517715707137,2379.6009092832564,False,False
gamma,TMEM41B,1.0021980682520337,2950.4173397662485,2200.0168594709244,False,False
gamma,WNT10A,0.9997459924236844,3161.7730794368076,2226.9268112789573,False,False
gamma,VARS,1.0000618001699964,2898.173315419998,2208.980108273331,False,False
gamma,TEFM,1.000024018807839,3905.847013979381,2419.215485078274,False,False
gamma,RABGAP1L,1.001025881474989,3582.3042827308286,2339.6407360270514,False,False
gamma,METTL8,1.000793731522538,3365.273736652407,2372.145224120351,False,False
gamma,PDLIM4,1.0024683050635097,3249.4064362467084,2101.3754702414003,False,False
gamma,ZNF705G,1.0006977668927406,2973.912475449761,2240.258334944996,False,False
gamma,KCNIP1,1.000008201689294,2899.99562368595,2423.88011989178,False,False
gamma,HSD17B10,1.001583805866828,3065.6155669681684,2414.4465224012847,False,False
gamma,WDR61,1.00053626902708,2951.6104394868157,2133.437263049666,False,False
gamma,TMEM33,1.0010787491034494,3469.346721121777,1990.2008524864334,False,False
gamma,MAP4K3,0.9997551077232514,3034.8297448769044,2145.245872967572,False,False
gamma,UNCX,1.0011052550903203,3117.9907447972223,2027.9833758714954,False,False
gamma,BRAT1,1.0003682990628862,3475.472934677746,2393.8340829155,False,False
gamma,ATRNL1,1.0002963779418288,3643.8715007598043,2535.043589793508,False,False
gamma,PFAS,1.0008282233259058,2997.84844988505,2224.111914505255,False,False
gamma,SRC,1.0004398764185671,2833.79029117793,2365.065070906797,False,False
gamma,MAS1,1.0016090200070509,3877.785697868418,1833.303334647809,False,False
gamma,RMDN1,1.0003044120448665,3602.0568477085762,1951.529214049035,False,False
gamma,RSPO2,0.9998886111215649,3518.494229297544,2388.4295436846246,False,False
gamma,KLRC3,1.0011049170370925,3508.660736915251,2093.8179339726953,False,False
gamma,EEF1A2,1.0020270796330113,2925.375599286788,2168.852693006879,False,False
gamma,CHAMP1,0.9993799145129728,3223.150908200875,2265.2280486974364,False,False
gamma,FAM86B1,0.9999397823558243,3280.7146839608045,2218.1553180189376,False,False
gamma,FGFBP3,1.0008592973221155,3109.5683820504596,2558.6389364959823,False,False
gamma,FUT8,1.0011759633558066,3712.0185699907934,2261.950878436856,False,False
gamma,SMC6,1.0012709377002564,3283.2750249916053,2279.972773282389,False,False
gamma,ADNP2,1.0005590415734147,2593.0760105763507,2324.6279062528906,False,False
gamma,C1QTNF4,1.0003624119005998,3208.175173669316,2440.1868269103156,False,False
gamma,DYNC2LI1,1.0004658393598536,3627.630326218959,2143.309991812433,False,False
gamma,CHRNA1,1.000533554497077,3300.8550273957153,2276.332067906346,False,False
gamma,DAZAP2,1.000557420602074,2891.2405588097768,2003.2859680900176,False,False
gamma,SOCS5,1.0008745072198366,3215.227172457246,1959.1391447457781,False,False
gamma,GPER1,0.9994972304413495,3126.6903772296573,2158.8914367583047,False,False
gamma,PEX14,1.000294913685986,2809.397558049371,2385.1686197408017,False,False
gamma,REL,1.0003347639080118,2791.6638061753883,2055.7351482441154,False,False
gamma,FREM3,1.0017550434297153,3395.2820791798017,2247.207696265793,False,False
gamma,TAL2,1.0002612572423284,2836.909554199576,2450.5331105676796,False,False
gamma,SSX2IP,1.0006755208238096,3317.970883317282,2482.499154382751,False,False
gamma,GAGE12J,0.9998660269520803,4200.74016345869,2296.3487537490046,False,False
gamma,REG3G,1.0013258683584838,3688.573159485945,2297.3458061221504,False,False
gamma,POLR1A,1.00132139714269,2703.021164149944,1924.347933715554,False,False
gamma,PXDNL,1.0007744215285492,3275.901959805633,2094.909825205715,False,False
gamma,MUC7,0.9999320073189752,3377.604484004205,2293.9179374062915,False,False
gamma,VPS18,0.9996289422251688,3613.560356062585,2120.947355536291,False,False
gamma,CCDC172,1.0018075588435558,3539.872012553698,2211.857426378533,False,False
gamma,MARVELD3,1.0005599111778967,2955.232517537259,2194.6981462125445,False,False
gamma,CCL3,1.0011526915670943,3141.2168262277482,2029.9315482116876,False,False
gamma,DGCR2,1.0000183452129847,3271.560211314486,2476.840771194639,False,False
gamma,SERPINC1,0.999514545765238,3463.993092780894,2284.2857173975785,False,False
gamma,SHH,1.0020093007289397,3214.35958834492,2013.6520457110792,False,False
gamma,TM9SF3,1.000689033925039,3152.9948545958646,2006.6151586907342,False,False
gamma,DCTD,1.001125129520602,2965.311923893791,2218.4639211332983,False,False
gamma,OPN1LW,1.0018933824405376,3098.3224918850256,2450.019005432366,False,False
gamma,SLC35G6,1.0042904446659222,2374.0992630093133,1782.4652637215397,False,False
gamma,SPHK2,1.000072292582704,3653.6253089677703,2118.149818894321,False,False
gamma,CDK11A,1.0022316654962957,3076.6961847312605,2265.634230353787,False,False
gamma,PCDHGB1,1.001634690407027,3393.7262389390985,2319.194637732211,False,False
gamma,RRAGD,0.9998042949189409,3086.0105776909663,2345.328343141105,False,False
gamma,ENPP1,1.0008243977253852,3432.9926545803155,2357.3591910499777,False,False
gamma,PPIAL4G,0.9998407565548213,3459.3272303547164,2060.6408377818566,False,False
gamma,PPP1R9A,1.0000807399609148,3022.150417695999,2205.4955377924584,False,False
gamma,OCSTAMP,1.0020724065975362,3339.8574865249325,2215.7634029552314,False,False
gamma,EPB41,1.0006205400157218,3590.796067228211,2349.1128995267145,False,False
gamma,C1QTNF9B,0.9999404865800374,2738.0325234991205,2227.0339987696707,False,False
gamma,FBXO10,1.00143678135424,2940.6307010307864,2248.9895033645184,False,False
gamma,PCYT1A,1.0006214577766177,3204.804247128717,2228.05720719142,False,False
gamma,HAO2,1.0000711128478044,3228.44027990575,2340.259356891364,False,False
gamma,CTF1,1.0008680031862367,3118.4514446345515,1913.3704450593668,False,False
gamma,ZNF202,1.0017799045170381,3378.603316170738,1924.7603930283342,False,False
gamma,SAMSN1,1.0009869627669352,2952.0461157981076,2330.619980024098,False,False
gamma,CCDC182,1.0004953189520371,2892.2499158923843,2020.629212641468,False,False
gamma,SLC39A2,0.9998752158164137,2942.1126480386465,2390.9464369673615,False,False
gamma,DENND2C,1.0029280064269444,2747.0243420093134,2499.394914304581,False,False
gamma,HSD3B1,0.9998404710972071,3100.3546797498548,2135.6126667251115,False,False
gamma,TRABD2B,1.002099167286268,3260.578899696421,1906.6633095129519,False,False
gamma,HUS1B,1.0019499039297208,4255.710304001286,2195.1026986700494,False,False
gamma,OSCAR,1.0006626208578835,3582.021076611139,2161.329032497766,False,False
gamma,NPLOC4,1.000125353519911,2893.4096182564485,2309.9722263520352,False,False
gamma,TNFRSF4,1.004511641649554,3029.18831894301,2270.1758887224564,False,False
gamma,SRRM2,1.000480458643356,3080.3509947391676,2267.5884796909263,False,False
gamma,EPM2AIP1,1.0001870490004976,2550.4705336072284,2276.565111495797,False,False
gamma,CYP2B6,1.0007870870016444,2994.064323180884,2056.2678840393023,False,False
gamma,ZNF579,1.0010776305290527,3513.5511971061055,2369.900117991863,False,False
gamma,ANKRD9,0.9998492236258871,3537.572472788842,2285.9475720430382,False,False
gamma,OLAH,1.0003978826133917,3236.276658032704,2178.9856519673513,False,False
gamma,ZHX2,1.0008354541277311,3594.5248321924146,2244.347043762269,False,False
gamma,ZNF648,1.0006855433295603,2975.85538112416,2151.2295426971536,False,False
gamma,HLA-DPA1,1.0003191750861955,3044.8615804268657,1932.110627187366,False,False
gamma,ENDOU,1.0000072043410746,3521.4615054684923,2226.034183818022,False,False
gamma,CCKAR,1.0015288958872715,3524.9935693976363,2368.6831296884648,False,False
gamma,GRAMD4,1.0000926986913257,3251.1712202398344,2431.368848928113,False,False
gamma,NKRF,0.9999695277563337,3249.0147929747395,2099.6317542436122,False,False
gamma,OR10K1,1.0012612468044597,3390.352970175961,2270.756220835647,False,False
gamma,CPEB1,1.0002848778269968,3331.902818218348,2345.964146061465,False,False
gamma,FAS,1.0000620380592953,3257.3990412846915,2268.625597049624,False,False
gamma,EYA4,1.0009916537276669,3906.283295345311,2089.479333297469,False,False
gamma,CMAS,1.0001205682004082,2985.605281615771,2246.312531114741,False,False
gamma,CDRT15,1.0013502291631244,2828.068624718393,2205.3322874556393,False,False
gamma,SERINC1,1.0005913729599474,2684.0465118166153,2178.787392785707,False,False
gamma,VPS45,1.0006669954616232,2893.013333872495,2493.3592667801518,False,False
gamma,C1orf210,1.0003198818317511,3019.518572943071,2269.6163943763504,False,False
gamma,SLC6A8,1.0010339296203214,2780.141784147156,2429.7542445286385,False,False
gamma,HNF4A,1.001321339746072,3476.234930316946,2348.063778669187,False,False
gamma,HHAT,1.000763208062078,3396.461903954776,2217.460825625457,False,False
gamma,TMEM213,1.0006590382728084,3552.371483980408,2319.028133845319,False,False
gamma,CYP2C8,1.0016718005054226,3361.4315727905705,2067.2550952494516,False,False
gamma,EMID1,1.0007313583450803,3037.9165662424934,2230.237268545076,False,False
gamma,KLF2,0.9996131499808713,3256.939992619758,2131.845087949961,False,False
gamma,RASSF1,0.9998213196438035,2779.034286867303,2198.8072464140705,False,False
gamma,KRTAP10-1,1.0008473869208585,2939.091400269139,2285.55639802158,False,False
gamma,IL9,1.0007033006672525,3805.540837397561,2108.9807007186255,False,False
gamma,C7orf26,1.000356942128746,3124.0192626156418,2399.1427930747577,False,False
gamma,NDUFV1,1.0003393891043835,3386.2219898422654,2376.242466280251,False,False
gamma,CGGBP1,0.99999807011472,3234.233523786284,2410.755269146577,False,False
gamma,RHNO1,0.9994927725249633,3357.549141730605,2565.1219579831004,False,False
gamma,DGCR14,1.0011792753071809,3017.682290272505,2191.3918409986977,False,False
gamma,ACAT2,1.0003921291706674,3558.5892997165533,2540.958720741683,False,False
gamma,ANAPC2,1.0015127116978393,3805.0072288770184,2529.2757256735867,False,False
gamma,OR4A16,0.9997098054644528,4200.314308463769,2569.909704893384,False,False
gamma,KLHL14,1.0004619387153846,3435.553665864221,2114.8887541369413,False,False
gamma,DAB2IP,1.0017941854962031,2974.7604264739316,2086.260430795595,False,False
gamma,ITGAE,1.001686291803108,2686.1728102971488,2162.8206824957783,False,False
gamma,ALG10B,1.001305937160423,3302.871168658239,1949.049602876049,False,False
gamma,BEX4,1.0011121842572437,3031.7670802186776,2178.442371561528,False,False
gamma,GSPT2,1.0003854751266905,2953.213718188052,2109.1365109839408,False,False
gamma,DNAJC7,1.000045001558304,3354.145812048043,2230.38957293592,False,False
gamma,KRT1,0.9995144356087209,3191.9920587602433,2341.529333083662,False,False
gamma,NDUFB6,1.0031813464328703,2836.8180732367023,2137.528795144132,False,False
gamma,HOXA10,1.001408818368033,3036.2838284444038,1884.6018930306848,False,False
gamma,MFN1,1.0008443303483858,3104.952870892924,2581.3779817290456,False,False
gamma,USP17L18,1.0001702789652842,2857.618140824547,2390.6386988741306,False,False
gamma,KIR3DL2,0.9999938197183268,3559.76188446674,2556.8872109438303,False,False
gamma,TEX37,1.0003453803889046,3378.940846599176,2284.78133290322,False,False
gamma,WNT9A,1.0002517217104285,2826.233620313466,1726.2467408452023,False,False
gamma,AIFM2,0.999523520026884,2998.810531715668,2362.016528580496,False,False
gamma,SMPD1,1.001937862845937,3246.3629999695304,2419.354619354564,False,False
gamma,TBC1D16,1.0008884213696652,3335.774995884608,2396.118017515566,False,False
gamma,FAAH,0.9999411852870651,3315.610680876921,2172.084208720357,False,False
gamma,PTPRM,0.999939134856456,3092.5284144158495,2511.9710394794565,False,False
gamma,TMEM63A,1.000940345318944,3361.9961145636485,2352.984061926088,False,False
gamma,GALM,1.0008687057559782,3014.274597261214,2104.9047510376668,False,False
gamma,SNX15,1.0014460054503496,3334.6673869244437,2531.4200683739546,False,False
gamma,PLD6,1.0000875376291443,2888.3413932514222,2169.4080906147587,False,False
gamma,GTF2IRD1,1.0000170467137894,2947.246210374108,2319.7859255243557,False,False
gamma,D2HGDH,0.9997322004342155,3777.1115535691615,2517.3516439074615,False,False
gamma,B3GNT9,1.000809686269472,3143.4034039541652,2186.0547114288174,False,False
gamma,SDCBP,1.0008937355511263,2591.7082011355274,1929.4207939249216,False,False
gamma,ACTC1,1.0015873779750775,3236.7214901495645,2261.3481872303455,False,False
gamma,TMEM89,1.0004027151597998,3290.3822671063353,2129.088877491847,False,False
gamma,GRIN2A,1.001355595098562,2743.5770939856075,2221.415424192338,False,False
gamma,GDNF,1.0004027445658115,3230.2496233194015,2008.946429175809,False,False
gamma,STAU1,1.0041995144584344,2858.679713438033,2248.367040330399,False,False
gamma,IL17RE,1.0009140705000525,2543.5408794513774,2164.4376439304137,False,False
gamma,IFI6,1.000430413398539,3529.2819634207785,2401.745026548442,False,False
gamma,HAPLN4,1.002511911784907,2899.292376266829,2289.421022551632,False,False
gamma,DEFB105A,1.0001311095060703,3171.0968095464377,2020.5124323624395,False,False
gamma,ASB13,1.004754435681074,2994.5806859277945,1923.2755171254755,False,False
gamma,ZNF395,1.0023738422147472,3651.780134685939,2320.5254299104645,False,False
gamma,DSEL,0.9999209472037968,3400.594179251468,2309.423722264339,False,False
gamma,DESI2,1.000727210843496,3116.389820530539,2270.8483191329383,False,False
gamma,ZNF83,1.0004586825895758,3194.0700484468,2283.6965681448364,False,False
gamma,CD274,1.0034457685831797,2802.257114867898,2339.425133743088,False,False
gamma,PJA2,1.0018508480155357,3030.418331634929,2004.5348690202607,False,False
gamma,ZNF32,1.0042507819097646,3211.332527766251,2141.284612384773,False,False
gamma,NKAIN3,1.0016698161272957,3162.725464959164,2456.025774454155,False,False
gamma,RHD,1.0008463113773025,2884.5651551073965,2061.7814054550213,False,False
gamma,LOC388780,0.9999488202907615,3535.4066089077323,2316.217835252652,False,False
gamma,PCIF1,1.0000288782700708,3244.9910812228227,2053.417949611652,False,False
gamma,F3,1.000625835943308,3552.275180186276,2451.6086477004606,False,False
gamma,STX17,0.9999583933507848,3044.588416826467,2056.230104816414,False,False
gamma,NAPSA,1.000662520693088,2897.044704613874,1974.8685799773045,False,False
gamma,GAREML,1.0006952859422948,3022.735279045239,2047.8634818106636,False,False
gamma,AMIGO3,1.0012193012880546,3035.590230853154,2334.423133497324,False,False
gamma,OR2M4,1.0003826030802832,4282.439930126321,2150.006788195051,False,False
gamma,SIT1,0.9998468968899391,4210.468175587142,2011.7322487086053,False,False
gamma,PRELP,1.0003052953470888,2904.776505322535,2247.7085639891434,False,False
gamma,TMEM256,1.0001277045563082,3174.9378211812723,2472.534275187794,False,False
gamma,C1orf194,1.0018925014668105,2755.833327014838,2453.3188269073644,False,False
gamma,WEE2,1.0002284515125708,3078.990093578162,2159.4615631399283,False,False
gamma,NEFM,1.003252165623524,3536.928894820111,2375.511462177573,False,False
gamma,RAB1B,1.0014234853957722,3221.5173892861844,2293.994011189383,False,False
gamma,ARL6IP5,1.001048956721252,3750.5147068416786,2427.2314141010575,False,False
gamma,SERPINB10,1.0022314078150365,3148.678896680397,2174.601726799086,False,False
gamma,KLHDC4,1.0012549004721685,3284.880717111487,2042.8918256776774,False,False
gamma,RPS18,1.0005423526298418,3458.24893633225,2251.178258460538,False,False
gamma,PDE5A,0.9999959654093983,3484.2524018429144,1892.7027429249836,False,False
gamma,GTSE1,1.0003946757319615,2751.52118479254,2293.8505668782955,False,False
gamma,PTPN4,1.0033260631923122,3241.7279164475635,2493.5863708746783,False,False
gamma,SEC22C,1.0007320023634325,2929.5047181650057,2091.7307539387966,False,False
gamma,SETDB2,1.000013744285793,3069.619062269826,1932.4509916556897,False,False
gamma,TSPAN6,1.0002313572732053,3657.3611658911086,1966.4875554821595,False,False
gamma,NAA20,1.001915491225743,3158.7546591821547,2123.999987169294,False,False
gamma,ING2,1.0014760742205362,2963.088378038365,2223.372883468999,False,False
gamma,CNTROB,1.0005070087246237,2700.0278577254235,2050.433367033204,False,False
gamma,XRCC4,1.0010059861489369,2921.7526871967743,2246.402169421412,False,False
gamma,PCNX,1.0004844752596687,2844.38306244178,2299.7953912923713,False,False
gamma,PANX1,1.0005012148743189,3139.8256440372734,2188.099343067292,False,False
gamma,FAM184A,1.0001533960821218,3347.450466723414,2025.2044848599949,False,False
gamma,RILPL1,0.9998706672333996,3750.9940857900556,1945.2070264235736,False,False
gamma,CYP4V2,1.0009970236173114,3124.5185673685164,2157.094734603573,False,False
gamma,KRTAP4-4,1.0005051675640886,2654.2351114555318,2264.962118417812,False,False
gamma,MFSD5,1.0001548177977295,2642.4130329365285,2202.2601135100495,False,False
gamma,LOC79999,0.9999477241400444,2845.511036159421,2246.1488986231,False,False
gamma,UCN3,1.0008958833888724,3379.148297949,2328.0492692462344,False,False
gamma,OR11H12,0.9998822981528683,3424.98037121755,2055.4512839305726,False,False
gamma,HLA-E,1.002805540843649,3059.155652780613,2063.2605770392847,False,False
gamma,ICAM4,1.0002075137366866,4309.11931140162,2374.4566545409784,False,False
gamma,PSMB6,1.0000921942617873,3367.407397286517,2313.898221213288,False,False
gamma,SIPA1,1.0004951667870388,3120.0898446756646,2548.9290571293122,False,False
gamma,AP5Z1,1.0010705271405418,2717.3788910750563,2065.714528766902,False,False
gamma,C6orf136,1.0004631303637432,2692.34780393022,2413.6022042224736,False,False
gamma,TGDS,0.9999795907744687,3017.486009290924,2372.5251794643063,False,False
gamma,GLIS3,1.002245145576323,3187.092820749132,2175.9267801069923,False,False
gamma,DUSP14,1.0003390101796756,2763.729717776815,2100.044359113474,False,False
gamma,LYRM2,1.0016817576193489,3371.011547197683,2190.859311447141,False,False
gamma,CYP39A1,1.001779512579499,4072.4050537243247,2008.243314535658,False,False
gamma,NDUFS2,1.0009174772257945,3118.1080535961014,2640.134412520002,False,False
gamma,CCDC28A,1.0024527162866481,3283.284030924407,2078.885679377928,False,False
gamma,FBXO36,1.0006554043335025,3287.564534284656,2137.2049760330187,False,False
gamma,MST1L,1.0004930579509812,3019.6430139660592,1957.185584014711,False,False
gamma,ZYX,1.0006082728547638,3374.0778316154197,1997.6688383965263,False,False
gamma,CYSLTR1,1.0003673028317837,2859.180883300573,2064.6509067856737,False,False
gamma,UTS2,1.000484315046937,2683.3012318267192,2072.5897761015262,False,False
gamma,VGLL4,1.0002167466437435,3559.51609285014,2275.382770818949,False,False
gamma,LRRC57,1.001695917480042,3189.476186174561,1849.2551500990287,False,False
gamma,A2ML1,1.000438089776413,3509.0306212271457,2114.9849568359846,False,False
gamma,GLYATL2,1.0008537756360971,3170.437170043439,2053.0578638762545,False,False
gamma,PHF14,1.001663368171942,3300.1587240440235,2255.11946955312,False,False
gamma,PRAMEF9,0.999901636974023,2234.581041377,1991.3324816832403,False,False
gamma,SLC34A2,1.0012231585645597,3347.082526167717,2202.4093013617735,False,False
gamma,TMEM240,1.000215987070849,2821.4970543117483,1812.7984921308787,False,False
gamma,BIN1,1.0006506377215603,3859.3298294874057,2371.3207758854505,False,False
gamma,CD8B,1.0007588591744487,2687.9525321840392,2766.2502467273193,False,False
gamma,SPTAN1,1.0000447238623447,3397.043317985397,2525.2849501202286,False,False
gamma,SMCO2,1.0002392695285856,2659.70252515857,2180.888031303288,False,False
gamma,FAM122B,1.0020460909019913,2647.2006510749784,2124.8862417091555,False,False
gamma,SCTR,1.001800975163634,2655.6568824627557,2175.393252489224,False,False
gamma,CECR6,0.9999556437336936,3290.432271463881,2245.92407502812,False,False
gamma,CCDC33,1.0003605402650213,2764.9888920035046,1978.4674889800335,False,False
gamma,MAGEE1,0.9995745975072545,3710.8544049658103,2385.951431071379,False,False
gamma,VTI1B,1.000199010695476,3234.584028041518,2425.3614617474127,False,False
gamma,SEC61A1,1.001315534510671,3540.7012060643656,2455.2283875833295,False,False
gamma,OR7A5,1.000125566492224,3112.370980668123,2391.2666504426115,False,False
gamma,DHX38,1.0000838870011928,2981.8888121210593,2315.464605229718,False,False
gamma,GRK6,1.0013422893886685,3049.019074735343,2428.9270155897593,False,False
gamma,RGS11,1.0023834129058713,3062.7209281516134,2405.0320740476946,False,False
gamma,SEMA4B,1.0002354261152906,2977.8050689940765,2270.665494279825,False,False
gamma,SGCZ,0.9995188117046323,3607.6275552749016,2394.5730298311787,False,False
gamma,DDX25,1.0011003032081518,3552.7286303615224,2482.257340731631,False,False
gamma,CT47A10,1.0033264393251715,3932.998119066278,2167.509832747445,False,False
gamma,NEDD8,0.9998864228583645,3233.0469259201927,2136.1144354489206,False,False
gamma,UBE2W,0.9993952938332401,2948.0108763665044,2244.1064753206483,False,False
gamma,ADRM1,1.0021008758697807,3240.835272444142,2025.048985307828,False,False
gamma,RPS8,1.0002874479345358,3061.6202294290865,2073.6727664894997,False,False
gamma,ESCO2,1.00452690844423,3694.9218858120307,2112.830890352733,False,False
gamma,GPR137B,1.0019498083759253,4144.0012213566015,2163.851856462924,False,False
gamma,FANCC,0.9998074598565014,2933.9324086697616,1705.9570138990625,False,False
gamma,NR1I2,0.9998012594703038,3189.697758087884,2022.9756426503548,False,False
gamma,UTP11L,1.0013536822629536,3277.935957823367,2177.0077581006058,False,False
gamma,EHMT1,1.001170954719668,3129.155734527941,2287.0699180481943,False,False
gamma,SNAP25,1.0007741750481582,2638.3220966834847,2165.5575202050964,False,False
gamma,FMO5,1.0033030083697692,3071.5442931888474,2178.789839597397,False,False
gamma,MRPL44,1.000657403248028,3559.8429784739565,1895.3945919096648,False,False
gamma,CRTC3,1.0000781093207591,3331.854870289419,1985.376948362247,False,False
gamma,LCMT2,0.9996989906141137,3197.0792721290095,2295.906301037443,False,False
gamma,MYRF,1.0011497224108945,3490.8742039004505,2093.6411520991546,False,False
gamma,ZNF790,1.003450988127072,2958.54665297626,2054.704367306953,False,False
gamma,H1F0,1.0024665142430595,2960.7433026512003,2329.2158670991075,False,False
gamma,TTC24,1.002541935004765,3609.6481736598153,2038.0688642181253,False,False
gamma,TPBG,1.0006533329219685,2965.027966459439,2193.7602478304825,False,False
gamma,COX16,1.0012194311323308,2596.61562616332,2261.280575989865,False,False
gamma,CDC25C,1.000585993969528,3066.600620450622,1982.7165879485435,False,False
gamma,GOSR1,1.0005425404383699,3307.788997285585,2267.4691424788657,False,False
gamma,F2RL2,0.9994871008110469,3855.107556274092,2330.742992680444,False,False
gamma,CLEC4D,1.000519178932117,3824.154803565214,2510.200031352578,False,False
gamma,OR4F3,1.002529771978326,3457.6563564450607,2086.248118007708,False,False
gamma,LRCH3,1.0005440109875103,3285.101302553157,2293.6869162717794,False,False
gamma,GLCE,0.999920754186418,3357.1088087955322,2088.627936258664,False,False
gamma,MAP6,1.0007733188815768,2795.2399975244357,2380.3950426319357,False,False
gamma,USP44,1.000289163880743,3155.008428182746,2474.7086024975033,False,False
gamma,DDX10,1.0001578797349298,2822.009117214046,1838.662225215253,False,False
gamma,CBR4,1.0014320590935737,3011.9704005848885,2273.399078359989,False,False
gamma,GP6,1.0002085584498561,2740.7229316832345,2480.341320714257,False,False
gamma,NPPC,1.0026883171929681,3246.297132528131,2014.9731192088966,False,False
gamma,ACSM4,0.9999521625366334,3789.952744366175,2326.035878142576,False,False
gamma,IKBKAP,0.9999519718895157,3152.9531323700753,2456.250404429923,False,False
gamma,IFT20,1.0006734193010183,3781.820182482812,2176.4055007566944,False,False
gamma,PRPF18,1.0015290896486337,2518.0608001724886,1909.696480833562,False,False
gamma,BEND6,1.0003562607432015,3466.372780705489,2204.4602041327794,False,False
gamma,CWC22,1.0001158784632425,2670.4588575080465,2288.222960557273,False,False
gamma,FSCB,1.0022066760771826,3460.5856728946983,2399.0495231269642,False,False
gamma,PSMB8,1.0012291712866774,2796.3950382176163,2616.9064129714093,False,False
gamma,TYK2,1.0030525685252212,2929.1860814198208,2201.086339392236,False,False
gamma,ACOT13,1.001288297766636,3537.1228441600388,1887.8551920291955,False,False
