id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
RERG,4,0.12171,0.22562,1.0,4215,2,-0.10901,0.66326,0.6769,1.0,12325,1,-0.10901
RETSAT,4,0.12175,0.22566,1.0,4216,1,-0.040664,0.11928,0.22844,1.0,3994,1,-0.040664
KIF24,4,0.12184,0.22577,1.0,4217,1,0.054289,0.44854,0.54383,1.0,9785,1,0.054289
SEL1L3,4,0.12186,0.22578,1.0,4218,2,-0.22567,0.93783,0.93779,1.0,17558,0,-0.22567
C2orf70,4,0.12189,0.22583,1.0,4219,2,-0.20002,0.72445,0.72672,1.0,13294,1,-0.20002
GIP,4,0.12194,0.22589,1.0,4220,1,0.10173,0.57631,0.61686,1.0,11147,1,0.10173
PIP5K1B,4,0.12202,0.22599,1.0,4221,2,-0.077669,0.14723,0.26044,1.0,4555,1,-0.077669
TRIM48,4,0.12203,0.226,1.0,4222,1,0.26877,0.04111,0.099854,1.0,1789,2,0.26877
ROCK1,4,0.12203,0.226,1.0,4223,2,-0.095706,0.67862,0.68875,1.0,12556,1,-0.095706
S100A4,4,0.12209,0.22607,1.0,4224,2,-0.15651,0.47062,0.55541,1.0,10008,1,-0.15651
JPH2,4,0.1221,0.22608,1.0,4225,2,-0.28535,0.55385,0.60285,1.0,10894,1,-0.28535
PCDHA7,4,0.12216,0.22615,1.0,4226,2,-0.1358,0.86191,0.8615,1.0,15980,0,-0.1358
TGM3,4,0.12217,0.22617,1.0,4227,1,0.11652,0.32302,0.45871,1.0,8181,2,0.11652
WDR26,4,0.12227,0.22627,1.0,4228,1,-0.042023,0.92197,0.92178,1.0,17212,0,-0.042023
DCAF5,4,0.12232,0.22632,1.0,4229,1,-0.015932,0.15421,0.26837,1.0,4690,2,-0.015932
CNOT7,4,0.12236,0.22637,1.0,4230,1,0.051727,0.66199,0.67594,1.0,12303,1,0.051727
WWC3,4,0.12244,0.22647,1.0,4231,2,-0.23557,0.58052,0.61955,1.0,11205,1,-0.23557
KRT2,4,0.12246,0.22649,1.0,4232,1,-0.026611,0.64395,0.66271,1.0,12043,1,-0.026611
ZNF205,4,0.12251,0.22654,1.0,4233,1,-0.22409,0.81514,0.81474,1.0,15034,0,-0.22409
GLRX2,4,0.12251,0.22655,1.0,4234,2,-0.1001,0.8213,0.82081,1.0,15166,0,-0.1001
RHOXF2B,4,0.12255,0.22658,1.0,4235,2,-0.21411,0.87042,0.87,1.0,16162,0,-0.21411
ST18,4,0.12255,0.22659,1.0,4236,1,0.015504,0.65883,0.67362,1.0,12258,1,0.015504
TMEM40,4,0.1226,0.22666,1.0,4237,2,-0.10343,0.93315,0.93296,1.0,17448,0,-0.10343
USP17L29,4,0.1226,0.22666,1.0,4238,1,-0.18975,0.39322,0.51603,1.0,9271,1,-0.18975
GPR180,4,0.12262,0.22668,1.0,4239,2,0.042964,0.095092,0.20075,1.0,3534,2,0.042964
KCTD16,4,0.12265,0.22672,1.0,4240,2,-0.1818,0.7548,0.75467,1.0,13815,1,-0.1818
CTSO,4,0.12267,0.22675,1.0,4241,2,-0.2383,0.96986,0.96981,1.0,18289,0,-0.2383
MDK,4,0.12269,0.22677,1.0,4242,2,-0.12707,0.22206,0.34544,1.0,6046,2,-0.12707
SNRPG,4,0.12269,0.22677,1.0,4243,1,0.16513,0.11644,0.22521,1.0,3939,2,0.16513
OR52N2,4,0.12274,0.22684,1.0,4244,2,-0.1894,0.27406,0.40383,1.0,7136,1,-0.1894
CYB561A3,4,0.12276,0.22685,1.0,4245,2,-0.26482,0.82711,0.82653,1.0,15281,0,-0.26482
TLR7,4,0.12283,0.22694,1.0,4246,2,-0.16189,0.71047,0.71454,1.0,13040,1,-0.16189
CGREF1,4,0.12293,0.22706,1.0,4247,1,0.1437,0.1923,0.31174,1.0,5464,2,0.1437
TJP3,4,0.12303,0.22716,1.0,4248,2,-0.21976,0.23097,0.35552,1.0,6249,1,-0.21976
DOK5,4,0.12307,0.22721,1.0,4249,1,0.0049072,0.12941,0.24007,1.0,4174,2,0.0049072
CLVS1,4,0.12308,0.22721,1.0,4250,2,-0.18316,0.8191,0.81862,1.0,15114,0,-0.18316
C20orf62,4,0.12312,0.22727,1.0,4251,1,-0.027998,0.7512,0.75123,1.0,13755,1,-0.027998
IMPDH2,4,0.12317,0.22731,1.0,4252,2,-0.19216,0.58389,0.62171,1.0,11259,1,-0.19216
STATH,4,0.12318,0.22734,1.0,4253,2,-0.16971,0.85811,0.85767,1.0,15903,0,-0.16971
CDC42BPG,4,0.12322,0.22739,1.0,4254,2,-0.17728,0.94313,0.94304,1.0,17679,0,-0.17728
BLID,4,0.12326,0.22744,1.0,4255,1,-0.17612,0.48745,0.56461,1.0,10179,1,-0.17612
AHRR,4,0.12331,0.22748,1.0,4256,1,0.12715,0.11833,0.22732,1.0,3971,1,0.12715
ENAM,4,0.12336,0.22755,1.0,4257,1,0.053146,0.35007,0.4893,1.0,8764,2,0.053146
CD4,4,0.12336,0.22756,1.0,4258,2,-0.097357,0.63078,0.65339,1.0,11865,1,-0.097357
CHL1,4,0.12341,0.22761,1.0,4259,1,0.046379,0.48074,0.56092,1.0,10114,1,0.046379
SPDYE1,4,0.1235,0.22774,1.0,4260,2,-0.068376,0.35594,0.4958,1.0,8893,1,-0.068376
USP25,4,0.12354,0.22777,1.0,4261,2,-0.24441,0.72471,0.72694,1.0,13299,1,-0.24441
PNPLA6,4,0.1236,0.22785,1.0,4262,1,0.07704,0.27861,0.40894,1.0,7231,2,0.07704
HIST1H4K,4,0.12378,0.22806,1.0,4263,2,-0.046918,0.34516,0.48381,1.0,8650,2,-0.046918
KCNH1,4,0.12388,0.22817,1.0,4264,2,-0.017352,0.38636,0.51273,1.0,9216,1,-0.017352
BET1,4,0.12388,0.22817,1.0,4265,1,0.33705,0.025884,0.067872,1.0,1292,3,0.33705
TNIP2,4,0.12397,0.22828,1.0,4266,2,-0.14628,0.78541,0.78498,1.0,14390,0,-0.14628
SLC6A2,4,0.12402,0.22833,1.0,4267,2,-0.092918,0.41587,0.52718,1.0,9476,1,-0.092918
SIGLEC5,4,0.12404,0.22836,1.0,4268,2,-0.19507,0.87328,0.87288,1.0,16214,0,-0.19507
NRAP,4,0.12409,0.22841,1.0,4269,2,-0.25983,0.17183,0.28845,1.0,5057,1,-0.25983
CRYGS,4,0.12412,0.22844,1.0,4270,1,0.19088,0.32033,0.45569,1.0,8122,2,0.19088
OR10V1,4,0.12412,0.22845,1.0,4271,2,-0.24422,0.27356,0.40325,1.0,7122,1,-0.24422
OR5H1,4,0.12416,0.22849,1.0,4272,2,-0.049546,0.46433,0.55207,1.0,9944,1,-0.049546
PHLDB3,4,0.12421,0.22855,1.0,4273,1,0.062887,0.093547,0.19897,1.0,3509,2,0.062887
UBE2C,4,0.12421,0.22855,1.0,4274,2,-0.19683,0.94634,0.94627,1.0,17741,0,-0.19683
MTCL1,4,0.12428,0.22864,1.0,4275,2,-0.094304,0.29374,0.42586,1.0,7562,2,-0.094304
ABCD3,4,0.1243,0.22866,1.0,4276,2,-0.10847,0.93824,0.9382,1.0,17567,0,-0.10847
TMEM262,4,0.12431,0.22866,1.0,4277,1,0.22945,0.021862,0.059118,0.973355,1160,2,0.22945
RMI1,4,0.12434,0.2287,1.0,4278,2,-0.29898,0.43407,0.53642,1.0,9637,1,-0.29898
CST6,4,0.12437,0.22872,1.0,4279,2,-0.15449,0.88648,0.88615,1.0,16486,0,-0.15449
TM2D2,4,0.1244,0.22875,1.0,4280,2,-0.14452,0.97583,0.9758,1.0,18428,0,-0.14452
ALKBH3,4,0.12449,0.22886,1.0,4281,1,-0.088257,0.41521,0.52685,1.0,9471,1,-0.088257
ENTPD7,4,0.12454,0.22892,1.0,4282,1,0.073816,0.31955,0.45481,1.0,8106,1,0.073816
DHPS,4,0.12457,0.22895,1.0,4283,2,-0.072911,0.23165,0.35628,1.0,6265,2,-0.072911
BCL6B,4,0.12459,0.22896,1.0,4284,2,-0.2305,0.98685,0.98686,1.0,18693,0,-0.2305
OPN1MW2,4,0.12478,0.22918,1.0,4285,1,-0.021928,0.68018,0.68998,1.0,12582,1,-0.021928
OR6C76,4,0.12483,0.22924,1.0,4286,2,0.039339,0.21242,0.33461,1.0,5867,2,0.039339
CASZ1,4,0.12489,0.22931,1.0,4287,2,-0.27426,0.89346,0.89314,1.0,16631,0,-0.27426
FAM195A,4,0.12491,0.22933,1.0,4288,2,-0.10979,0.80529,0.80492,1.0,14809,0,-0.10979
STK32C,4,0.12497,0.2294,1.0,4289,1,0.16138,0.22882,0.35308,1.0,6198,2,0.16138
HEBP2,4,0.12498,0.22941,1.0,4290,2,-0.12239,0.61025,0.63912,1.0,11601,1,-0.12239
CHRNA10,4,0.12505,0.22948,1.0,4291,2,-0.20024,0.98357,0.98359,1.0,18610,0,-0.20024
HMGXB4,4,0.12516,0.22961,1.0,4292,1,-0.017926,0.33685,0.47441,1.0,8482,1,-0.017926
LPP,4,0.12519,0.22965,1.0,4293,2,-0.12139,0.65068,0.66755,1.0,12136,1,-0.12139
UHRF1BP1L,4,0.12525,0.22973,1.0,4294,1,-0.069187,0.91722,0.91703,1.0,17119,0,-0.069187
DYNC2H1,4,0.12532,0.22981,1.0,4295,2,-0.097752,0.66204,0.67597,1.0,12304,1,-0.097752
DIRC2,4,0.12534,0.22983,1.0,4296,2,-0.036034,0.75082,0.75086,1.0,13748,1,-0.036034
PLOD2,4,0.12535,0.22984,1.0,4297,2,0.044648,0.26683,0.3957,1.0,6965,2,0.044648
PPP2CA,4,0.12539,0.22991,1.0,4298,2,-0.1723,0.6571,0.67229,1.0,12234,1,-0.1723
CCDC88A,4,0.12544,0.22996,1.0,4299,2,-0.14187,0.93629,0.9362,1.0,17520,0,-0.14187
GCGR,4,0.12553,0.23007,1.0,4300,2,-0.1811,0.68798,0.69613,1.0,12697,1,-0.1811
ERAL1,4,0.12554,0.23007,1.0,4301,1,0.12178,0.27511,0.40501,1.0,7155,2,0.12178
SERPINB1,4,0.12555,0.23008,1.0,4302,2,-0.27764,0.90164,0.90129,1.0,16806,0,-0.27764
LYPLAL1,4,0.12557,0.2301,1.0,4303,2,-0.21399,0.97731,0.97734,1.0,18468,0,-0.21399
MURC,4,0.12558,0.23013,1.0,4304,1,-0.034363,0.13186,0.24287,1.0,4221,1,-0.034363
RTP2,4,0.12563,0.23018,1.0,4305,1,-0.048537,0.64151,0.66099,1.0,12011,1,-0.048537
TEX19,4,0.12582,0.23041,1.0,4306,1,-0.011838,0.36044,0.5004,1.0,8983,1,-0.011838
RNF126,4,0.12587,0.23046,1.0,4307,2,-0.070278,0.30434,0.43776,1.0,7803,1,-0.070278
PRPF31,4,0.12589,0.23049,1.0,4308,2,0.1366,0.05188,0.12175,1.0,2125,2,0.1366
TMEM14E,4,0.12596,0.23056,1.0,4309,1,0.020989,0.31572,0.45054,1.0,8029,2,0.020989
KDM4A,4,0.12606,0.23069,1.0,4310,1,0.050722,0.30038,0.43334,1.0,7716,1,0.050722
MTFR2,4,0.1261,0.23074,1.0,4311,1,0.016753,0.76513,0.76474,1.0,14005,1,0.016753
GEN1,4,0.1261,0.23074,1.0,4312,2,-0.074398,0.35215,0.49162,1.0,8808,2,-0.074398
TRAPPC10,4,0.1262,0.23084,1.0,4313,2,0.024389,0.19627,0.31624,1.0,5543,2,0.024389
DMRTB1,4,0.12623,0.23087,1.0,4314,2,-0.1773,0.46841,0.55427,1.0,9989,1,-0.1773
POP1,4,0.12625,0.23089,1.0,4315,2,-0.34715,0.4545,0.5469,1.0,9844,1,-0.34715
KCNJ5,4,0.12626,0.23092,1.0,4316,2,-0.15107,0.34866,0.4877,1.0,8730,2,-0.15107
MYF6,4,0.12634,0.23101,1.0,4317,2,0.057001,0.21556,0.33818,1.0,5921,2,0.057001
FRG2B,4,0.12643,0.23111,1.0,4318,1,-0.085014,0.67605,0.68671,1.0,12520,1,-0.085014
STRADB,4,0.12653,0.23121,1.0,4319,1,0.023488,0.31582,0.45067,1.0,8031,1,0.023488
ATP6V1C2,4,0.12658,0.23126,1.0,4320,1,-0.028692,0.78986,0.78945,1.0,14492,0,-0.028692
TMEM14A,4,0.12668,0.23139,1.0,4321,2,-0.16632,0.60062,0.63278,1.0,11477,1,-0.16632
MME,4,0.12684,0.2316,1.0,4322,2,-0.01465,0.018462,0.051684,0.92305,1070,2,-0.01465
SASH1,4,0.12685,0.23162,1.0,4323,2,-0.22181,0.94424,0.94413,1.0,17698,0,-0.22181
AKR7A2,4,0.12689,0.23166,1.0,4324,2,-0.17922,0.85334,0.85277,1.0,15807,0,-0.17922
HSD3B7,4,0.127,0.23178,1.0,4325,2,-0.18949,0.69114,0.69868,1.0,12749,1,-0.18949
FXN,4,0.127,0.23178,1.0,4326,2,-0.067668,0.21181,0.33391,1.0,5857,1,-0.067668
LTV1,4,0.12711,0.2319,1.0,4327,2,-0.093766,0.31927,0.45451,1.0,8101,1,-0.093766
TOM1L2,4,0.12714,0.23195,1.0,4328,2,-0.14215,0.62024,0.64608,1.0,11731,1,-0.14215
SDHAF2,4,0.12719,0.232,1.0,4329,2,-0.10075,0.9472,0.94718,1.0,17768,0,-0.10075
GSC2,4,0.12724,0.23206,1.0,4330,2,-0.11622,0.52619,0.58636,1.0,10565,1,-0.11622
MDH1,4,0.12727,0.23209,1.0,4331,2,-0.20272,0.87623,0.8758,1.0,16281,0,-0.20272
PXMP4,4,0.12728,0.23211,1.0,4332,1,0.11393,0.57515,0.61612,1.0,11128,1,0.11393
TUBB6,4,0.12733,0.23217,1.0,4333,1,-0.12088,0.070661,0.15898,1.0,2770,1,-0.12088
SPTBN5,4,0.12745,0.23232,1.0,4334,2,-0.063101,0.23192,0.35657,1.0,6272,2,-0.063101
ARHGEF11,4,0.12752,0.23241,1.0,4335,1,0.05762,0.67994,0.68979,1.0,12579,1,0.05762
RAB26,4,0.12757,0.23246,1.0,4336,1,-0.00080465,0.89373,0.89341,1.0,16637,0,-0.00080465
CDH11,4,0.12761,0.23252,1.0,4337,1,0.30657,0.027126,0.070467,1.0,1337,3,0.30657
ARMCX2,4,0.12766,0.23257,1.0,4338,2,-0.1132,0.94865,0.94862,1.0,17803,0,-0.1132
NAAA,4,0.12771,0.23263,1.0,4339,2,-0.084934,0.60525,0.63582,1.0,11536,1,-0.084934
PDIA4,4,0.12782,0.23278,1.0,4340,2,-0.16622,0.5272,0.58695,1.0,10579,1,-0.16622
PRAMEF10,4,0.12785,0.23281,1.0,4341,1,-0.10498,0.91001,0.90976,1.0,16969,0,-0.10498
GYG2,4,0.1279,0.23286,1.0,4342,2,-0.16506,0.50549,0.57451,1.0,10356,1,-0.16506
TMPRSS6,4,0.12795,0.23293,1.0,4343,2,-0.17451,0.87823,0.87779,1.0,16322,0,-0.17451
CYCS,4,0.12799,0.23298,1.0,4344,2,-0.21375,0.68702,0.69538,1.0,12681,1,-0.21375
SON,4,0.128,0.23301,1.0,4345,2,-0.093243,0.71507,0.71843,1.0,13120,1,-0.093243
G6PC,4,0.12804,0.23304,1.0,4346,2,-0.14174,0.91897,0.91878,1.0,17153,0,-0.14174
ZCCHC2,4,0.12809,0.23311,1.0,4347,1,-0.090412,0.92615,0.92597,1.0,17295,0,-0.090412
DRC7,4,0.12811,0.23314,1.0,4348,2,-0.097159,0.76461,0.76426,1.0,13999,1,-0.097159
DUSP7,4,0.12818,0.23323,1.0,4349,2,-0.19008,0.37934,0.50932,1.0,9156,1,-0.19008
THEM4,4,0.12823,0.23329,1.0,4350,1,-0.033166,0.47743,0.55913,1.0,10083,1,-0.033166
C10orf91,4,0.12827,0.23333,1.0,4351,2,0.019772,0.27011,0.39931,1.0,7034,2,0.019772
ZC3HAV1L,4,0.12829,0.23336,1.0,4352,2,-0.17254,0.21111,0.33311,1.0,5842,1,-0.17254
KCNH5,4,0.12838,0.23348,1.0,4353,2,-0.074247,0.80031,0.79992,1.0,14703,0,-0.074247
TRIM66,4,0.12842,0.23352,1.0,4354,2,0.070144,0.17533,0.29241,1.0,5129,2,0.070144
PRDM1,4,0.12842,0.23352,1.0,4355,1,0.19232,0.083592,0.18382,1.0,3230,2,0.19232
CALCOCO2,4,0.12846,0.23357,1.0,4356,1,-0.12772,0.40963,0.52405,1.0,9418,1,-0.12772
ALOX15B,4,0.12849,0.23359,1.0,4357,2,-0.25377,0.9512,0.95112,1.0,17853,0,-0.25377
CHST2,4,0.12851,0.23362,1.0,4358,1,-0.13483,0.87416,0.87372,1.0,16236,0,-0.13483
SPRED1,4,0.12856,0.23367,1.0,4359,2,0.058523,0.078162,0.17345,1.0,3028,2,0.058523
PPP2R2C,4,0.12861,0.23372,1.0,4360,1,-0.039808,0.92789,0.92766,1.0,17334,0,-0.039808
TNFRSF10A,4,0.12863,0.23375,1.0,4361,2,-0.24899,0.44676,0.54291,1.0,9766,1,-0.24899
DDX46,4,0.1287,0.23382,1.0,4362,1,-0.18487,0.7897,0.78927,1.0,14488,0,-0.18487
KIF4B,4,0.12879,0.23394,1.0,4363,2,-0.17812,0.91689,0.91669,1.0,17110,0,-0.17812
FNBP1L,4,0.12894,0.2341,1.0,4364,2,-0.007724,0.26064,0.38872,1.0,6846,2,-0.007724
PNOC,4,0.12897,0.23415,1.0,4365,2,-0.10215,0.76863,0.76823,1.0,14070,0,-0.10215
NNMT,4,0.12917,0.23439,1.0,4366,1,0.019512,0.87242,0.87203,1.0,16200,0,0.019512
SLC24A3,4,0.12922,0.23445,1.0,4367,1,0.097197,0.40319,0.52094,1.0,9353,1,0.097197
SOSTDC1,4,0.12927,0.2345,1.0,4368,1,-0.062701,0.61961,0.64564,1.0,11721,1,-0.062701
RWDD3,4,0.12928,0.23452,1.0,4369,2,-0.15796,0.23833,0.36372,1.0,6385,1,-0.15796
PTK2,4,0.12936,0.23461,1.0,4370,1,-0.14464,0.98499,0.985,1.0,18651,0,-0.14464
UGT8,4,0.12939,0.23464,1.0,4371,2,-0.18357,0.76801,0.76764,1.0,14057,1,-0.18357
TGIF2,4,0.12943,0.23468,1.0,4372,2,-0.11127,0.75658,0.75641,1.0,13849,1,-0.11127
GAS2L2,4,0.1295,0.23477,1.0,4373,2,-0.21339,0.83197,0.83135,1.0,15375,0,-0.21339
BSCL2,4,0.1295,0.23478,1.0,4374,2,-0.14866,0.80022,0.79984,1.0,14702,0,-0.14866
PIGK,4,0.12968,0.23498,1.0,4375,2,-0.16218,0.72927,0.73101,1.0,13381,1,-0.16218
TCF7L1,4,0.12971,0.23502,1.0,4376,2,-0.15601,0.42033,0.52941,1.0,9512,1,-0.15601
LDLRAP1,4,0.12973,0.23504,1.0,4377,2,-0.2338,0.52046,0.58303,1.0,10504,1,-0.2338
CYP1B1,4,0.12977,0.23508,1.0,4378,2,0.014192,0.24274,0.36864,1.0,6484,2,0.014192
WLS,4,0.1298,0.23513,1.0,4379,2,-0.011899,0.30308,0.43636,1.0,7774,2,-0.011899
CRYGC,4,0.12991,0.23525,1.0,4380,2,-0.068448,0.33099,0.46783,1.0,8350,2,-0.068448
CYP3A5,4,0.12995,0.2353,1.0,4381,2,-0.2064,0.70846,0.71287,1.0,13013,1,-0.2064
MRPL11,4,0.12997,0.23532,1.0,4382,2,-0.13921,0.50611,0.57487,1.0,10367,1,-0.13921
FGFR2,4,0.12999,0.23534,1.0,4383,2,-0.14145,0.47492,0.55776,1.0,10049,1,-0.14145
PDE8A,4,0.13013,0.2355,1.0,4384,2,-0.20193,0.37162,0.50564,1.0,9080,1,-0.20193
CTU1,4,0.13015,0.23552,1.0,4385,2,-0.035705,0.59777,0.63085,1.0,11441,1,-0.035705
ANXA9,4,0.13016,0.23554,1.0,4386,1,0.1169,0.34272,0.48107,1.0,8599,2,0.1169
RPL10L,4,0.13017,0.23554,1.0,4387,2,-0.23657,0.98209,0.98211,1.0,18578,0,-0.23657
ABCA7,4,0.13021,0.23559,1.0,4388,1,0.1173,0.23024,0.3547,1.0,6227,1,0.1173
DNAH3,4,0.13026,0.23565,1.0,4389,1,-0.035784,0.91376,0.91354,1.0,17052,0,-0.035784
GPM6B,4,0.13049,0.2359,1.0,4390,2,-0.17072,0.66067,0.67498,1.0,12282,1,-0.17072
CRYBA4,4,0.13049,0.2359,1.0,4391,2,-0.22814,0.91176,0.91158,1.0,17011,0,-0.22814
MYBPC3,4,0.13051,0.23592,1.0,4392,2,-0.30307,0.91781,0.9176,1.0,17130,0,-0.30307
AGA,4,0.13054,0.23596,1.0,4393,1,0.13791,0.1487,0.26214,1.0,4581,2,0.13791
CRYL1,4,0.13055,0.23597,1.0,4394,2,-0.068524,0.16381,0.27923,1.0,4894,2,-0.068524
CALHM2,4,0.13062,0.23605,1.0,4395,2,-0.16043,0.39045,0.51469,1.0,9251,1,-0.16043
PNLIPRP1,4,0.13063,0.23606,1.0,4396,2,-0.0088965,0.34133,0.47954,1.0,8571,2,-0.0088965
UBE2J2,4,0.13064,0.23606,1.0,4397,2,-0.059947,0.7824,0.78196,1.0,14331,0,-0.059947
KLK6,4,0.13077,0.23623,1.0,4398,1,-0.05796,0.60269,0.63416,1.0,11501,1,-0.05796
PRPF19,4,0.13078,0.23624,1.0,4399,2,-0.27764,0.9682,0.96814,1.0,18253,0,-0.27764
PKHD1,4,0.13082,0.23629,1.0,4400,1,0.023681,0.23943,0.36494,1.0,6411,2,0.023681
VSTM2L,4,0.13087,0.23635,1.0,4401,1,-0.0002639,0.85832,0.85786,1.0,15907,0,-0.0002639
GK5,4,0.13089,0.23638,1.0,4402,2,0.042299,0.026401,0.068959,1.0,1310,2,0.042299
PLXNB3,4,0.13091,0.23642,1.0,4403,2,-0.047183,0.078507,0.17412,1.0,3043,1,-0.047183
STAC3,4,0.13096,0.23647,1.0,4404,1,0.15882,0.29057,0.42235,1.0,7493,2,0.15882
KCNA2,4,0.13103,0.23655,1.0,4405,2,0.072276,0.11674,0.22557,1.0,3943,2,0.072276
ZNF2,4,0.13106,0.23658,1.0,4406,1,0.090864,0.13954,0.25172,1.0,4387,2,0.090864
TMEM52,4,0.13114,0.23669,1.0,4407,2,-0.30965,0.73669,0.73766,1.0,13515,1,-0.30965
PRCC,4,0.13115,0.23669,1.0,4408,2,-0.036105,0.25037,0.37721,1.0,6639,1,-0.036105
LRRTM1,4,0.1312,0.23675,1.0,4409,2,-0.19288,0.63855,0.65881,1.0,11968,1,-0.19288
ASPG,4,0.13129,0.23686,1.0,4410,2,-0.14026,0.54313,0.59629,1.0,10754,1,-0.14026
CCR8,4,0.13131,0.23687,1.0,4411,2,-0.10121,0.37549,0.50748,1.0,9119,1,-0.10121
DRD3,4,0.13134,0.23691,1.0,4412,2,-0.038612,0.76704,0.76665,1.0,14031,1,-0.038612
SLC26A9,4,0.13136,0.23693,1.0,4413,2,-0.17867,0.97459,0.97454,1.0,18399,0,-0.17867
SOAT1,4,0.13139,0.23695,1.0,4414,2,-0.21823,0.10613,0.21348,1.0,3730,1,-0.21823
EGFL8,4,0.13152,0.23713,1.0,4415,2,-0.28392,0.28045,0.411,1.0,7266,1,-0.28392
CLCC1,4,0.13153,0.23713,1.0,4416,1,0.21918,0.066693,0.15118,1.0,2624,3,0.21918
ZNF383,4,0.13171,0.23735,1.0,4417,2,-0.18294,0.11899,0.22811,1.0,3988,1,-0.18294
INPP5J,4,0.13176,0.23742,1.0,4418,1,-0.042709,0.54912,0.5999,1.0,10835,1,-0.042709
CTDSPL,4,0.13178,0.23744,1.0,4419,2,-0.26642,0.81198,0.81158,1.0,14964,0,-0.26642
SPINK8,4,0.13181,0.23748,1.0,4420,1,0.42612,0.0056708,0.01972,0.587096,642,3,0.42612
REV3L,4,0.132,0.23768,1.0,4421,2,-0.038216,0.28607,0.41728,1.0,7391,2,-0.038216
ZNF99,4,0.13203,0.23773,1.0,4422,2,-0.22838,0.43048,0.53456,1.0,9599,1,-0.22838
OR5K2,4,0.13214,0.23784,1.0,4423,2,-0.18124,0.80857,0.80817,1.0,14878,0,-0.18124
GRIK3,4,0.13218,0.23789,1.0,4424,2,-0.22998,0.96003,0.95994,1.0,18062,0,-0.22998
CCPG1,4,0.13223,0.23795,1.0,4425,1,0.053125,0.3415,0.47973,1.0,8576,2,0.053125
TGFA,4,0.1323,0.23804,1.0,4426,2,-0.11573,0.64602,0.66419,1.0,12069,1,-0.11573
ANAPC4,4,0.13233,0.23807,1.0,4427,2,-0.23436,0.45444,0.54687,1.0,9843,1,-0.23436
CDC14B,4,0.13237,0.23812,1.0,4428,1,-0.053532,0.53447,0.59115,1.0,10658,1,-0.053532
PLSCR1,4,0.1324,0.23815,1.0,4429,2,8.1837e-05,0.67488,0.68583,1.0,12506,1,8.1837e-05
HCRTR2,4,0.13245,0.2382,1.0,4430,2,-0.19515,0.53329,0.59045,1.0,10645,1,-0.19515
HDAC10,4,0.13247,0.23822,1.0,4431,1,0.12853,0.25663,0.38428,1.0,6770,2,0.12853
DNAH10,4,0.1325,0.23827,1.0,4432,2,-0.16657,0.7216,0.72419,1.0,13240,1,-0.16657
CASK,4,0.13251,0.23828,1.0,4433,1,0.0066309,0.66396,0.67744,1.0,12338,1,0.0066309
TPP1,4,0.13261,0.2384,1.0,4434,1,0.045344,0.69291,0.70009,1.0,12777,1,0.045344
ENGASE,4,0.13275,0.23857,1.0,4435,1,0.14198,0.23205,0.35672,1.0,6275,2,0.14198
PIGM,4,0.1328,0.23862,1.0,4436,2,-0.13607,0.13716,0.24898,1.0,4338,1,-0.13607
POTEA,4,0.13281,0.23865,1.0,4437,2,-0.24081,0.72953,0.73123,1.0,13385,1,-0.24081
SNX31,4,0.13289,0.23873,1.0,4438,1,0.038,0.58568,0.62288,1.0,11281,1,0.038
IL6R,4,0.13294,0.23878,1.0,4439,1,0.021115,0.79786,0.79751,1.0,14647,0,0.021115
UNC50,4,0.13303,0.23888,1.0,4440,1,0.033231,0.8152,0.81481,1.0,15035,0,0.033231
WDR6,4,0.13303,0.23888,1.0,4441,2,-0.11337,0.55837,0.60559,1.0,10943,1,-0.11337
WDR60,4,0.13311,0.23897,1.0,4442,2,-0.079579,0.49024,0.5661,1.0,10208,1,-0.079579
BEST2,4,0.13316,0.23904,1.0,4443,2,-0.22143,0.044197,0.10624,1.0,1878,1,-0.22143
ITPKC,4,0.13317,0.23905,1.0,4444,1,0.0035924,0.60639,0.63656,1.0,11547,1,0.0035924
FBN1,4,0.1332,0.23908,1.0,4445,2,-0.14571,0.24953,0.37627,1.0,6617,1,-0.14571
CHCHD5,4,0.13322,0.2391,1.0,4446,2,0.2028,0.0095347,0.031499,0.734189,820,2,0.2028
METTL9,4,0.13327,0.23916,1.0,4447,1,0.017965,0.51056,0.57733,1.0,10406,1,0.017965
IFT43,4,0.13331,0.23923,1.0,4448,1,-0.017153,0.78955,0.78912,1.0,14486,0,-0.017153
SLC18A2,4,0.13345,0.23939,1.0,4449,2,-0.13635,0.88634,0.88602,1.0,16483,0,-0.13635
VPS39,4,0.13356,0.23952,1.0,4450,2,-0.065096,0.31273,0.44724,1.0,7966,2,-0.065096
HELB,4,0.13359,0.23956,1.0,4451,1,0.24241,0.090424,0.19539,1.0,3446,2,0.24241
TFDP2,4,0.1336,0.23956,1.0,4452,2,-0.14528,0.16632,0.28216,1.0,4950,1,-0.14528
GPIHBP1,4,0.13364,0.23962,1.0,4453,2,-0.057462,0.37236,0.50598,1.0,9090,1,-0.057462
HINT3,4,0.13373,0.23972,1.0,4454,2,-0.21007,0.95416,0.95405,1.0,17934,0,-0.21007
TCFL5,4,0.13376,0.23977,1.0,4455,2,-0.30347,0.95454,0.95443,1.0,17941,0,-0.30347
ACKR3,4,0.13378,0.23979,1.0,4456,1,0.0027662,0.77676,0.77631,1.0,14231,0,0.0027662
