gene,sgrna,u_mean
,BEX1||43600,1.5803593954630943
,BEX1||43601,1.5596903234721502
,BEX1||43602,1.542965194244641
,BIK||1729,1.5763845945161608
,BIK||1730,1.5559340798973262
,BIK||1731,1.5955580187044196
,BIK||1732,1.5863003226188452
,BIN3||43719,1.5894553871805654
,BIN3||43720,1.598525361307139
,BIN3||43721,1.5920973328091528
,BIN3||43722,1.5789970448625064
,BMP5||1785,1.62693457138542
,BMP5||1786,1.5498558214907803
,BMP5||1787,1.5994576394669782
,BMP5||1788,1.5938577637092868
,BMP8A||70177,1.5878974621265451
,BMP8A||70178,1.547476779340439
,BMP8A||70179,1.5522431461485153
,BMP8A||70180,1.554026029072887
,BMS1||25985,1.598339422835908
,BMS1||25986,1.5035128556571455
,BMS1||25987,1.582053287658001
,BMS1||25988,1.5389283250374883
,BTD||1905,1.5820043767259928
,BTD||1906,1.5899349347020424
,BTD||1907,1.586390400079681
,BTD||1908,1.6081319255559148
,BTF3L4||55829,1.6114137113398845
,BTF3L4||55830,1.584997268067426
,BTF3L4||55831,1.570558545433836
,BTF3L4||55832,1.5790363239635943
,BVES||30275,1.589329252259723
,BVES||30276,1.569222364108049
,BVES||30277,1.5611445413645455
,BVES||30278,1.5280400709325799
,C10orf10||30011,1.6110361728667988
,C10orf10||30012,1.5664927664656358
,C10orf10||30013,1.5748299629132432
,C10orf10||30014,1.5607592767536576
,C10orf113||70789,1.564553859119346
,C10orf113||70790,1.5284942526088003
,C10orf113||70791,1.5950001685722905
,C10orf113||70792,1.55843802064308
,C11orf21||36559,1.5746039134662235
,C11orf21||36560,1.5695250448219082
,C11orf21||36561,1.5911363781505543
,C11orf21||36562,1.5667215119597564
,C12orf80||67349,1.5997095956163159
,C12orf80||67350,1.5605607635392855
,C12orf80||67351,1.5740549606733865
,C12orf80||67352,1.592472829340926
,C15orf38-AP3S2||76038,1.5811094163816524
,C15orf38-AP3S2||76039,1.5645738739604318
,C15orf38-AP3S2||76040,1.5777906341218406
,C15orf38-AP3S2||76041,1.5927475941288665
,C17orf74||64857,1.5659919496306294
,C17orf74||64858,1.5670467737304061
,C17orf74||64859,1.5805794811980105
,C17orf74||64860,1.5925992666872948
,C1QL3||71533,1.5729783635599417
,C1QL3||71534,1.5504287527674017
,C1QL3||71535,1.585504144128794
,C1QL3||71536,1.5921533218091362
,C1orf189||71165,1.5871593614655655
,C1orf189||71166,1.5713710633295412
,C1orf189||71167,1.5762143400981152
,C1orf189||71168,1.5620969848995052
,C1orf216||59409,1.527843807374321
,C1orf216||59410,1.5651503207792723
,C1orf216||59411,1.580052828128584
,C1orf216||59412,1.5898269158794225
,C1orf61||28249,1.562424452715868
,C1orf61||28250,1.5790764058694953
,C1orf61||28251,1.5560380241177678
,C1orf61||28252,1.5680840464614199
,C2orf27B||72713,1.5040783665234327
,C2orf27B||72714,1.5857998756680693
,C2orf27B||72715,1.4766242983423399
,C2orf27B||72716,1.2799863781444987
,C4orf51||74106,1.573716661790547
,C4orf51||74107,1.5971863762411287
,C4orf51||74108,1.5806797609986043
,C4orf51||74109,1.5789205496776983
,C7orf31||60457,1.5761027271293129
,C7orf31||60458,1.5003627958520631
,C7orf31||60459,1.5895006229012583
,C7orf31||60460,1.5428365409270084
,C7orf62||65317,1.5926729299900007
,C7orf62||65318,1.5605127112451134
,C7orf62||65319,1.5830594054481386
,C7orf62||65320,1.5844160505810365
,C9orf163||63101,1.6062850646775717
,C9orf163||63102,1.5853343808966303
,C9orf163||63103,1.5318223030720102
,C9orf163||63104,1.5860274188447507
,CALML4||56029,1.568503232120653
,CALML4||56030,1.591107584094067
,CALML4||56031,1.5743334834802167
,CALML4||56032,1.5450402417346711
,CAPSL||60189,1.56105017791097
,CAPSL||60190,1.5673025142146022
,CAPSL||60191,1.5979124101830142
,CAPSL||60192,1.5961811579999823
,CARS||2325,1.5478586912884953
,CARS||2326,1.5427064997960425
,CARS||2327,1.5956846546261063
,CARS||2328,1.509251525187156
,CATSPER2||57901,1.589553746667566
,CATSPER2||57902,1.5712395007245907
,CATSPER2||57903,1.5517307022962097
,CATSPER2||57904,1.5647659864851782
,CATSPERB||50047,1.5900304442272357
,CATSPERB||50048,1.5681205957004534
,CATSPERB||50049,1.5890812568525075
,CATSPERB||50050,1.585206267724376
,CCBE1||61769,1.5769979414347493
,CCBE1||61770,1.5660585183258213
,CCBE1||61771,1.5894181302095298
,CCBE1||61772,1.5810522499744664
,CCDC132||42783,1.5530139233371427
,CCDC132||42784,1.567361394077788
,CCDC132||42785,1.564994901839977
,CCDC132||42786,1.550180529764155
,CCDC168||73822,1.5286180213817977
,CCDC168||73823,1.5487020607350508
,CCDC168||73824,1.5535315596138966
,CCDC168||73825,1.5525497466971447
,CCDC170||50747,1.570180878027258
,CCDC170||50748,1.6053709309450366
,CCDC170||50749,1.5414465212244737
,CCDC170||50750,1.5599030689946585
,CCDC34||55723,1.584713211182261
,CCDC34||55724,1.5525266243601785
,CCDC34||55725,1.5898360443709947
,CCDC34||55726,1.5636623004623666
,CCDC7||49811,1.555453609777766
,CCDC7||49812,1.5705129333797938
,CCDC7||49813,1.5885247191157073
,CCDC7||49814,1.5625890460469645
,CCL23||17029,1.5715779374581975
,CCL23||17030,1.5724759574541167
,CCL23||17031,1.582135804948438
,CCL23||17032,1.5694144325619284
,CCM2||52275,1.5807156832107951
,CCM2||52276,1.5583379807878872
,CCM2||52277,1.598814494704263
,CCM2||52278,1.5955867931572294
,CCNB3||54907,1.6109225056493754
,CCNB3||54908,1.5669631744466035
,CCNB3||54909,1.5829885233358405
,CCNB3||54910,1.5532551800444447
,CD1B||2533,1.591165686954441
,CD1B||2534,1.596393878041065
,CD1B||2535,1.5586028690774194
,CD1B||2536,1.6096944423507489
,CD46||11257,1.5771245913702006
,CD46||11258,1.5609525663367896
,CD46||11259,1.5835182214412564
,CD46||11260,1.5945000754645915
,CD55||4481,1.5558174547425432
,CD55||4482,1.581625899555962
,CD55||4483,1.5707963344568576
,CD55||4484,1.5144830524604491
,CDK11B||2781,1.5039441292552744
,CDK11B||2782,1.565233959863913
,CDK11B||2783,1.585295050048378
,CDK11B||2784,1.5809365166295364
,CDK5||2909,1.5749688196196308
,CDK5||2910,1.5773120644733267
,CDK5||2911,1.5838407437955333
,CDK5||2912,1.5677709996445186
,CDKN2A||2937,1.5812899447840512
,CDKN2A||2938,1.5790535372121548
,CDKN2A||2939,1.5835390632256154
,CDKN2A||2940,1.5966388051847225
,CEBPG||3017,1.5625868290375406
,CEBPG||3018,1.5518820829277695
,CEBPG||3019,1.5947382845318727
,CEBPG||3020,1.5586187469174158
,CENPU||49619,1.5588668447761034
,CENPU||49620,1.560436032756559
,CENPU||49621,1.5424900914916797
,CENPU||49622,1.5471618630572892
,CEP128||61441,1.6024361819421762
,CEP128||61442,1.5840889043524362
,CEP128||61443,1.5948476486573677
,CEP128||61444,1.5638482295487073
,CEP164||31151,1.5862851084473961
,CEP164||31152,1.5618390896045298
,CEP164||31153,1.6028129217059632
,CEP164||31154,1.500179413281557
,CERS2||36899,1.5667957667819878
,CERS2||36900,1.588577364196311
,CERS2||36901,1.562340700772935
,CERS2||36902,1.594143734884331
,CHGA||3149,1.5813875116117735
,CHGA||3150,1.6094668880483645
,CHGA||3151,1.6388636334939393
,CHGA||3152,1.5435753384742634
,CHIC2||35091,1.5798460219566643
,CHIC2||35092,1.5385816033110826
,CHIC2||35093,1.5626333472916976
,CHIC2||35094,1.5736898755524826
,CHRNB4||3253,1.58502884261697
,CHRNB4||3254,1.586533108205869
,CHRNB4||3255,1.5448355802618696
,CHRNB4||3256,1.5639535550081238
,CIDEB||35667,1.5586714168734297
,CIDEB||35668,1.5862396802650516
,CIDEB||35669,1.6005212530654762
,CIDEB||35670,1.5629466971623973
,CKS1B||3309,1.5861917904184601
,CKS1B||3310,1.5768048747327112
,CKS1B||3311,1.5838670877537389
,CKS1B||3312,1.554020620766689
,CLASP2||31791,1.573322946378657
,CLASP2||31792,1.5678105442599766
,CLASP2||31793,1.5673347865501197
,CLASP2||31794,1.5815428319659575
,CLDN3||3793,1.5876188691806512
,CLDN3||3794,1.6079651323401403
,CLDN3||3795,1.585936427967752
,CLDN3||3796,1.583126505245056
,CLIC4||34123,1.5538127380924454
,CLIC4||34124,1.6120383409269763
,CLIC4||34125,1.5741328225674338
,CLIC4||34126,1.5682710459157685
,CLTB||3429,1.6002005952208989
,CLTB||3430,1.5845921703251908
,CLTB||3431,1.5781330987063555
,CLTB||3432,1.5568340098926092
,CNN1||3509,1.5689057095065932
,CNN1||3510,1.5911572595614143
,CNN1||3511,1.5816911465475438
,CNN1||3512,1.5810412320885037
,CNTF||3533,1.5654366239115738
,CNTF||3534,1.5636234223035126
,CNTF||3535,1.5733670804696125
,CNTF||3536,1.5711573482254009
,CPSF3L||41187,1.5573873569465835
,CPSF3L||41188,1.559539458809912
,CPSF3L||41189,1.5556490837970356
,CPSF3L||41190,1.5794383471664986
,CRB1||32763,1.5876799372445458
,CRB1||32764,1.57716490840232
,CRB1||32765,1.6047573386158245
,CRB1||32766,1.5557267362248544
,CREG1||23033,1.574863946671614
,CREG1||23034,1.5922245244106834
,CREG1||23035,1.5618626828846927
,CREG1||23036,1.6041460009758097
,CRYGA||3969,1.5580471668486158
,CRYGA||3970,1.6207508809508044
,CRYGA||3971,1.5743956196326487
,CRYGA||3972,1.5695968645459666
,CSAD||38651,1.6019287152150274
,CSAD||38652,1.5810647243461287
,CSAD||38653,1.6242163051082585
,CSAD||38654,1.5873185945891979
,CSAG3||71529,1.5306438185107305
,CSAG3||71530,1.4951182322362582
,CSAG3||71531,1.5688867492915923
,CSAG3||71532,1.490947430179874
,CSF2||4017,1.5681690249173927
,CSF2||4018,1.5852068552254648
,CSF2||4019,1.5458496153831913
,CSF2||4020,1.5857304047279006
,CSRP2||4113,1.5967075053709647
,CSRP2||4114,1.600178205893718
,CSRP2||4115,1.565221761247216
,CSRP2||4116,1.548842700191196
,CWC22||46271,1.555460373365116
,CWC22||46272,1.5750131515753905
,CWC22||46273,1.5835313700707017
,CWC22||46274,1.5697563681071218
,CYP1A1||4333,1.5638881266831977
,CYP1A1||4334,1.5803422704639656
,CYP1A1||4335,1.5784518951044035
,CYP1A1||4336,1.5155260348821828
,CYP26B1||44283,1.5657820617517344
,CYP26B1||44284,1.5968184050360381
,CYP26B1||44285,1.574687977082309
,CYP26B1||44286,1.5721824285489443
,CYP2E1||4385,1.6334598393019257
,CYP2E1||4386,1.6330637051132053
,CYP2E1||4387,1.6121959232124754
,CYP2E1||4388,1.5576089410334393
,DAB2IP||62741,1.5853876235388633
,DAB2IP||62742,1.611153605815113
,DAB2IP||62743,1.6009386647194437
,DAB2IP||62744,1.582915633662096
,DCST1||62125,1.5765178788038192
,DCST1||62126,1.5682234941302549
,DCST1||62127,1.5925515977533693
,DCST1||62128,1.5828344315269485
,DDB1||4597,1.5871751050252292
,DDB1||4598,1.5641542191640658
,DDB1||4599,1.581063550623589
,DDB1||4600,1.5715619995650165
,DDX42||30763,1.548993735841507
,DDX42||30764,1.5737570997518087
,DDX42||30765,1.5657883623585418
,DDX42||30766,1.589386872359831
,DECR1||4673,1.5749129635415493
,DECR1||4674,1.5559731307628757
,DECR1||4675,1.5700854043350505
,DECR1||4676,1.5655895106470061
,DEDD2||63593,1.5773738271915057
,DEDD2||63594,1.6038388909163601
,DEDD2||63595,1.6035483852665504
,DEDD2||63596,1.5531412012020733
,DEGS1||22321,1.5630851427972632
,DEGS1||22322,1.5855855512917678
,DEGS1||22323,1.5972568679080341
,DEGS1||22324,1.5751820662108469
,DLX1||4821,1.5857622410483674
,DLX1||4822,1.5780146112892361
,DLX1||4823,1.5893462695939047
,DLX1||4824,1.573043204604393
,DMRT3||46663,1.5817574772278604
,DMRT3||46664,1.5785367344533077
,DMRT3||46665,1.6051027761790169
,DMRT3||46666,1.5790118048600132
,DNA2||4877,1.580769644557919
,DNA2||4878,1.4610360174736012
,DNA2||4879,1.5679330291259665
,DNA2||4880,1.5222647352898382
,DNAAF3||70029,1.579091126778869
,DNAAF3||70030,1.5613461244488913
,DNAAF3||70031,1.5855645208096225
,DNAAF3||70032,1.5989965997198956
,DNMT3B||4949,1.559379633049619
,DNMT3B||4950,1.574345206835609
,DNMT3B||4951,1.5810878547775182
,DNMT3B||4952,1.5340574213511518
,DPY19L4||68373,1.5438749802155596
,DPY19L4||68374,1.554785808375112
,DPY19L4||68375,1.6091246754935289
,DPY19L4||68376,1.5667876535772811
,DPYSL4||28529,1.58810932919677
,DPYSL4||28530,1.5851880492392807
,DPYSL4||28531,1.5840810964615566
,DPYSL4||28532,1.5602264895895464
,DRD4||5041,1.5570384541659477
,DRD4||5042,1.5809278118285868
,DRD4||5043,1.5834816249444585
,DRD4||5044,1.5453111182148433
,DSEL||56117,1.5787351319258807
,DSEL||56118,1.61121001651631
,DSEL||56119,1.5769455912235644
,DSEL||56120,1.5840397063896325
,DUSP1||5141,1.5811291412210726
,DUSP1||5142,1.5870309402832883
,DUSP1||5143,1.5708203874580742
,DUSP1||5144,1.5795752589187924
,DVL1||5181,1.5819371568327156
,DVL1||5182,1.6024894365331281
,DVL1||5183,1.568169999118092
,DVL1||5184,1.5909388071485828
,DYNAP||67697,1.5947868593971968
,DYNAP||67698,1.5918352002610112
,DYNAP||67699,1.5625567179106126
,DYNAP||67700,1.581865394251602
,DYNC1I2||4925,1.5566076410902403
,DYNC1I2||4926,1.5457013672989277
,DYNC1I2||4927,1.5817065784327855
,DYNC1I2||4928,1.5523532265722517
,DYNC1LI1||37947,1.6113303004412673
,DYNC1LI1||37948,1.5997349175303195
,DYNC1LI1||37949,1.5450731329701937
,DYNC1LI1||37950,1.6024242729253682
,DYNLRB1||52335,1.5534000400578396
,DYNLRB1||52336,1.5853285092298988
,DYNLRB1||52337,1.5870675062941197
,DYNLRB1||52338,1.5972715453376711
,DYRK1B||24029,1.5795342925341425
,DYRK1B||24030,1.5768228344410011
,DYRK1B||24031,1.5688929639742422
,DYRK1B||24032,1.549724877006
,DYRK2||21949,1.576806969677268
,DYRK2||21950,1.5894225063215135
,DYRK2||21951,1.5816248311293981
,DYRK2||21952,1.5652428255793465
,ECHDC1||43611,1.576415190127356
,ECHDC1||43612,1.584672058143299
,ECHDC1||43613,1.5334743495924006
,ECHDC1||43614,1.575137418267302
,ECM2||5137,1.5953085110159524
,ECM2||5138,1.5782150333797578
,ECM2||5139,1.586554151221452
,ECM2||5140,1.5661629201536367
,ECSIT||38395,1.5724616556898672
,ECSIT||38396,1.5322096656469801
,ECSIT||38397,1.5959049671067185
,ECSIT||38398,1.572742265368156
,EIF4E1B||66293,1.597542817338319
,EIF4E1B||66294,1.551371558073596
,EIF4E1B||66295,1.4927408327937643
,EIF4E1B||66296,1.527754482019205
,EIF4E3||68509,1.569330047983086
,EIF4E3||68510,1.5661711684979942
,EIF4E3||68511,1.5768304319723327
,EIF4E3||68512,1.5934586493881173
,EIF4G3||22637,1.560045398592793
,EIF4G3||22638,1.5733585143508713
,EIF4G3||22639,1.6235416012293638
,EIF4G3||22640,1.5923287459551272
,EML3||66757,1.5802727346918661
,EML3||66758,1.586145808771149
,EML3||66759,1.5796069217092492
,EML3||66760,1.5661610221680893
,ENAH||43207,1.5528193374707153
,ENAH||43208,1.5861181705942404
,ENAH||43209,1.5854510669128037
,ENAH||43210,1.5352708597683073
,ENOPH1||46535,1.5785853912676284
,ENOPH1||46536,1.5762519305588902
,ENOPH1||46537,1.5692029236412524
,ENOPH1||46538,1.535037031695913
,EPHA2||5429,1.5905152112272298
,EPHA2||5430,1.5580341506167004
,EPHA2||5431,1.5752087423585315
,EPHA2||5432,1.5561173271918365
,ERBB3||5733,1.583862669670187
,ERBB3||5734,1.5598028174484688
,ERBB3||5735,1.6005191008781146
,ERBB3||5736,1.5805658366982174
,ERF||5773,1.5944014143923186
,ERF||5774,1.5713487893731877
,ERF||5775,1.576948681386493
,ERF||5776,1.5695986136375648
,ERH||5781,1.1680342893592979
,ERH||5782,1.4135087136630582
,ERH||5783,1.5326503578740411
,ERH||5784,1.5880087522944075
,ETAA1||39987,1.565047683950674
,ETAA1||39988,1.5462475723527587
,ETAA1||39989,1.5911241643841283
,ETAA1||39990,1.5942100860931974
,EWSR1||5893,1.547848072299525
,EWSR1||5894,1.5910324441587047
,EWSR1||5895,1.5542110772009066
,EWSR1||5896,1.5528112074422085
,EXOSC7||31467,1.5602394169730482
,EXOSC7||31468,1.5769406294248183
,EXOSC7||31469,1.5351079892127952
,EXOSC7||31470,1.5513585525794593
,FAM170B||64129,1.5345938806689816
,FAM170B||64130,1.5765321084515709
,FAM170B||64131,1.5741018072554271
,FAM170B||64132,1.5584657298025097
,FAM25A||73750,1.6158380287171732
,FAM25A||73751,1.5702697098433005
,FAM25A||73752,1.5579494942932375
,FAM25A||73753,1.6020063604399375
,FAM96B||39215,1.5323664499758942
,FAM96B||39216,1.5517616182317222
,FAM96B||39217,1.5242780315131779
,FAM96B||39218,1.57306355265525
,FAT4||49455,1.5773329728961103
,FAT4||49456,1.5817788776187638
,FAT4||49457,1.559997357988429
,FAT4||49458,1.5624216918400118
,FBXL8||42371,1.5780317723134345
,FBXL8||42372,1.595197818787097
,FBXL8||42373,1.5651703000767265
,FBXL8||42374,1.5571998561319613
,FBXO9||34891,1.5512762816328682
,FBXO9||34892,1.5819948964033128
,FBXO9||34893,1.5896808301484444
,FBXO9||34894,1.5631557031767267
,FCGR1B||6149,1.5530896157792287
,FCGR1B||6150,1.5528585427134936
,FCGR1B||6151,1.5707253875828235
,FCGR1B||6152,1.5549687652411617
,FCGR3A||6161,1.561881878403982
,FCGR3A||6162,1.5780357650247547
,FCGR3A||6163,1.5844281671716884
,FCGR3A||6164,1.6030677163585085
,FDX1||6193,1.55683406463637
,FDX1||6194,1.5884497381327256
,FDX1||6195,1.549990753105986
,FDX1||6196,1.582935815697437
,FETUB||35375,1.587141259708025
,FETUB||35376,1.6092758383403107
,FETUB||35377,1.5019702861713016
,FETUB||35378,1.608550627617908
,FGF20||34939,1.5714348006579923
,FGF20||34940,1.5862687145679855
,FGF20||34941,1.5687304648806646
,FGF20||34942,1.6004715703996817
,FH||6321,1.5599253637574912
,FH||6322,1.5678270248982238
,FH||6323,1.583059224271459
,FH||6324,1.579071393749309
,FKTN||6173,1.5562065498389317
,FKTN||6174,1.5837882160674526
,FKTN||6175,1.5824065217157015
,FKTN||6176,1.5926760778478652
,FLG||6437,1.5936125525781886
,FLG||6438,1.592873464560329
,FLG||6439,1.5971046626043255
,FLG||6440,1.6241211069880668
,FMO5||6501,1.580074019052135
,FMO5||6502,1.6029286419999078
,FMO5||6503,1.5670110323318547
,FMO5||6504,1.6021850122069052
,FNBP1L||40847,1.6217194712390304
,FNBP1L||40848,1.5608411525517398
,FNBP1L||40849,1.5667634341722767
,FNBP1L||40850,1.5844394584796881
,FOLR1||6533,1.511364612761685
,FOLR1||6534,1.598059902072602
,FOLR1||6535,1.5777132824463236
,FOLR1||6536,1.5976643930175023
,FOXD4L4||70009,1.6197965535328542
,FOXD4L4||70010,1.5708554352272956
,FOXD4L4||70011,1.5254067568833412
,FOXD4L4||70012,1.5547463366077625
,FTL||6613,1.5613982751385476
,FTL||6614,1.5863890295072873
,FTL||6615,1.6295279869231132
,FTL||6616,1.5660547033346965
,GALR3||22069,1.5969978407656644
,GALR3||22070,1.56134002856759
,GALR3||22071,1.578068625112707
,GALR3||22072,1.5818578566068016
,GAPDHS||34987,1.5543377783743206
,GAPDHS||34988,1.5866881717522396
,GAPDHS||34989,1.54878101512894
,GAPDHS||34990,1.5594255098375838
,GBP2||6945,1.639042323749384
,GBP2||6946,1.603265796823195
,GBP2||6947,1.6015264315386024
,GBP2||6948,1.6026016453203022
,GCC1||49283,1.5607339172212977
,GCC1||49284,1.5969573346037518
,GCC1||49285,1.5635605948443823
,GCC1||49286,1.589787698174418
,GCFC2||18845,1.5881998264218231
,GCFC2||18846,1.5935051239315101
,GCFC2||18847,1.5556711969982455
,GCFC2||18848,1.568761902937397
,GDF7||62505,1.5723060535045401
,GDF7||62506,1.5408651583097766
,GDF7||62507,1.572498611610938
,GDF7||62508,1.58934472413043
,GEMIN2||22073,1.5602723307762245
,GEMIN2||22074,1.5853555071600154
,GEMIN2||22075,1.583419494857723
,GEMIN2||22076,1.588215550735081
,GHRL||39403,1.567187194556261
,GHRL||39404,1.5902313166266568
,GHRL||39405,1.550484715753811
,GHRL||39406,1.5913084994366522
,GLDN||69361,1.5990068629135912
,GLDN||69362,1.5708368947004752
,GLDN||69363,1.5911057040742138
,GLDN||69364,1.5814892532020282
,GLIS3||64089,1.5845035183838039
,GLIS3||64090,1.6247755270862951
,GLIS3||64091,1.5702584868874347
,GLIS3||64092,1.5549218184374136
,GM2A||7273,1.568665485955845
,GM2A||7274,1.5976565559883793
,GM2A||7275,1.5702226481579267
,GM2A||7276,1.5773408660027055
,GMPS||23133,1.5700289089556372
,GMPS||23134,1.4635377062531019
,GMPS||23135,1.522342563075957
,GMPS||23136,1.5829938303237452
,GNB5||28899,1.590942394771431
,GNB5||28900,1.6009498365605357
,GNB5||28901,1.5763802701441054
,GNB5||28902,1.5787936910852611
,GNRHR||7401,1.5840937423237071
,GNRHR||7402,1.5793663479192837
,GNRHR||7403,1.5899347916958257
,GNRHR||7404,1.6137687196415702
,GSDMD||49955,1.579466700718784
,GSDMD||49956,1.5907350408020282
,GSDMD||49957,1.598694323024228
,GSDMD||49958,1.4304134940272988
,GTF2A1L||29919,1.571821116333388
,GTF2A1L||29920,1.5638524828689837
,GTF2A1L||29921,1.5313605077347525
,GTF2A1L||29922,1.564489140661998
,GTPBP6||21433,1.5494276652906103
,GTPBP6||21434,1.5654498151654963
,GTPBP6||21435,1.561493739756565
,GTPBP6||21436,1.5789092141268644
,H3F3B||8133,1.5791286064042602
,H3F3B||8134,1.545700266470879
,H3F3B||8135,1.5887588375930233
,H3F3B||8136,1.567114560015911
,HAPLN3||61493,1.5880478210269784
,HAPLN3||61494,1.5578000242172416
,HAPLN3||61495,1.592702841754474
,HAPLN3||61496,1.53108177222936
,HAVCR2||54311,1.5612263799487904
,HAVCR2||54312,1.5791873468729434
,HAVCR2||54313,1.5706565135786987
,HAVCR2||54314,1.575621850602977
,HCRT||8245,1.5468285135078643
,HCRT||8246,1.5889435369186808
,HCRT||8247,1.5836362848543506
,HCRT||8248,1.6118926567457939
,HDGFRP3||37351,1.5861038843796864
,HDGFRP3||37352,1.5699233439943856
,HDGFRP3||37353,1.55444212297083
,HDGFRP3||37354,1.5767606719642937
,HEATR5A||34139,1.5869541577288824
,HEATR5A||34140,1.5847779206358101
,HEATR5A||34141,1.5855067302496642
,HEATR5A||34142,1.5697467076131495
,HIBADH||30151,1.6018581467905602
,HIBADH||30152,1.5700236141710522
,HIBADH||30153,1.5866986630729658
,HIBADH||30154,1.5570401425691025
,HIPK1||65149,1.55861143487477
,HIPK1||65150,1.568900000508825
,HIPK1||65151,1.5499080060290582
,HIPK1||65152,1.5847676832199176
,HIST1H1B||8097,1.5424839191822377
,HIST1H1B||8098,1.565379955511981
,HIST1H1B||8099,1.5682669980775243
,HIST1H1B||8100,1.5533798459594261
,HLA-DRB1||8437,1.59813122592307
,HLA-DRB1||8438,1.582503473262972
,HLA-DRB1||8439,1.5716075800059313
,HLA-DRB1||8440,1.5990617107652645
,HNRNPK||8609,1.4756050297282883
,HNRNPK||8610,1.5204668384850857
,HNRNPK||8611,1.5895396739072545
,HNRNPK||8612,1.5718092006091036
,HOXC4||8713,1.5781262588281577
,HOXC4||8714,1.593457239563474
,HOXC4||8715,1.5443202436759385
,HOXC4||8716,1.5713712610391801
,HPCAL1||8789,1.5589379736457445
,HPCAL1||8790,1.6185802127721123
,HPCAL1||8791,1.573014704667211
,HPCAL1||8792,1.5574233912603832
,HPGD||8797,1.6143914995574378
,HPGD||8798,1.5810991314450125
,HPGD||8799,1.5641675227390983
,HPGD||8800,1.5442972591898305
,HPRT1||8809,1.5820272805451583
,HPRT1||8810,1.5809604001921584
,HPRT1||8811,1.5781221728532713
,HPRT1||8812,1.6285728884769615
,HSD3B1||8869,1.5478504955364125
,HSD3B1||8870,1.5679192121970014
,HSD3B1||8871,1.5745638931683215
,HSD3B1||8872,1.545790895230626
,HTR3B||24097,1.5481359444180245
,HTR3B||24098,1.6030983761905733
,HTR3B||24099,1.5551151478524272
,HTR3B||24100,1.5554861601010825
,HTRA1||15073,1.4726995930167859
,HTRA1||15074,1.572105160279281
,HTRA1||15075,1.5685760541653178
,HTRA1||15076,1.5541508063065201
,HYAL1||9073,1.5505066166577732
,HYAL1||9074,1.5582765181109866
,HYAL1||9075,1.5745533360698283
,HYAL1||9076,1.5882188977549005
,ICAM1||9093,1.5812182460448545
,ICAM1||9094,1.5809873811719408
,ICAM1||9095,1.615074493236045
,ICAM1||9096,1.5814005818161059
,IFFO2||59249,1.5776947023345498
,IFFO2||59250,1.5849319380242348
,IFFO2||59251,1.602305425885958
,IFFO2||59252,1.5633893540151256
,IFNA1||9201,1.582432161326228
,IFNA1||9202,1.5782650570094865
,IFNA1||9203,1.5542126528113012
,IFNA1||9204,1.6037424428715104
,IL18||9541,1.5422693113174835
,IL18||9542,1.5744708271638062
,IL18||9543,1.6014204337496467
,IL18||9544,1.6205535273889087
,IL22||37263,1.5595430055898707
,IL22||37264,1.5545775040801186
,IL22||37265,1.5385596835593254
,IL22||37266,1.5721352404650897
,IL2||9393,1.548756610213537
,IL2||9394,1.5776114880891006
,IL2||9395,1.5560805992339848
,IL2||9396,1.5349896942980352
,IL5RA||9429,1.588654177862264
,IL5RA||9430,1.5920743245098055
,IL5RA||9431,1.5615222869776921
,IL5RA||9432,1.5461719473231164
,IL6ST||9441,1.6134667864595262
,IL6ST||9442,1.5926885966244106
,IL6ST||9443,1.6124022985124271
,IL6ST||9444,1.5863841591630163
,INCENP||9581,1.5602368622580167
,INCENP||9582,1.5321905702331464
,INCENP||9583,1.4794263881926548
,INCENP||9584,1.6211000668395432
,INHBA||9601,1.559908516568199
,INHBA||9602,1.5602932230268238
,INHBA||9603,1.5497681045863332
,INHBA||9604,1.562266207196695
,INSIG2||37939,1.5750020173576655
,INSIG2||37940,1.5806924359688954
,INSIG2||37941,1.5884269776059914
,INSIG2||37942,1.5724792024496812
,INTS6||35095,1.5690988929474163
,INTS6||35096,1.5752475858485326
,INTS6||35097,1.5695723595457653
,INTS6||35098,1.5413295043428124
,IQCA1||49919,1.5680196861653315
,IQCA1||49920,1.6033189313068663
,IQCA1||49921,1.5710637277295914
,IQCA1||49922,1.5847812884049142
,ISG20||9729,1.6024635826366427
,ISG20||9730,1.574973809904781
,ISG20||9731,1.5543247984450985
,ISG20||9732,1.5808919235159686
,ITGB8||9829,1.5931847923023608
,ITGB8||9830,1.596238113113037
,ITGB8||9831,1.5483663006546229
,ITGB8||9832,1.5858055029803326
,KBTBD8||53771,1.6119948521662275
,KBTBD8||53772,1.5920905832868104
,KBTBD8||53773,1.5742906712074678
,KBTBD8||53774,1.5780539239267524
,KCNE1||10005,1.5968855252528482
,KCNE1||10006,1.6052641164430825
,KCNE1||10007,1.6295697546354444
,KCNE1||10008,1.5803190191051406
,KCNJ16||10077,1.5375398078941744
,KCNJ16||10078,1.546170831123052
,KCNJ16||10079,1.5714025476961184
,KCNJ16||10080,1.5840243279721729
,KCNK3||10089,1.5587235724592985
,KCNK3||10090,1.5864350271150638
,KCNK3||10091,1.5459094516779979
,KCNK3||10092,1.5704851511495146
,KCNV2||64073,1.581592650205342
,KCNV2||64074,1.5580097716970536
,KCNV2||64075,1.5839841821254677
,KCNV2||64076,1.5298571406979145
,KDM4C||31671,1.5881536943085794
,KDM4C||31672,1.592315674978966
