gene,dir,fdr,log2fc,neglog10_fdr,abs_log2fc,hit
KNTC1,neg,0.740401,-0.15949,0.13053300335215806,0.15949,False
DAAM2,neg,0.740401,-0.3675,0.13053300335215806,0.3675,False
ISLR,neg,0.740401,-0.48088,0.13053300335215806,0.48088,False
SLN,neg,0.740401,-0.38555,0.13053300335215806,0.38555,False
CCDC127,neg,0.740542,-0.42588,0.13045030533861748,0.42588,False
ETFDH,neg,0.740542,-0.25167,0.13045030533861748,0.25167,False
ADGRG5,neg,0.740542,-0.30748,0.13045030533861748,0.30748,False
ZCCHC6,neg,0.74848,-0.34113,0.12581979987094097,0.34113,False
ZNF852,neg,0.74848,-0.2265,0.12581979987094097,0.2265,False
IMPAD1,neg,0.74848,-0.27004,0.12581979987094097,0.27004,False
NACC1,neg,0.74848,-0.33063,0.12581979987094097,0.33063,False
ABCG5,neg,0.74848,-0.44038,0.12581979987094097,0.44038,False
RD3,neg,0.74848,-0.45702,0.12581979987094097,0.45702,False
SMAD7,neg,0.74848,-0.44641,0.12581979987094097,0.44641,False
C19orf40,neg,0.74848,-0.25258,0.12581979987094097,0.25258,False
FAS,neg,0.74848,-0.13677,0.12581979987094097,0.13677,False
ANXA13,neg,0.74848,-0.19105,0.12581979987094097,0.19105,False
NFKB1,neg,0.74848,-0.67083,0.12581979987094097,0.67083,False
TENM3,neg,0.74848,-0.38594,0.12581979987094097,0.38594,False
ATP6V1G3,neg,0.74848,-0.37285,0.12581979987094097,0.37285,False
KIAA0355,neg,0.74848,-0.38824,0.12581979987094097,0.38824,False
HSD17B6,neg,0.74848,-0.36398,0.12581979987094097,0.36398,False
SLC25A6,neg,0.74848,-0.31986,0.12581979987094097,0.31986,False
SYCN,neg,0.74848,-0.29943,0.12581979987094097,0.29943,False
EMCN,neg,0.74848,-0.55462,0.12581979987094097,0.55462,False
CALR,neg,0.74848,-0.27271,0.12581979987094097,0.27271,False
IL1RAP,neg,0.74848,-0.37255,0.12581979987094097,0.37255,False
MED1,neg,0.74848,-0.4127,0.12581979987094097,0.4127,False
GZMK,neg,0.74848,-0.49612,0.12581979987094097,0.49612,False
ILKAP,neg,0.74848,-0.34814,0.12581979987094097,0.34814,False
ROR1,neg,0.74848,-0.26733,0.12581979987094097,0.26733,False
NCAPH2,neg,0.74848,-0.58269,0.12581979987094097,0.58269,False
ADRBK2,neg,0.74848,-0.37625,0.12581979987094097,0.37625,False
FAM180A,neg,0.74848,-0.42192,0.12581979987094097,0.42192,False
TCF7L2,neg,0.74848,-0.43274,0.12581979987094097,0.43274,False
TULP1,neg,0.748652,-0.49406,0.1257200108727551,0.49406,False
BCL11A,neg,0.749094,-0.57349,0.12546368147301204,0.57349,False
SPDYE3,neg,0.749094,-0.4584,0.12546368147301204,0.4584,False
PTHLH,neg,0.749094,-0.49533,0.12546368147301204,0.49533,False
ADORA2A,neg,0.751515,-0.30422,0.12406234661105137,0.30422,False
TRIM49C,neg,0.751515,-0.3442,0.12406234661105137,0.3442,False
DNAJC9,neg,0.751515,-0.61426,0.12406234661105137,0.61426,False
NAA50,neg,0.751515,-0.53614,0.12406234661105137,0.53614,False
C17orf53,neg,0.751515,-0.31563,0.12406234661105137,0.31563,False
FAM160A1,neg,0.751515,-0.42711,0.12406234661105137,0.42711,False
GRM4,neg,0.751515,-0.33734,0.12406234661105137,0.33734,False
SLC6A1,neg,0.751515,-0.13793,0.12406234661105137,0.13793,False
LYRM4,neg,0.751515,-0.37118,0.12406234661105137,0.37118,False
SCUBE3,neg,0.751991,-0.16321,0.12378735711278177,0.16321,False
ZSCAN23,neg,0.751991,-0.27139,0.12378735711278177,0.27139,False
ATP2B1,neg,0.752086,-0.12771,0.1237324955919478,0.12771,False
ARPC5,neg,0.752086,-0.3603,0.1237324955919478,0.3603,False
OR4A15,neg,0.752086,-0.26785,0.1237324955919478,0.26785,False
BTBD9,neg,0.752086,-0.38608,0.1237324955919478,0.38608,False
TBC1D1,neg,0.752086,-0.21238,0.1237324955919478,0.21238,False
ZNHIT6,neg,0.752153,-0.7338,0.12369380794948309,0.7338,False
SPATA2,neg,0.752992,-0.35592,0.12320963784220969,0.35592,False
CNGA1,neg,0.752992,-0.53446,0.12320963784220969,0.53446,False
GRHL2,neg,0.752992,-0.3738,0.12320963784220969,0.3738,False
CCNJL,neg,0.752992,-0.39287,0.12320963784220969,0.39287,False
URAD,neg,0.754704,-0.15631,0.12222334820215694,0.15631,False
R3HDM2,neg,0.759715,-0.036416,0.11934929869388934,0.036416,False
OXCT2,neg,0.762431,-0.38344,0.11779945385027331,0.38344,False
APBB2,neg,0.764237,-0.43502,0.11677194007493005,0.43502,False
KCNIP4,neg,0.764237,-0.28896,0.11677194007493005,0.28896,False
OGFOD3,neg,0.766092,-0.23608,0.11571907280455634,0.23608,False
ENDOD1,neg,0.766092,-0.26159,0.11571907280455634,0.26159,False
ACTR2,neg,0.768851,-0.41555,0.11415781643738025,0.41555,False
PDZRN3,neg,0.769139,-0.31112,0.11399516672931957,0.31112,False
FOSL2,neg,0.770466,-0.20771,0.11324652156358345,0.20771,False
OXR1,neg,0.770466,-0.43436,0.11324652156358345,0.43436,False
LOC653602,neg,0.770466,-0.42013,0.11324652156358345,0.42013,False
JARID2,neg,0.770556,-0.36665,0.11319579353579962,0.36665,False
GAPVD1,neg,0.770965,-0.43397,0.11296533745084653,0.43397,False
LIPT1,neg,0.773757,-0.26889,0.11139540899266964,0.26889,False
LILRA2,neg,0.774901,-0.25824,0.11075377865508894,0.25824,False
SMC1B,neg,0.782676,-0.45985,0.10641798319477203,0.45985,False
C19orf84,neg,0.786335,-0.1103,0.10439239332957005,0.1103,False
NR1I2,neg,0.790771,-0.27453,0.10194926597813338,0.27453,False
APOA5,neg,0.790771,-0.33799,0.10194926597813338,0.33799,False
UBALD1,neg,0.790771,-0.18078,0.10194926597813338,0.18078,False
AOC2,neg,0.790771,-0.40331,0.10194926597813338,0.40331,False
RECQL4,neg,0.790771,-0.41754,0.10194926597813338,0.41754,False
C6orf47,neg,0.793719,-0.28142,0.1003332234534771,0.28142,False
PTGER3,neg,0.794394,-0.45661,0.09996404469486551,0.45661,False
SLC45A3,neg,0.794394,-0.25985,0.09996404469486551,0.25985,False
HIST1H1B,neg,0.794394,-0.48953,0.09996404469486551,0.48953,False
LPL,neg,0.795064,-0.39172,0.09959791067923342,0.39172,False
NFIA,neg,0.795064,-0.39691,0.09959791067923342,0.39691,False
ZYX,neg,0.795064,-0.41286,0.09959791067923342,0.41286,False
SULT1B1,neg,0.795064,-0.25291,0.09959791067923342,0.25291,False
C2orf73,neg,0.795064,-0.378,0.09959791067923342,0.378,False
ZNF619,neg,0.795064,-0.31037,0.09959791067923342,0.31037,False
INAFM2,neg,0.795064,-0.3307,0.09959791067923342,0.3307,False
CCDC74B,neg,0.795064,-0.42506,0.09959791067923342,0.42506,False
RPH3A,neg,0.795064,-0.2115,0.09959791067923342,0.2115,False
LYPLA2,neg,0.795668,-0.46368,0.0992681079473142,0.46368,False
OR6T1,neg,0.795944,-0.24767,0.09911748671775981,0.24767,False
C1orf158,neg,0.798575,-0.31852,0.09768428984916283,0.31852,False
LCA5,neg,0.798575,-0.40301,0.09768428984916283,0.40301,False
MMP9,neg,0.799777,-0.3044,0.09703108947070305,0.3044,False
PFAS,neg,0.799777,-0.37393,0.09703108947070305,0.37393,False
BRIP1,neg,0.80053,-0.36594,0.09662238817900361,0.36594,False
CT47A11,neg,0.80053,-0.15878,0.09662238817900361,0.15878,False
TRAF1,neg,0.80053,-0.25091,0.09662238817900361,0.25091,False
MFAP3,neg,0.801252,-0.22215,0.0962308734320906,0.22215,False
LRRC10,neg,0.802442,-0.31067,0.09558634831904525,0.31067,False
SLC44A2,neg,0.802442,-0.42905,0.09558634831904525,0.42905,False
QRICH2,neg,0.802442,-0.34741,0.09558634831904525,0.34741,False
GRXCR1,neg,0.802442,0.091954,0.09558634831904525,0.091954,False
CCER1,neg,0.802442,-0.29926,0.09558634831904525,0.29926,False
C16orf59,neg,0.802442,-0.25734,0.09558634831904525,0.25734,False
FAM150B,neg,0.802442,-0.16909,0.09558634831904525,0.16909,False
CALML4,neg,0.802442,-0.40542,0.09558634831904525,0.40542,False
CUL2,neg,0.805245,-0.69568,0.09407196316043015,0.69568,False
MED13L,neg,0.805245,-0.30653,0.09407196316043015,0.30653,False
C1QL4,neg,0.805245,-0.49462,0.09407196316043015,0.49462,False
MAST2,neg,0.805245,-0.024594,0.09407196316043015,0.024594,False
POLE3,neg,0.805245,-0.3526,0.09407196316043015,0.3526,False
ADM5,neg,0.805245,-0.31489,0.09407196316043015,0.31489,False
LHB,neg,0.805245,-0.34336,0.09407196316043015,0.34336,False
SPTBN1,neg,0.805245,-0.4337,0.09407196316043015,0.4337,False
GPR83,neg,0.805245,-0.24009,0.09407196316043015,0.24009,False
C19orf45,neg,0.805245,-0.36869,0.09407196316043015,0.36869,False
SYT7,neg,0.806565,-0.48991,0.09336062765032199,0.48991,False
SLC35C2,neg,0.807103,-0.48141,0.09307103841645079,0.48141,False
TMIGD2,neg,0.807103,-0.36566,0.09307103841645079,0.36566,False
CDK6,neg,0.809157,-0.4747,0.09196720444660483,0.4747,False
GPX5,neg,0.81273,-0.37219,0.09005370900071939,0.37219,False
TPH1,neg,0.814352,-0.26215,0.08918783268595314,0.26215,False
SCX,neg,0.814352,-0.37286,0.08918783268595314,0.37286,False
FNBP4,neg,0.814352,-0.49163,0.08918783268595314,0.49163,False
MORC3,neg,0.814352,-0.22601,0.08918783268595314,0.22601,False
TYMS,neg,0.815248,-0.43555,0.08871025794982418,0.43555,False
OR5P3,neg,0.815248,-0.36035,0.08871025794982418,0.36035,False
NBEA,neg,0.820063,0.089197,0.08615278237071243,0.089197,False
CEACAM16,neg,0.820063,-0.40248,0.08615278237071243,0.40248,False
RFC1,neg,0.821977,-0.40324,0.08514033442203234,0.40324,False
NLRC3,neg,0.821977,-0.38653,0.08514033442203234,0.38653,False
SPSB2,neg,0.821977,-0.24817,0.08514033442203234,0.24817,False
ARAP1,neg,0.821977,-0.28639,0.08514033442203234,0.28639,False
TMEM161A,neg,0.821977,-0.48899,0.08514033442203234,0.48899,False
CCL21,neg,0.821977,-0.36147,0.08514033442203234,0.36147,False
CCNT2,neg,0.822542,-0.27704,0.08484191720468201,0.27704,False
NOXO1,neg,0.822542,0.050354,0.08484191720468201,0.050354,False
LSM12,neg,0.822542,-0.308,0.08484191720468201,0.308,False
TNNC1,neg,0.822542,-0.41173,0.08484191720468201,0.41173,False
TBCA,neg,0.822542,-0.30875,0.08484191720468201,0.30875,False
WISP3,neg,0.822542,-0.25638,0.08484191720468201,0.25638,False
ZNHIT3,neg,0.822542,-0.16421,0.08484191720468201,0.16421,False
HEATR5B,neg,0.822542,-0.055654,0.08484191720468201,0.055654,False
SP1,neg,0.824239,-0.41741,0.08394684008554149,0.41741,False
CBX5,neg,0.824605,-0.36973,0.08375403617809213,0.36973,False
RNF148,neg,0.824605,-0.45295,0.08375403617809213,0.45295,False
FUT1,neg,0.824605,-0.47413,0.08375403617809213,0.47413,False
UBTFL1,neg,0.824605,-0.3951,0.08375403617809213,0.3951,False
UBTF,neg,0.824605,-0.59046,0.08375403617809213,0.59046,False
RAB36,neg,0.824605,-0.29231,0.08375403617809213,0.29231,False
NR4A2,neg,0.824605,-0.42893,0.08375403617809213,0.42893,False
PRRG1,neg,0.825194,-0.27513,0.08344393845017627,0.27513,False
OR10H2,neg,0.826688,-0.35437,0.0826583664385249,0.35437,False
TRMT6,neg,0.826688,-0.22196,0.0826583664385249,0.22196,False
RFPL4A,neg,0.826688,-0.40629,0.0826583664385249,0.40629,False
CYP2W1,neg,0.826688,-0.36271,0.0826583664385249,0.36271,False
DHRS1,neg,0.826688,-0.35789,0.0826583664385249,0.35789,False
DCUN1D2,neg,0.826688,-0.33084,0.0826583664385249,0.33084,False
TEX15,neg,0.826688,-0.44217,0.0826583664385249,0.44217,False
DCAF12,neg,0.826688,-0.40853,0.0826583664385249,0.40853,False
RFC5,neg,0.826688,-0.56488,0.0826583664385249,0.56488,False
ARV1,neg,0.826688,-0.45001,0.0826583664385249,0.45001,False
PGAP3,neg,0.830917,-0.37097,0.08044235556880246,0.37097,False
TAS2R10,neg,0.830917,-0.40269,0.08044235556880246,0.40269,False
PHOX2B,neg,0.831393,-0.42152,0.08019363640205726,0.42152,False
MACC1,neg,0.835845,-0.41892,0.07787425113257715,0.41892,False
B3GAT1,neg,0.835845,-0.26267,0.07787425113257715,0.26267,False
PLBD2,neg,0.836574,-0.2446,0.07749563704440975,0.2446,False
THBS4,neg,0.836574,-0.24887,0.07749563704440975,0.24887,False
NUTM1,neg,0.836574,-0.39973,0.07749563704440975,0.39973,False
RNF44,neg,0.836574,-0.01541,0.07749563704440975,0.01541,False
ZNF740,neg,0.836574,-0.4534,0.07749563704440975,0.4534,False
CDHR2,neg,0.836574,-0.26671,0.07749563704440975,0.26671,False
F8A2,neg,0.836574,-0.18307,0.07749563704440975,0.18307,False
NYNRIN,neg,0.836574,-0.50281,0.07749563704440975,0.50281,False
KLK11,neg,0.836574,-0.30089,0.07749563704440975,0.30089,False
SIGLEC7,neg,0.836574,-0.25854,0.07749563704440975,0.25854,False
KIAA1024L,neg,0.836574,-0.12502,0.07749563704440975,0.12502,False
PHC3,neg,0.836574,-0.22632,0.07749563704440975,0.22632,False
TTLL11,neg,0.836574,-0.2792,0.07749563704440975,0.2792,False
USP17L25,neg,0.840857,-0.54984,0.07527785603498661,0.54984,False
KCTD21,neg,0.841985,-0.24654,0.07469564540682974,0.24654,False
PAQR6,neg,0.844332,-0.23252,0.07348675074802458,0.23252,False
GPR50,neg,0.844332,-0.42317,0.07348675074802458,0.42317,False
PSG3,neg,0.846662,-0.39375,0.07228993185543418,0.39375,False
CYP1A2,neg,0.846662,-0.3095,0.07228993185543418,0.3095,False
ZNF222,neg,0.849035,-0.13088,0.07107440634785049,0.13088,False
SNRNP200,neg,0.849035,-0.50121,0.07107440634785049,0.50121,False
PVRL4,neg,0.849035,-0.23216,0.07107440634785049,0.23216,False
FBXO3,neg,0.849035,-0.67224,0.07107440634785049,0.67224,False
SLC29A1,neg,0.851695,-0.3198,0.06971590233623859,0.3198,False
PTBP3,neg,0.857314,-0.28002,0.06686008415486848,0.28002,False
ZNF771,neg,0.857314,-0.49598,0.06686008415486848,0.49598,False
SRRD,neg,0.857314,-0.44735,0.06686008415486848,0.44735,False
GPR1,neg,0.857556,-0.39025,0.06673751012264652,0.39025,False
RMDN1,neg,0.857556,-0.3408,0.06673751012264652,0.3408,False
COX6B2,neg,0.857556,-0.36593,0.06673751012264652,0.36593,False
PRKCQ,neg,0.857556,-0.60744,0.06673751012264652,0.60744,False
COMMD9,neg,0.857556,-0.39116,0.06673751012264652,0.39116,False
EMC9,neg,0.857556,-0.31781,0.06673751012264652,0.31781,False
OR6M1,neg,0.857556,-0.40536,0.06673751012264652,0.40536,False
BECN1,neg,0.857556,-0.36724,0.06673751012264652,0.36724,False
OR9Q1,neg,0.857556,-0.3156,0.06673751012264652,0.3156,False
HHLA3,neg,0.859196,-0.4171,0.06590775350435592,0.4171,False
PGLYRP1,neg,0.859196,-0.18353,0.06590775350435592,0.18353,False
SATB2,neg,0.859196,-0.049281,0.06590775350435592,0.049281,False
UGCG,neg,0.859196,-0.2971,0.06590775350435592,0.2971,False
TNFRSF10B,neg,0.859196,-0.26158,0.06590775350435592,0.26158,False
RGS4,neg,0.859196,-0.34115,0.06590775350435592,0.34115,False
SPAG16,neg,0.859196,-0.22455,0.06590775350435592,0.22455,False
C11orf57,neg,0.859196,-0.42159,0.06590775350435592,0.42159,False
SIN3B,neg,0.859196,-0.38573,0.06590775350435592,0.38573,False
GAB3,neg,0.859196,-0.31345,0.06590775350435592,0.31345,False
KIAA1143,neg,0.859196,-0.5053,0.06590775350435592,0.5053,False
TBC1D14,neg,0.859196,-0.28661,0.06590775350435592,0.28661,False
MADD,neg,0.859196,-0.2949,0.06590775350435592,0.2949,False
RERE,neg,0.859196,-0.32925,0.06590775350435592,0.32925,False
FBXL8,neg,0.859196,-0.34546,0.06590775350435592,0.34546,False
PIGP,neg,0.859196,-0.47336,0.06590775350435592,0.47336,False
CMPK1,neg,0.860753,-0.20733,0.06512145496522878,0.20733,False
F9,neg,0.863314,-0.10573,0.06383121626080229,0.10573,False
KRT5,neg,0.86569,0.098161,0.06263759919739524,0.098161,False
C19orf18,neg,0.868175,-0.41438,0.06139272427751997,0.41438,False
PFKFB2,neg,0.868175,-0.37097,0.06139272427751997,0.37097,False
ADAP2,neg,0.868843,-0.19912,0.06105869350960283,0.19912,False
OR1N2,neg,0.868843,-0.26934,0.06105869350960283,0.26934,False
RBX1,neg,0.868843,-0.1403,0.06105869350960283,0.1403,False
SNF8,neg,0.868843,-0.3202,0.06105869350960283,0.3202,False
CACYBP,neg,0.868843,-0.37417,0.06105869350960283,0.37417,False
XKRY2,neg,0.868843,-0.24174,0.06105869350960283,0.24174,False
ABO,neg,0.868843,0.10875,0.06105869350960283,0.10875,False
DEFB4A,neg,0.868843,-0.10155,0.06105869350960283,0.10155,False
PCNP,neg,0.868843,-0.47219,0.06105869350960283,0.47219,False
SC5D,neg,0.868843,-0.31244,0.06105869350960283,0.31244,False
NPR3,neg,0.868843,-0.27895,0.06105869350960283,0.27895,False
FOXRED1,neg,0.868843,-0.52097,0.06105869350960283,0.52097,False
ACTL9,neg,0.868843,-0.31789,0.06105869350960283,0.31789,False
TPD52,neg,0.868843,-0.27371,0.06105869350960283,0.27371,False
ULK1,neg,0.868843,-0.29688,0.06105869350960283,0.29688,False
KIAA1107,neg,0.868843,-0.39557,0.06105869350960283,0.39557,False
CDKN2AIPNL,neg,0.872068,-0.34879,0.05944964938698412,0.34879,False
ATAD5,neg,0.872068,-0.40947,0.05944964938698412,0.40947,False
R3HCC1L,neg,0.875298,-0.21039,0.057844063866516325,0.21039,False
CCDC148,neg,0.875298,-0.23938,0.057844063866516325,0.23938,False
DRAXIN,neg,0.875298,-0.44743,0.057844063866516325,0.44743,False
VPS36,neg,0.876168,-0.34243,0.0574126124648548,0.34243,False
ATXN2L,neg,0.87633,-0.41765,0.05733232055437186,0.41765,False
KTN1,neg,0.877165,-0.20644,0.05691870555142123,0.20644,False
MYL10,neg,0.879657,-0.34552,0.055686636992669375,0.34552,False
FAM157A,neg,0.879657,-0.51238,0.055686636992669375,0.51238,False
NAGPA,neg,0.879657,-0.27016,0.055686636992669375,0.27016,False
MIPEP,neg,0.879657,-0.47045,0.055686636992669375,0.47045,False
OLIG2,neg,0.881485,-0.45549,0.05478507357754099,0.45549,False
EPB41,neg,0.88156,-0.39717,0.05474812377063032,0.39717,False
CT45A9,neg,0.883765,-0.46367,0.05366320192268868,0.46367,False
POLR1D,neg,0.883765,-0.55311,0.05366320192268868,0.55311,False
CTSS,neg,0.883765,-0.47725,0.05366320192268868,0.47725,False
BAIAP2L1,neg,0.884818,-0.019193,0.05314605102450423,0.019193,False
OR2T4,neg,0.886611,-0.070429,0.05226688480110376,0.070429,False
GIGYF2,neg,0.886611,-0.3851,0.05226688480110376,0.3851,False
SCFD2,neg,0.886611,-0.34105,0.05226688480110376,0.34105,False
SEMA4B,neg,0.886611,-0.18111,0.05226688480110376,0.18111,False
OCIAD1,neg,0.88882,-0.0083413,0.05118618157403677,0.0083413,False
OR2AE1,neg,0.889486,-0.33771,0.050860883072574664,0.33771,False
ADO,neg,0.889486,-0.32754,0.050860883072574664,0.32754,False
PCDHA10,neg,0.889486,-0.13057,0.050860883072574664,0.13057,False
NRXN2,neg,0.893386,-0.38922,0.048960857517175896,0.38922,False
CCDC184,neg,0.893386,-0.24072,0.048960857517175896,0.24072,False
MTRNR2L7,neg,0.895357,0.0042548,0.04800376667710469,0.0042548,False
PHOSPHO1,neg,0.897402,-0.089746,0.04701296690903333,0.089746,False
DUS2,neg,0.897402,-0.10109,0.04701296690903333,0.10109,False
GMNN,neg,0.897402,-0.4733,0.04701296690903333,0.4733,False
RTKN,neg,0.897402,-0.23454,0.04701296690903333,0.23454,False
PLSCR4,neg,0.897402,-0.34791,0.04701296690903333,0.34791,False
ANKDD1B,neg,0.897402,0.16502,0.04701296690903333,0.16502,False
ATP6V0C,neg,0.897402,-0.25753,0.04701296690903333,0.25753,False
DDX11,neg,0.897402,-0.36321,0.04701296690903333,0.36321,False
RBP3,neg,0.897402,-0.20335,0.04701296690903333,0.20335,False
IPO11,neg,0.897402,-0.4904,0.04701296690903333,0.4904,False
POLQ,neg,0.897402,-0.37189,0.04701296690903333,0.37189,False
DNAH12,neg,0.897402,-0.37459,0.04701296690903333,0.37459,False
RALGPS1,neg,0.897402,-0.20113,0.04701296690903333,0.20113,False
GUCA1C,neg,0.897402,-0.35719,0.04701296690903333,0.35719,False
SLC30A8,neg,0.897402,-0.40558,0.04701296690903333,0.40558,False
ZKSCAN8,neg,0.897402,-0.14132,0.04701296690903333,0.14132,False
LRFN4,neg,0.897697,-0.30041,0.04687022617627736,0.30041,False
OR4C15,neg,0.898367,-0.090035,0.04654620953057608,0.090035,False
NEU3,neg,0.89939,-0.069943,0.046051945508306796,0.069943,False
XKRX,neg,0.89939,-0.044887,0.046051945508306796,0.044887,False
OLFML2A,neg,0.89939,-0.50725,0.046051945508306796,0.50725,False
ANKH,neg,0.89939,-0.31561,0.046051945508306796,0.31561,False
CFAP52,neg,0.89939,-0.2953,0.046051945508306796,0.2953,False
CBLN2,neg,0.900195,-0.2844,0.04566340361531382,0.2844,False
LIMS3,neg,0.900195,-0.23909,0.04566340361531382,0.23909,False
RPA2,neg,0.900195,-0.29655,0.04566340361531382,0.29655,False
ZBTB17,neg,0.900195,-0.53025,0.04566340361531382,0.53025,False
HIC1,neg,0.900195,-0.498,0.04566340361531382,0.498,False
AVP,neg,0.900195,-0.15986,0.04566340361531382,0.15986,False
FOS,neg,0.900195,-0.06383,0.04566340361531382,0.06383,False
PSAP,neg,0.900195,-0.47609,0.04566340361531382,0.47609,False
CCL26,neg,0.900195,-0.24728,0.04566340361531382,0.24728,False
PANX1,neg,0.900195,-0.32789,0.04566340361531382,0.32789,False
LMBR1,neg,0.900195,-0.37501,0.04566340361531382,0.37501,False
AP2B1,neg,0.900195,-0.31593,0.04566340361531382,0.31593,False
ALS2CL,neg,0.900195,-0.37317,0.04566340361531382,0.37317,False
SHH,neg,0.900195,-0.3234,0.04566340361531382,0.3234,False
GRHPR,neg,0.901313,-0.16953,0.04512436488431668,0.16953,False
GAL3ST1,neg,0.901313,-0.29229,0.04512436488431668,0.29229,False
TOP2A,neg,0.901313,-0.59554,0.04512436488431668,0.59554,False
SLC9A5,neg,0.901313,-0.28211,0.04512436488431668,0.28211,False
CBLL1,neg,0.901313,-0.20812,0.04512436488431668,0.20812,False
HYAL1,neg,0.901313,-0.29384,0.04512436488431668,0.29384,False
GIMAP8,neg,0.901313,-0.33856,0.04512436488431668,0.33856,False
TMEM136,neg,0.901313,-0.36514,0.04512436488431668,0.36514,False
ARHGAP20,neg,0.901313,-0.32724,0.04512436488431668,0.32724,False
OR51S1,neg,0.901313,-0.32003,0.04512436488431668,0.32003,False
TIMP3,neg,0.901313,-0.2691,0.04512436488431668,0.2691,False
BAX,neg,0.901313,-0.56506,0.04512436488431668,0.56506,False
TIMM22,neg,0.901313,0.0030732,0.04512436488431668,0.0030732,False
RBMX,neg,0.901313,-0.30169,0.04512436488431668,0.30169,False
GNAZ,neg,0.901313,-0.47797,0.04512436488431668,0.47797,False
UPF3B,neg,0.901313,-0.43534,0.04512436488431668,0.43534,False
ACP2,neg,0.901313,-0.29556,0.04512436488431668,0.29556,False
ICAM1,neg,0.905326,-0.29901,0.04319500697471032,0.29901,False
C12orf74,neg,0.905326,-0.26574,0.04319500697471032,0.26574,False
SYT8,neg,0.905326,-0.39796,0.04319500697471032,0.39796,False
UQCR10,neg,0.905326,-0.11041,0.04319500697471032,0.11041,False
ARMCX1,neg,0.906163,-0.36585,0.04279367469256964,0.36585,False
LOH12CR1,neg,0.906163,-0.34888,0.04279367469256964,0.34888,False
SLC6A9,neg,0.906163,-0.38716,0.04279367469256964,0.38716,False
C17orf47,neg,0.906163,-0.23866,0.04279367469256964,0.23866,False
HLA-DQA2,neg,0.906163,0.21923,0.04279367469256964,0.21923,False
EDEM1,neg,0.906163,-0.23948,0.04279367469256964,0.23948,False
