gene,converged,iters,phi,beta_mean,beta_sd,lfsr,p_effect_ge_delta,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,neglog10_lfsr,hit_tier1,hit_tier2,hit_any,hit_category
ADGRB2,False,25,5.25476861237188,-0.0004610999159529524,0.02050803727585349,0.4910309918034952,4.82061682732568e-27,1.952041870214793e-48,3.1644085163847857e-131,0.3088910961774844,False,False,False,none
ADGRB3,False,25,5.424431762419343,-0.0001465114635885316,0.020505401536205187,0.49714957446854935,4.0239500056514156e-27,1.810034399969343e-48,2.5781491408826873e-131,0.30351292798020274,False,False,False,none
ADGRD1,False,25,3.327371557506761,-0.00017527219174631107,0.020540437743386323,0.4965958544702399,4.977720070653897e-27,2.6172658039189413e-48,7.159263754778281e-131,0.30399691021080216,False,False,False,none
ADGRE1,False,25,5.394316328824484,-0.0003399735600347805,0.020506095603133604,0.49338618053811434,4.473444295765112e-27,1.8671389577411174e-48,2.8061194623121884e-131,0.30681301901347235,False,False,False,none
ADGRE2,False,25,3.3439594999050275,0.00010627227413869548,0.020539897082217623,0.49793590425197937,4.279686650704621e-27,2.5897805849251652e-48,6.953555332394284e-131,0.30282655728284225,False,False,False,none
ADGRE3,False,25,5.4883506233641945,-0.00030709965038624206,0.020505003674944722,0.494025338555924,4.3696059783049405e-27,1.8360548983794966e-48,2.6798104512775283e-131,0.30625077554435975,False,False,False,none
ADGRE5,False,25,5.439007644739262,0.0017697522961084566,0.02718517820661051,0.47404723129543536,6.147577722988947e-16,3.2775998120019204e-28,2.734036440527535e-75,0.3241783856063276,False,False,False,none
ADGRF1,False,25,3.66183326186928,-0.00030099737050249815,0.02053471122487266,0.4941525217377436,5.1491896495600065e-27,2.5028635033933784e-48,6.321085653063521e-131,0.30613898402062795,False,False,False,none
ADGRF2,False,25,5.013249958557622,0.0006942344847622433,0.020512032169200393,0.4865002833890373,2.6800162401526292e-27,2.172039180230644e-48,4.1884717520003935e-131,0.3129169024166791,False,False,False,none
ADGRF3,False,25,5.493497193676375,0.00018338341616706453,0.020504499793224544,0.4964320796080108,3.363737763800568e-27,1.7985595006008092e-48,2.532957292827308e-131,0.3041401620109672,False,False,False,none
ADGRF4,False,25,3.2764761100592845,0.0007071122714391756,0.0205410367096344,0.4862693748106251,3.1385548166593913e-27,2.9520188447300804e-48,9.786245094259967e-131,0.31312308138714084,False,False,False,none
ADGRF5,False,25,3.4693155236412103,-8.56496437094214e-05,0.020537908738175518,0.4983362880042933,4.681550074364329e-27,2.534053836922212e-48,6.547049296027314e-131,0.30247748708900063,False,False,False,none
ADGRG1,False,25,3.2991322249649135,-0.00035094137937968057,0.0205406389701634,0.4931843141147797,5.465081646878789e-27,2.6842521348163954e-48,7.667533883214493e-131,0.3069907447318765,False,False,False,none
ADGRG2,False,25,5.148825471736265,0.0005523835839027142,0.020511485344358666,0.4892576023276579,2.879821796460079e-27,2.070123193866209e-48,3.707717240303671e-131,0.3104624173341411,False,False,False,none
ADGRG3,False,25,5.109798090706851,0.00772082326964318,0.05543772737427375,0.4446183194370832,8.427630994745365e-05,8.161898469205662e-08,3.610637084976102e-19,0.3520126472003887,False,False,False,none
ADGRG4,False,25,5.4907691181797205,-0.0003876681104919252,0.020504829617172204,0.49245797259105506,4.554618245568981e-27,1.8585861020154263e-48,2.768191193625989e-131,0.30763082719807533,False,False,False,none
ADGRG5,False,25,5.408189111778872,-0.011228962832845593,0.06578252683881142,0.43223051575452565,0.0009724972730556955,6.789277278263767e-06,5.813410850221353e-14,0.3642845748984933,False,False,False,none
ADGRG6,False,25,5.054836558450591,-0.004443052111101187,0.04262660310331381,0.45849265705246667,2.8307272597248926e-07,2.5105434437649847e-12,1.6586321121986784e-31,0.3386676153421195,False,False,False,none
ADGRG7,False,25,5.403253684522361,-0.00016157039454506997,0.020505974090801786,0.49685669188738923,4.0691807953410135e-27,1.823085929017601e-48,2.6299048801575633e-131,0.3037688565328279,False,False,False,none
ADGRL1,False,25,3.3220206140761652,-0.0008311743605494929,0.020540314063390026,0.48386100028749157,7.017794712368785e-27,3.061918480626669e-48,1.065722582532852e-130,0.3152793810790275,False,False,False,none
ADGRL2,False,25,5.460222516877967,-0.00015494000603716106,0.02050550082324157,0.4969856122172409,4.0441444268926104e-27,1.8130927759463754e-48,2.5902008844330676e-131,0.303656183952998,False,False,False,none
ADGRL3,False,25,3.366802881631786,-0.0009558160094079825,0.020539637611737743,0.48144184207597984,7.46302113543153e-27,3.1960596732170614e-48,1.1736357753174456e-130,0.3174561679184205,False,False,False,none
ADGRL4,False,25,4.546508654819319,-0.00017845459534761537,0.020519806745920556,0.49653056255897965,4.439080280275314e-27,2.1103875794177717e-48,3.944098640157861e-131,0.30405401455588427,False,False,False,none
ADGRV1,False,25,3.7939873109155253,-0.0001855381220116583,0.020532384994309323,0.496395061061748,4.782945243591464e-27,2.4085200161601964e-48,5.686984262054262e-131,0.3041725482133964,False,False,False,none
ADH1A,False,25,5.4274180318132235,0.008346625816915343,0.05739406597380701,0.4421870187123896,0.00014779991367931038,2.2597724489119325e-07,5.754813618397298e-18,0.3543940111565121,False,False,False,none
ADH1B,False,25,3.4856820400577786,0.0003277612120293969,0.020537392556462288,0.49363345397451813,3.755137979668116e-27,2.5847333754530386e-48,6.908205364090476e-131,0.3065954154573868,False,False,False,none
ADH1C,False,25,5.427496590780671,0.0003563737104498652,0.02050564893290627,0.49306701365323047,3.090015971169801e-27,1.8637426297585465e-48,2.7912505583103325e-131,0.30709405094192954,False,False,False,none
ADH4,False,25,3.3189190949773377,0.0005829595041356914,0.020540381506163944,0.4886790819375174,3.338527906774209e-27,2.822651948962945e-48,8.73550643314584e-131,0.310976250686459,False,False,False,none
ADH5,False,25,4.8360838249413325,-0.0006836938511432931,0.02051589609246496,0.486707677490967,5.664448498479795e-27,2.2538041233657474e-48,4.644863122231076e-131,0.31273180299490827,False,False,False,none
ADH6,False,25,3.763491528137409,0.0006318724648678363,0.0205328931591743,0.4877250196433614,3.1183125103758793e-27,2.6481156399881208e-48,7.293762113233251e-131,0.3118249651089804,False,False,False,none
ADH7,False,25,5.432537995279494,-0.001769650990115333,0.02718487811598205,0.47404842874465736,7.188821705729515e-16,3.2731097752092657e-28,2.7237204541104724e-75,0.32417728857443223,False,False,False,none
ADHFE1,False,25,3.543453979854249,0.002804719707856742,0.03421098144363232,0.4673301065036626,1.4548470019179831e-10,2.2918511486681894e-18,4.0681504148500274e-48,0.3303762398033412,False,False,False,none
ADI1,False,25,5.493227512434961,0.0006440655989394856,0.020504558878093364,0.48747094465907437,2.6374703374156228e-27,1.9769116990501634e-48,3.242278870534221e-131,0.31205126499167346,False,False,False,none
ADIG,False,25,3.2817397844357257,-0.00023665963623226857,0.020540997995792818,0.49540375563740846,5.157104776582587e-27,2.649441598019673e-48,7.404030982405267e-131,0.30504070536742034,False,False,False,none
ADIPOQ,False,25,3.8072901608923555,-0.0006074599644756636,0.020532283670195956,0.4881987742757933,5.966494019697448e-27,2.6123920038662013e-48,7.037637355074988e-131,0.3114033153037699,False,False,False,none
ADIPOR1,False,25,4.12874732027641,-0.0003531354531378357,0.020526784708363673,0.4931370784086464,5.061511983050463e-27,2.32374752425776e-48,5.142387606253515e-131,0.30703234213956465,False,False,False,none
ADIPOR2,False,25,3.371575029416003,-0.0005935596892695688,0.020539391887498513,0.4884727307311465,6.163931461236899e-27,2.802073283770928e-48,8.554138594042755e-131,0.31115967600570066,False,False,False,none
ADIRF,False,25,3.690807531561667,-9.801114697566918e-05,0.020534128808957736,0.49809582172316225,4.6128359207714746e-27,2.4374081751852206e-48,5.878577112686864e-131,0.3026871013316306,False,False,False,none
ADK,False,25,5.316729489496951,-7.841221704584612e-05,0.020507031137193807,0.4984745781949488,3.917936438900673e-27,1.8340473567534848e-48,2.674113925582201e-131,0.3023569854590027,False,False,False,none
ADM,False,25,3.2762810661972703,0.0003010759920757826,0.020541063186658822,0.49415280303759684,3.8880918870858095e-27,2.6743772149300762e-48,7.594795454508976e-131,0.3061387367954619,False,False,False,none
ADM2,False,25,3.7196891628579936,-0.0005397104065053981,0.020533678198368512,0.4895153460067927,5.803250305530578e-27,2.6015016336119767e-48,6.986553935885992e-131,0.31023368878096325,False,False,False,none
ADM5,False,25,4.5845325048247005,-0.0037056280512386686,0.03909914611861161,0.4622467064900653,2.1114345880392586e-08,2.1542600198914027e-14,3.5050035977132937e-37,0.3351261745079702,False,False,False,none
ADNP,False,25,3.297562066888663,-0.0010202352990305507,0.020746402672157067,0.48038932274605695,2.4063637720245023e-26,2.7285314425410452e-47,4.4123751558549994e-128,0.31840665390027506,False,False,False,none
ADNP2,False,25,5.177734786680724,0.007231466984148624,0.05375111026827041,0.4464893169812058,4.954278275324142e-05,3.1109053349317815e-08,2.6108037547846725e-20,0.3501889278876785,False,False,False,none
ADO,False,25,5.141048164849669,-0.0017143297735308085,0.026773099242317407,0.47447245245101,2.882734357634116e-16,4.8804527865758943e-29,1.4159014810571483e-77,0.32378899734799127,False,False,False,none
ADORA1,False,25,4.104744227295119,-0.0003835259709227662,0.020527165848157846,0.49254666596058105,5.154067793715803e-27,2.3460537157726488e-48,5.277194876339845e-131,0.3075526163154803,False,False,False,none
ADORA2A,False,25,5.4777689575599835,-0.004090085859454426,0.04090433576812024,0.4601755371170779,8.661443123249924e-08,2.8676076306685047e-13,4.2955063620932045e-34,0.33707647210250663,False,False,False,none
ADORA2B,False,25,3.540764353046382,0.0017362226650523783,0.027001603201525393,0.474365388047725,4.4186568750378896e-16,1.4150929856553836e-28,2.6869578855813372e-76,0.32388700667638787,False,False,False,none
ADORA3,False,25,5.429795887386585,-0.00029237599667505915,0.020505324818768385,0.4943118582274244,4.343701397083914e-27,1.8381558983392173e-48,2.6887381364151786e-131,0.3059989709655576,False,False,False,none
ADPGK,False,25,3.3364419624615866,-0.00024465893745685295,0.02054007434152515,0.49524819215140337,5.1520066418669066e-27,2.6265811453905182e-48,7.228117914309871e-131,0.3051771011303596,False,False,False,none
ADPRH,False,25,5.482072114170581,0.0002466972288882046,0.020505177157849937,0.4952004520558133,3.26562558988789e-27,1.8239347766732755e-48,2.6324767653900323e-131,0.30521896753144484,False,False,False,none
ADPRHL1,False,25,3.3839776578649685,-0.0008001416860600949,0.020539409746158487,0.48446257063080955,6.869768575807933e-27,2.9983490105956724e-48,1.0101403654304205e-130,0.31473977072142173,False,False,False,none
ADPRHL2,False,25,5.36969023133103,0.0009212314155165036,0.020506752328586803,0.4820842141074986,2.3061043889763906e-27,2.236198683416706e-48,4.3922301942480597e-131,0.31687708929743225,False,False,False,none
ADPRM,False,25,5.381123147329478,0.0008538887843900613,0.020506702167010882,0.4833930428309514,2.389170035882115e-27,2.1755075855424278e-48,4.1190247288651384e-131,0.315699604408034,False,False,False,none
ADRA1A,False,25,3.273728662514617,-8.909150492450958e-05,0.02054125210470475,0.49826971323242075,4.77913123889177e-27,2.624416778954799e-48,7.214228575505406e-131,0.302535510131337,False,False,False,none
ADRA1B,False,25,3.4305259236513144,-0.00022778745943660328,0.020538334332918736,0.49557548416270747,5.056829779317256e-27,2.5741634058491888e-48,6.836240040548407e-131,0.3048901860655542,False,False,False,none
ADRA1D,False,25,5.013148976719608,-0.0006089473971838879,0.02051210530536687,0.48815825191820483,5.331341563611936e-27,2.1169133474620512e-48,3.929884656848567e-131,0.3114393648959423,False,False,False,none
ADRA2A,False,25,3.3053438881537303,0.0003704251474743684,0.020540517768427864,0.4928059143874787,3.737109211608982e-27,2.6902402684021118e-48,7.712301674673423e-131,0.3073240886471366,False,False,False,none
ADRA2B,False,25,4.08778082888703,0.0031947746195505732,0.036419329660865765,0.46504883660494056,1.7597856645919712e-09,2.245981990669595e-16,1.2391761099327128e-42,0.33250143774583785,False,False,False,none
