gene,baseMean,n_sgrna,median_lfc,sign_consistency,mad_lfc,wald_beta,wald_se,wald_z,wald_p,composite_rank,confirm_sign_consistency
PHF20,465.35556135638467,4,0.2297109288050384,0.75,0.12361363909106451,0.13486356869446725,0.02323369890838627,5.8046533712196755,6.449929701446422e-09,14546.5,0.75
EIF2S3,100.85769298482977,4,0.2569849831514909,0.75,0.4311847412310246,0.26104022151161244,0.050241622191491336,5.195696518649051,2.0395475108792027e-07,14555.5,0.5
GADD45G,173.37685957239054,4,0.39572196592996955,0.75,0.3901037189702183,0.15009237206326204,0.03808754443865054,3.940720628630263,8.123719390540352e-05,14556.5,1.0
NCKIPSD,312.3570560769338,4,-0.26393583974050394,0.75,0.2271251293032604,-0.14427752296733742,0.02836130632929565,-5.087125440985304,3.6353139876155183e-07,14558.5,1.0
C7orf26,366.0810512504646,4,0.2834364012478443,0.875,0.16087637334957036,0.0730507328145803,0.026149159929484276,2.793616812607908,0.005212220035012427,14561.5,0.75
UCHL3,262.2463330295526,4,-0.22772538835111644,0.75,0.2548214645859187,-0.18094545188307398,0.030995060152720137,-5.837880326462091,5.286910909063636e-09,14561.5,1.0
DUSP7,262.35263819818346,4,-0.2706156741659895,0.75,0.18856477610609795,-0.15384319762366105,0.030953250587454503,-4.970179050791338,6.689110132462872e-07,14565.5,0.75
PLBD2,278.7172235502977,4,-0.2380978183229756,0.75,0.228070397395712,-0.16721473506287743,0.03005082853518,-5.564396830760321,2.6306070433079753e-08,14574.5,0.75
POLR2K,278.1844768394556,4,0.16503482852643395,0.75,0.16023873457412235,0.3004693933591541,0.030332988895021576,9.905696876725157,0.0,14576.5,0.5
BIRC6,297.21099024005565,4,-0.5105604017173121,0.625,0.5050848715913241,-0.48173546890778207,0.029839471057607037,-16.14423620236969,0.0,14578.0,0.75
POLR3D,259.27751801808824,4,0.2899577225466447,0.75,0.15899310616522544,0.14618879734298673,0.031139330552966353,4.694667314518124,2.670409653848793e-06,14579.5,0.75
HP1BP3,429.9543686978602,4,-0.20998074468611178,0.75,0.1137899867309877,-0.15552766286727226,0.024181968789334384,-6.431555024414255,1.2630496648569078e-10,14585.5,1.0
COL18A1,537.3821224359854,4,-0.19420163102032667,0.75,0.18299200860789028,-0.15427049620644628,0.021631366042233,-7.13179629549281,9.907630271754897e-13,14586.5,1.0
CGB5,259.2633018698992,4,-0.215206310802745,0.875,0.2958664208327076,-0.11158502001649984,0.031094453390344386,-3.588582780848941,0.00033248042646327747,14586.5,1.0
PLB1,357.80705638074164,4,0.17517098393666097,1.0,0.11875331986018547,0.09550481400347782,0.02646537512521596,3.60867033063445,0.00030777041470697597,14589.5,1.0
ERV3-1,410.46154497052765,4,0.24682704824752533,0.75,0.19561793281801698,0.13288309640768448,0.024737631593808478,5.371698414368151,7.79984807852685e-08,14590.5,0.75
CCR4,371.2463246085845,4,0.22141451904116394,0.875,0.19360545996074835,0.09062812841186252,0.025977899844705,3.4886626306835575,0.00048544341700207383,14591.5,1.0
RELL2,653.9780160970823,4,-0.20151036638897113,0.75,0.13688935548757197,-0.13225589118563874,0.019591821047824483,-6.7505665176706335,1.4726886377047776e-11,14592.5,0.5
SSB,318.13467552789535,4,0.381218236912078,0.75,0.19741441209116856,0.11222629113776661,0.028080512374892824,3.996589864154676,6.426149404226145e-05,14594.5,0.75
TAGAP,331.48473910085374,4,0.2611306077904157,0.75,0.3017398326878613,0.14056786778218067,0.027533651919744724,5.105311427336586,3.3025017320831296e-07,14599.5,0.75
PTGES3L,448.3546374209583,4,-0.24883136779544981,0.75,0.15041266107044104,-0.12570716681198846,0.023654364229593425,-5.314332932048081,1.0704874320310864e-07,14602.5,1.0
CNPY1,549.890058341261,4,-0.2154048430946115,0.75,0.1507789414205501,-0.1333215146798753,0.02136682686948956,-6.239649691281477,4.385518614924422e-10,14613.5,0.75
OLFM4,281.3723128184155,4,-0.49903785394905,0.625,0.5539898408773181,-0.27878112275609934,0.03008595275980883,-9.266155703352595,0.0,14614.0,0.75
LEAP2,393.40083487507655,4,-0.21379785761121664,0.75,0.3724669177322858,-0.1589081109442657,0.0252855874608406,-6.284533083930293,3.288405103774039e-10,14614.5,0.5
UGT2A2,465.8294725475283,4,-0.24842678391766826,0.75,0.11612533301709506,-0.12345710138717958,0.02320801310833772,-5.319589437099479,1.0400167815838302e-07,14614.5,0.75
LONRF3,459.469654940082,4,0.15295110915763388,0.875,0.15629298652595192,0.11555214841065442,0.02336621948674925,4.945265042818882,7.604033482877526e-07,14617.5,0.75
SDE2,213.82818498492458,4,0.5366506793569547,0.75,0.3274186240894461,0.12385348522652773,0.034268393023655884,3.6142192352302653,0.0003012540725211288,14623.5,0.75
SDCBP,308.9709690595325,4,-0.3299903033697316,0.75,0.3239134161182362,-0.12131499650286592,0.028495847554470252,-4.257286829983577,2.069228054790706e-05,14631.5,0.75
BCL2L12,263.598299239332,4,-0.24517485023786853,0.75,0.10927740474052802,-0.16605538323876312,0.03089513399513928,-5.37480702510915,7.666474499679055e-08,14634.5,1.0
TRMT13,337.48050972689015,4,-0.24869377733355663,0.75,0.1536712653467628,-0.14459808693410425,0.02728602861805436,-5.299345278793264,1.1621867201938585e-07,14635.5,0.75
SEC31A,227.79801456618014,4,0.4936333877162845,0.625,0.33289590379697664,0.3356578378129379,0.0336081351217041,9.987398485439032,0.0,14638.0,0.75
APBA3,352.45587003140594,4,-0.23701135528498452,0.75,0.3446224480148674,-0.14796505038083696,0.0267041274561433,-5.540905638045759,3.0091134251009066e-08,14638.5,0.75
IKBIP,531.2085623012266,4,-0.24141329716881696,0.75,0.16455524956046175,-0.11861212546643596,0.021727094924672525,-5.459180156282384,4.7833820460141396e-08,14639.5,1.0
PFKFB2,284.9151211809428,4,-0.20128642290947912,0.75,0.2757278922441977,-0.19971652812630558,0.029764105383312114,-6.70997920328158,1.9465318246147945e-11,14641.5,0.5
SSBP1,214.37638534166328,4,0.2533880075000372,0.75,0.17521022061657893,0.1785797461672728,0.03429309545184166,5.207454848106529,1.9144840268658925e-07,14644.5,0.5
TBCA,273.54245957804926,4,-0.4896128972782333,0.625,0.44650616441450985,-0.28151954145610814,0.030523671160491508,-9.22299090354815,0.0,14650.0,0.75
PSMD14,150.3706965525798,4,0.410999852478705,0.75,0.4142915849213646,0.15723340366645633,0.04091087976684313,3.8433151416579565,0.00012138343753642644,14654.5,0.75
KLHL14,440.82750304404027,4,-0.21194072241676765,0.75,0.13551308121434086,-0.15069677236356593,0.023878629578650615,-6.310947278913392,2.773326013283395e-10,14658.5,0.75
SEC31B,238.76916719518542,4,0.2576810536666746,0.75,0.1823951173709927,0.1662689617775588,0.03247455202264558,5.119977071942793,3.0557280572551804e-07,14659.5,0.75
SLC35B4,225.9295403583413,4,0.29500703338396744,0.75,0.4351640387511829,0.15252260880071244,0.0333691054212524,4.57077308112589,4.859282420888178e-06,14663.5,1.0
RING1,238.6716315263614,4,0.48625074931645895,0.625,0.6103019570907021,0.28643930958911346,0.03270608691576434,8.757981666435603,0.0,14664.0,0.75
OR8K1,542.9059607233538,4,-0.1898609821581367,0.75,0.19801890816484755,-0.15647237366397915,0.02152154217035326,-7.2705000610748876,3.581579477440755e-13,14669.5,0.75
OR5V1,326.9171489026862,4,0.18111792334156987,0.875,0.10483345225495225,0.11633291978067473,0.027701087326394827,4.199579547544603,2.674110733513757e-05,14675.5,0.75
IFI6,540.2347590744265,4,-0.16663511805365838,0.875,0.10870914115467316,-0.09742463143322022,0.021535008748444953,-4.524011695154536,6.067836919587677e-06,14679.5,1.0
BHLHB9,278.6549765614386,4,-0.29239583847653017,0.75,0.2799615641599148,-0.13788666790199244,0.030017174184356836,-4.593592556552201,4.356796469151547e-06,14681.5,0.75
TINAGL1,540.1242151517458,4,-0.2503761902277656,0.75,0.17179783834284992,-0.11276610600901038,0.021546086801711935,-5.233716314558363,1.6613537168197468e-07,14681.5,0.75
PLEKHB1,489.5237828355716,4,0.334083294447156,0.75,0.29358643353406816,0.09516131560527807,0.02262643980291444,4.205757354412453,2.6020929640102608e-05,14682.5,0.5
IPP,524.304577622704,4,-0.17592643329275742,0.875,0.11237498335404418,-0.09396141474716002,0.021859662731119705,-4.298392701795683,1.7204115055458047e-05,14683.5,1.0
TMEM126A,415.4277552561382,4,-0.31074794359377883,0.75,0.14826192230814933,-0.10803483930002289,0.024560907138797432,-4.398650208215093,1.0892622428926302e-05,14685.5,0.75
CHD1L,332.58155196899634,4,-0.2342902899385736,0.75,0.15096997338258825,-0.15298461578928035,0.02749457285626973,-5.564175031524248,2.633954720998588e-08,14688.5,0.75
RIC1,239.60091678906562,4,0.4793238304378551,0.625,0.4934954058131144,0.3393003630787809,0.03277565488706467,10.352206973374317,0.0,14690.0,0.75
KY,323.4094434094345,4,0.21185111435775875,0.75,0.1930312544446129,0.17548646512478516,0.027915002779803133,6.286457017720661,3.247928592742255e-10,14690.5,1.0
LACRT,387.19214753753965,4,-0.22762039885704807,0.75,0.2559475949402573,-0.1463979877546443,0.025474709911324202,-5.746797049475583,9.094978326018577e-09,14693.5,0.75
CCDC171,368.793621814155,4,0.21239561731742995,0.75,0.30128250244856614,0.16360188008221244,0.0261264194556591,6.261932690771967,3.802351766779566e-10,14695.5,0.75
EEPD1,196.6784724430858,4,-0.35633997790006294,0.75,0.21702391674544852,-0.14550741916937526,0.03574590688373202,-4.07060365380171,4.689147089109724e-05,14698.5,0.75
B3GAT3,438.96807942446367,4,0.185854293213396,0.75,0.13629385771446675,0.17893199406107863,0.023964440307048213,7.466562613959847,8.237854842718662e-14,14701.5,0.75
WBP4,239.96860548918667,4,0.47616430932706244,0.625,0.3618215713179232,0.3427788794006247,0.032763936072509686,10.46207875152798,0.0,14702.0,0.5
MPDZ,409.14469519006497,4,0.1519588860481288,0.875,0.27108576925061045,0.12212064158605085,0.024770119296143357,4.930159605854814,8.216246212278122e-07,14702.5,1.0
FDXACB1,388.92611941195963,4,0.28688742356308095,0.75,0.12440627284101763,0.11836128992993289,0.025399067865337608,4.660064320370664,3.16110587439411e-06,14703.5,0.75
RPL26L1,300.99968241195074,4,-0.18338508536204126,0.875,0.04845737300332769,-0.11920209316995412,0.0288648591915128,-4.129661342848448,3.632979775725076e-05,14704.5,1.0
PHLDA2,270.8511977408457,4,0.2873304058278528,0.75,0.2670384887243232,0.1416984698804864,0.030464084840445407,4.651328625909074,3.2980328235066025e-06,14704.5,1.0
ZNF395,281.1075487597552,4,-0.29400515310993064,0.75,0.21476040682591346,-0.1361581534507681,0.02988490284863719,-4.556084861322451,5.211588809839185e-06,14708.5,0.75
TRIM64C,362.1948067002253,4,0.22460962799684106,0.875,0.10153008552115662,0.08889497690321979,0.026302734093214056,3.379685799513677,0.0007256873860062019,14711.5,1.0
RYR2,483.53130549708396,4,-0.22360211337734057,0.75,0.14273041845014744,-0.13337945215748392,0.022783014055327667,-5.854337439005089,4.789153740247798e-09,14713.5,0.75
MYBL2,121.12597027511872,4,-0.4737314182122576,0.625,0.5856146969918408,-0.43371309573984274,0.046491429039523725,-9.328882865078862,0.0,14715.0,0.75
BRWD1,338.68296636317,4,0.24967621070225285,0.75,0.24450002614990662,0.14226834320853365,0.02724159723721416,5.222467022388244,1.7655500661462042e-07,14721.5,1.0
ZNF547,372.0958259597412,4,-0.2316094062651068,0.875,0.11690946195092242,-0.08499744102155826,0.025941427676921248,-3.2765136167573425,0.0010509724477827387,14721.5,0.75
NHLH1,533.4915807971968,4,-0.1848629935476241,0.75,0.26586747737593974,-0.16275516381202015,0.021716152696290167,-7.494659210046174,6.639133687258436e-14,14723.5,0.5
TIPARP,303.46934877334024,4,-0.16179954039805677,0.75,0.4511676844386108,-0.25311520001112087,0.02892423687325517,-8.750972449861388,0.0,14728.5,1.0
UST,242.70196021462613,4,-0.20277846225501475,0.875,0.1711362476063787,-0.1194660001205532,0.03214790434842192,-3.7161364804924695,0.00020229233952151482,14730.5,1.0
PRR13,247.48220507512264,4,-0.18528252216361407,0.875,0.11624045882377658,-0.12993635994690322,0.03184990318610616,-4.079646936056785,4.5104152821995314e-05,14731.5,1.0
CD300C,393.1309116825408,4,0.293698681451795,0.75,0.19424727076554985,0.11481855041638755,0.02526204422624285,4.545101314370717,5.4908836397693506e-06,14732.5,0.75
MRPL18,303.13124158252265,4,0.361861469194717,0.75,0.28267881894732894,0.11570492923770692,0.028768703814409723,4.02190275878027,5.772989190289124e-05,14741.5,0.75
OPN4,543.0377233871145,4,0.1222032748493988,0.875,0.11206904373908991,0.13201879589859467,0.021508103021194873,6.13809575714318,8.35165270274274e-10,14741.5,1.0
MTFMT,432.5388260054407,4,-0.22248295867831203,0.75,0.13884611316724982,-0.14130130210493752,0.024097013067753664,-5.86385132911038,4.522524577055265e-09,14749.5,1.0
DMRT2,250.3182605058499,4,-0.26501810142922827,0.75,0.23434825591969827,-0.15687418095882755,0.03169590474362658,-4.949351729433495,7.446107728181772e-07,14751.5,0.75
MILR1,377.33556895502414,4,0.2351779946360934,0.75,0.29843545942638794,0.1419870896012133,0.025807207756759855,5.501838515018026,3.758511324392089e-08,14756.5,0.5
ZG16,315.4991992631068,4,0.18704502828073594,0.875,0.13365418100803297,0.1136033820258493,0.028201280484224194,4.028305810064159,5.618023696651875e-05,14759.5,0.75
SDF2L1,206.51710627791854,4,0.38134815304580805,0.75,0.19521565013385014,0.13629339166599974,0.034877890994613324,3.9077303064869784,9.316721841412523e-05,14760.5,0.75
ATP5I,267.4765660817261,4,0.4644189759765519,0.625,0.24946919895298564,0.3374135475823931,0.03101525896368538,10.878953097810925,0.0,14765.0,0.75
TMEM63A,299.0615803971307,4,0.2604320752236133,0.75,0.2075969502760218,0.14568343541111206,0.02899471143772662,5.024483024223351,5.047904461097374e-07,14767.5,0.5
CGB1,226.69482183618314,4,0.19959480522180637,0.875,0.08578793006251492,0.12533926147879149,0.03327365864733095,3.766921540166897,0.00016527291308965353,14772.5,0.75
SMC1B,341.1666944153057,4,-0.46229284916634805,0.625,0.14164580970049037,-0.22599605510707332,0.0272341551859346,-8.298258329077585,0.0,14773.0,0.75
PLK2,473.0861544553974,4,-0.2185838377576909,0.75,0.21296728333269538,-0.1376142943368016,0.023036862394176055,-5.97365613346685,2.3199453469402442e-09,14776.5,0.75
TMEM67,466.32516759317645,4,-0.1841712186466348,0.75,0.17239683119557023,-0.17365169520391355,0.023236539006936795,-7.47321686556132,7.815970093361102e-14,14781.5,0.75
PRDX5,634.8944331433079,4,-0.2211521219641499,0.75,0.13934291897102435,-0.1169052497191323,0.019875681875692792,-5.881823348264746,4.0577128324059686e-09,14782.5,0.5
PEX16,196.49776572751048,4,-0.20084191466095652,0.75,0.20082707932503724,-0.23744628253668676,0.03591225529669469,-6.611845470995551,3.7955860676675e-11,14783.5,0.75
BAX,193.25548565104125,4,-0.47584324589711635,0.75,0.4022881346808127,-0.13076826013936316,0.0360332628895906,-3.629098495466529,0.0002844127163719179,14788.5,0.75
LCE1F,434.5922527629376,4,-0.14549092809524852,0.875,0.23474236793358963,-0.12253240813855126,0.024026642588147858,-5.099855616073278,3.3991267200939035e-07,14788.5,1.0
ZBTB26,567.0375927100846,4,-0.19880196288807633,0.75,0.1821921423664391,-0.14098044149670752,0.021046698997177076,-6.69845858087374,2.1062929178583545e-11,14789.5,1.0
POU3F1,432.42645671823124,4,0.14165818752222403,0.875,0.12221917432766387,0.12563104805730752,0.024096032859445303,5.213764804776232,1.8504605958646891e-07,14790.5,1.0
SUSD5,387.16233120720847,4,-0.12993546148989446,1.0,0.10081356576285266,-0.11895063100952674,0.02545458673070354,-4.67305292629432,2.967552548804875e-06,14800.5,1.0
KIR3DL2,310.32828892841894,4,-0.20248706803606623,0.75,0.26829899703839405,-0.18553348451268847,0.02850284801736039,-6.509296348199469,7.55036033694978e-11,14809.5,0.75
ACSM2B,284.1515538432809,4,-0.24375434407373306,0.75,0.29566028893392754,-0.15733901942251727,0.02975171238094426,-5.288402139948479,1.2338947241730125e-07,14815.5,0.75
MAP4K2,290.6928298384297,4,-0.26019829385480836,0.75,0.17481539809827562,-0.14706959826414434,0.029397826786320615,-5.002737084381309,5.652200367745053e-07,14816.5,1.0
DEFB105A,486.8910686291823,4,-0.25510853754554436,0.75,0.19476673912561077,-0.11533263163229412,0.022696386417729454,-5.081541594753655,3.7438400934952654e-07,14819.5,0.75
STX18,343.93990837644867,4,0.2146092143201933,0.75,0.28940461520614236,0.16417639017450436,0.0270578150099455,6.067614480849946,1.2982408481576613e-09,14819.5,0.75
OR4K2,323.13075530410487,4,-0.26186525338596955,0.75,0.16015776522331793,-0.13858313467530103,0.02787917629465886,-4.970847531885331,6.66608569011018e-07,14819.5,0.75
PTPRM,238.1807750420701,4,-0.23461199641484676,0.75,0.13859628989919187,-0.17810142624201364,0.03252310029215794,-5.4761515551135185,4.346754423067978e-08,14820.5,0.75
GDPD1,441.7904970823093,4,-0.22955950233880795,0.75,0.28806846235521405,-0.13342664455639075,0.023838637284644918,-5.597075158416639,2.1799821725565494e-08,14822.5,1.0
EGR3,277.09247464827206,4,-0.23895519641712737,0.75,0.14438627557037548,-0.16211961862013313,0.030134310241893326,-5.379901425278059,7.452663530749248e-08,14828.5,0.5
MYO1G,349.1264550910047,4,-0.2017606770747043,0.75,0.24858386866969717,-0.17530715753277637,0.026858531345315007,-6.527056720968311,6.707456812193868e-11,14830.5,0.75
FOXD4,224.9608969517614,4,-0.2767462173926399,0.75,0.341604189454624,-0.15767922680998947,0.033437152592887126,-4.71568942277494,2.4089365757706815e-06,14838.5,0.75
C15orf61,453.6257883536704,4,0.32866535520498386,0.75,0.327984871668471,0.0980443054475828,0.023504253365723756,4.171343114883231,3.0280950386707417e-05,14841.5,0.5
IFNL3,474.1045721863354,4,-0.1605273476889679,0.875,0.13962948142732864,-0.10576331023808305,0.02299060329083963,-4.600284250923653,4.219148079354085e-06,14842.5,0.75
POTEF,260.14646431609043,4,0.15556909982927747,0.875,0.14184684586400387,0.1474383501364469,0.03108988693049431,4.742325067507176,2.112792461872459e-06,14843.5,0.75
RPL12,100.20122021785633,4,0.5301787889005255,0.75,0.15519385181886883,0.17735534042484913,0.05017532888530761,3.5347120659687894,0.000408219721448555,14843.5,0.75
OSBPL3,391.9271710892291,4,0.38859329780184715,0.75,0.2626273132131175,0.09724701783664191,0.02528845152027976,3.8455109739975923,0.0001203014799420199,14845.5,0.75
COX7A1,352.7092997032463,4,0.28817442548967637,0.75,0.15850477003920038,0.12156500281060023,0.026677337897048167,4.556864079906989,5.192299978640236e-06,14846.5,0.75
SMPD1,274.9969586353286,4,0.22639217243289292,0.875,0.039150457248392334,0.09986735806908642,0.030194350705780415,3.307484868352138,0.000941377974670532,14846.5,1.0
NME8,199.418504141978,4,-0.2958097141790657,0.875,0.16492151245001646,-0.09191066759398159,0.035439928151468146,-2.593421386216159,0.009502626109840762,14846.5,0.75
RCSD1,352.23502036093987,4,0.42895949083800344,0.75,0.32775277340956244,0.09885468820890098,0.026676163109066175,3.705731135498424,0.00021078180714018124,14847.5,0.75
FIBCD1,232.2695681897226,4,0.44639603335218936,0.625,0.176365221668643,0.31167311351721777,0.033217149254519907,9.382897705311299,0.0,14853.0,0.75
CIR1,217.49864102897834,4,-0.2900698834828191,0.75,0.17472875699828938,-0.1542060224441022,0.03400318593477604,-4.535046296541032,5.759085133449915e-06,14854.5,0.75
CHRNB3,258.04793282150075,4,0.23705559052890132,0.75,0.2885389775599675,0.16857532759689242,0.03124450876260382,5.39535855332948,6.838684862842115e-08,14855.5,0.75
FNBP4,280.1003337165483,4,-0.4447881836083612,0.625,0.26807410137055643,-0.3249226875179898,0.030261300126065246,-10.737234889591578,0.0,14858.0,0.75
FJX1,214.75072055058942,4,-0.2610725412606185,0.75,0.26381619477156637,-0.1696857992710925,0.03423373390686575,-4.9566839460962555,7.170647833287802e-07,14860.5,0.75
RPS15A,135.9908679247418,4,0.5689943482517038,0.75,0.5595814756875112,0.15008978157932962,0.043012756878491404,3.4894248235081684,0.00048406119074728693,14865.5,0.75
SLC35D1,335.8895722061894,4,0.4299837930211519,0.75,0.2474968903106978,0.10095881415983288,0.027319581834115373,3.6954743587531924,0.00021947663071553158,14865.5,0.75
BCAR1,627.937089727074,4,0.21490340510852352,0.875,0.07902154691777363,0.06955099686351796,0.019967597136498035,3.483193114728274,0.0004954708173579014,14867.5,1.0
LPGAT1,179.67046103099509,4,0.3465226310578885,0.75,0.3484280196185989,0.15158736012848334,0.03742022990432446,4.050946787768537,5.101080813862957e-05,14868.5,1.0
NCAPG2,292.0664813659962,4,-0.2713957961108118,0.75,0.16370180251334943,-0.14024863457379055,0.029328071304342788,-4.782061292691384,1.7350675363125845e-06,14868.5,0.75
INCENP,336.98365133943116,4,-0.2332068318880084,0.75,0.3332575419678284,-0.14947391145337074,0.02731051059650322,-5.473127678268639,4.421613009064629e-08,14874.5,0.5
WBSCR27,433.0259069335422,4,-0.16707473028840514,0.875,0.16451906798561788,-0.10609200734810731,0.02405857364236946,-4.40973803872018,1.0349573915879873e-05,14875.5,1.0
PTDSS1,336.43358809136237,4,0.15169232520821854,0.875,0.24866321236936698,0.13230547360640355,0.02732107634739821,4.8426157126493665,1.281409670372824e-06,14880.5,0.75
MRPL9,701.9368577349707,4,0.18273165963544913,0.75,0.19054896692129267,0.1407737796904991,0.01892050675322026,7.440275333351707,1.0058620603103918e-13,14881.5,0.75
PTPRH,364.67265303553233,4,0.20648177263517542,0.75,0.0862495686075989,0.16522071091526114,0.02627643778988338,6.287789548812903,3.220179678464774e-10,14884.5,0.5
F3,705.4426014323559,4,-0.22609723762835654,0.75,0.09193455667116071,-0.10634754657584311,0.01884873323988466,-5.642158824276186,1.6793107571189125e-08,14889.5,0.75
GSPT1,188.12897395124588,4,0.12389150977882585,0.875,0.4708812352966595,0.21733724102942426,0.03667973773167173,5.92526704033003,3.1179030468564406e-09,14891.5,0.75
HAP1,415.1639459964571,4,0.2995893979638253,0.75,0.29987734789837905,0.108317265317873,0.02458080940641602,4.406578462367488,1.0501627843328976e-05,14891.5,1.0
OR10H5,215.73987160886395,4,0.18371366196391864,0.875,0.13612027849176014,0.13793111416795267,0.03412518170186016,4.041915889943351,5.3016250504578366e-05,14892.5,0.75
FBP1,495.00564040733497,4,-0.2779969233025132,0.75,0.08329126135687749,-0.10499758944441617,0.022502448534619104,-4.666051753562802,3.0704239664114397e-06,14893.5,0.75
SEC22A,370.32702509750084,4,-0.24205551481224225,0.75,0.20265122385488027,-0.13724899911829247,0.02603728551835878,-5.271248380385843,1.354989531687778e-07,14893.5,0.75
LCE3D,285.63494384333313,4,-0.15362932964009673,0.875,0.13193275332398094,-0.14121246903285023,0.029661695355352877,-4.7607686391859065,1.928570351861225e-06,14898.5,0.75
C11orf44,531.3861859785899,4,-0.11801625405584529,0.875,0.1497495655864172,-0.1355671861397275,0.021737846712988,-6.23645883282121,4.4758707851144663e-10,14901.5,0.75
NRL,355.3502151398518,4,0.2495843741162135,0.875,0.12729070115885,0.07960701036684237,0.02654492820680511,2.9989536888796016,0.002709084816883811,14902.5,0.75
KRTAP22-2,296.5241707239842,4,0.19369030732624354,0.75,0.14293376253214723,0.197933660393099,0.02918451178376404,6.782147388986431,1.184030651302237e-11,14911.5,0.75
TCFL5,226.27361421368568,4,-0.16950626212070857,0.875,0.15487786027831482,-0.14424115203181942,0.033323097622074804,-4.328563738812421,1.500848986513148e-05,14915.5,0.75
RNF148,268.1192173923932,4,-0.43456549655288346,0.625,0.2411011312708169,-0.26225486013159804,0.03078675656957004,-8.51843095387364,0.0,14916.0,0.75
VSTM1,240.3339845267457,4,-0.23757287503865765,0.75,0.25453039205504957,-0.17280909725125193,0.03236487103906837,-5.33940323885889,9.32530239694529e-08,14917.5,0.75
ATP2B1,382.1037299099122,4,-0.1329478130051417,0.875,0.22462001670967047,-0.1409231409681333,0.025639814315813917,-5.496262150432808,3.879257071126574e-08,14921.5,0.75
CCNB1IP1,165.98464931601146,4,0.23970786443896602,0.75,0.08846550702931191,0.206821488453513,0.03902559906967532,5.299636479231468,1.1603347327415747e-07,14922.5,0.75
SYCE3,461.383682398657,4,0.2840400207541355,0.75,0.1757680025217516,0.1063761366211271,0.023315270618215308,4.562509196784514,5.054587879804728e-06,14924.5,1.0
CHURC1,513.324509885772,4,-0.18726149778585743,0.75,0.21219717903198015,-0.1567717803762686,0.022128915609511714,-7.084476399235897,1.3957723865587468e-12,14931.5,0.75
C10orf88,276.3040092005155,4,0.24268937414353028,0.75,0.09653009956547981,0.15769096811323702,0.030178391358773333,5.225294027058662,1.7387858197714934e-07,14934.5,0.5
NKAIN3,316.8385890286491,4,0.1620704999832484,0.875,0.1225602087336772,0.12661105739815204,0.02814720216497679,4.49817557908802,6.853908425696886e-06,14937.5,1.0
NDUFV1,384.8792871225449,4,0.21662203131089755,0.75,0.18779496888890412,0.1512098536282107,0.02556255775696388,5.915286532194431,3.312983221093191e-09,14938.5,0.75
IL17A,535.7481575020304,4,-0.1402252587410901,0.875,0.11701436308173915,-0.11214912783409625,0.021632957541418273,-5.184179168261044,2.1696828333972462e-07,14940.5,1.0
TMEM229B,531.6493035977153,4,0.17611940691412314,0.875,0.04576619793268792,0.0906415887400921,0.021708603469521033,4.1753763141582665,2.9749385854982435e-05,14942.5,0.75
RFX7,288.3984616199126,4,-0.19924899822945352,0.75,0.08474910435726098,-0.19336831717540182,0.029574431041341064,-6.5383613603622335,6.219647019634067e-11,14943.5,0.75
MFN1,340.2133069290365,4,-0.22532899748727456,0.75,0.10988083710054918,-0.15286092994233014,0.027184103892391082,-5.623173401169806,1.8748103958188267e-08,14950.5,0.75
KIAA1429,192.1929221057861,4,0.42899057112589434,0.625,0.5510958976229687,0.4040414173018598,0.036822342827173435,10.972724337455604,0.0,14956.0,0.5
DPM1,239.67112452515877,4,0.2164850575278892,0.75,0.2137577781786671,0.19123831875892194,0.03245002808431746,5.893317511529185,3.785180835436108e-09,14960.5,0.5
JTB,218.36013425438225,4,0.23005112474390893,0.75,0.18059694523689546,0.18662996049013453,0.03399069268149243,5.490619512786586,4.005263587458785e-08,14962.5,0.5
ARL2BP,349.2137090741837,4,-0.2057035244138567,0.875,0.26871499397141374,-0.09588644366274623,0.026781844661714824,-3.580277791686911,0.00034322911956774504,14962.5,1.0
UBE2G1,284.7115408371164,4,0.42727888351798404,0.625,0.38133877029644614,0.3449946163734626,0.03008232209232772,11.468350591906301,0.0,14968.0,0.75
HNF4G,291.1356314880329,4,-0.20226188208983875,0.75,0.18038024333578806,-0.18733555529101276,0.029426482969778553,-6.366223088345598,1.9373969095681787e-10,14969.5,1.0
C12orf42,388.64886707785206,4,-0.20626303188244194,0.75,0.33490731277001345,-0.15822000101881917,0.02543696736132813,-6.220081142980957,4.968978561947779e-10,14970.5,0.5
AIFM2,382.14377210692174,4,-0.20729716596378214,0.75,0.17969296649773814,-0.15860343407388267,0.02565160356448463,-6.182983207080028,6.290141740805666e-10,14972.5,1.0
CBX3,303.599629302527,4,0.4263669817656136,0.625,0.48321762073611546,0.2496287436621285,0.02892687721945799,8.629647153693206,0.0,14975.0,0.5
PAX1,543.0569825921831,4,-0.20004242060130606,0.75,0.12231623275302166,-0.13873275645918848,0.021503340530384624,-6.451683926186096,1.1061418447866345e-10,14975.5,0.75
RPAP1,320.50196307367787,4,0.6874804368550911,0.625,0.6149632006031127,0.22782344412868916,0.028119474152654214,8.101980957819041,4.440892098500626e-16,14978.0,0.5
GALNT7,394.0296622782394,4,-0.2699617032246849,0.75,0.2137483994502341,-0.119628091987251,0.02523052990676476,-4.74140227848233,2.122440260432512e-06,14978.5,0.75
ZNF514,440.4840078143922,4,-0.12344846702966997,0.875,0.1925227805674322,-0.13995028406443755,0.02387932465070874,-5.860730406388767,4.608356363178245e-09,14987.5,0.75
