gene,beta_sd_nuts,eb_mu_logphi_batch,eb_tau_beta_scale,chains,psp_nuts,eb_sigma_logphi,draws,n_obs,lfsr_nuts,n_sample,tune,eb_tau_u_scale,batch_no,n_sgrna,beta_mean_nuts
HNRNPU,0.12036107662120482,1.5633554843054513,0.11494520954412007,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,10,4,0.5178245728291498
HOGA1,0.1140729380239452,1.5639467862677976,0.11494520954412,3,0.203,0.7084472251108588,1000,16,0.203,4,1500,0.4684258567770211,3,4,-0.0924039865459974
HOMER2,0.105982709493563,1.5658840941099257,0.11494520954412,3,0.0633333333333333,0.7084472251108588,1000,16,0.0633333333333333,4,1500,0.4684258567770211,7,4,-0.1670462922498704
HOXA10,0.105200398866436,1.5627110919231797,0.11494520954412,3,0.0186666666666666,0.7084472251108588,1000,16,0.0186666666666666,4,1500,0.4684258567770211,2,4,-0.2261207186732647
HOXA11,0.1089484376822826,1.5697311140197716,0.11494520954412,3,0.9846666666666668,0.7084472251108588,1000,16,0.0153333333333333,4,1500,0.4684258567770211,6,4,0.2275136477597948
HOXA13,0.1109681871048477,1.5697311140197716,0.11494520954412,3,0.074,0.7084472251108588,1000,16,0.074,4,1500,0.4684258567770211,6,4,-0.1578529527765056
HOXA3,0.1104740857469954,1.5561944696080865,0.11494520954412,3,0.1056666666666666,0.7084472251108588,1000,16,0.1056666666666666,4,1500,0.4684258567770211,9,4,-0.1419070607576879
HOXC10,0.1174654381253339,1.5706860989184106,0.11494520954412,3,0.7206666666666667,0.7084472251108588,1000,16,0.2793333333333333,4,1500,0.4684258567770211,1,4,0.0709610834263809
HOXD10,0.1128239721117891,1.5665168278530832,0.11494520954412,3,0.3586666666666667,0.7084472251108588,1000,16,0.3586666666666667,4,1500,0.4684258567770211,5,4,-0.0403514762289818
HOXD11,0.1140728429284253,1.5561944696080865,0.11494520954412,3,0.259,0.7084472251108588,1000,16,0.259,4,1500,0.4684258567770211,9,4,-0.07284584500689
HOXD9,0.1153391370697837,1.5639467862677976,0.11494520954412,3,0.116,0.7084472251108588,1000,16,0.116,4,1500,0.4684258567770211,3,4,-0.1399221807072811
HP1BP3,0.1101262559525642,1.5697311140197716,0.11494520954412,3,0.1986666666666666,0.7084472251108588,1000,16,0.1986666666666666,4,1500,0.4684258567770211,6,4,-0.0906768253963358
HPCAL1,0.1115580688846933,1.5658840941099257,0.11494520954412,3,0.9253333333333332,0.7084472251108588,1000,16,0.0746666666666666,4,1500,0.4684258567770211,7,4,0.1577288635811902
HPCAL4,0.1158728251639969,1.5561944696080865,0.11494520954412,3,0.1583333333333333,0.7084472251108588,1000,16,0.1583333333333333,4,1500,0.4684258567770211,9,4,-0.1185943545901462
HPD,0.1168498500684056,1.5706860989184106,0.11494520954412,3,0.1073333333333333,0.7084472251108588,1000,16,0.1073333333333333,4,1500,0.4684258567770211,1,4,-0.1461525864446904
HPGD,0.1162035973571821,1.5706860989184106,0.11494520954412,3,0.8746666666666667,0.7084472251108588,1000,16,0.1253333333333333,4,1500,0.4684258567770211,1,4,0.1302262657124448
HPN,0.1108516163280849,1.5561944696080865,0.11494520954412,3,0.012,0.7084472251108588,1000,16,0.012,4,1500,0.4684258567770211,9,4,-0.2416989843863216
HPS3,0.1096434614440717,1.5658840941099257,0.11494520954412,3,0.1763333333333333,0.7084472251108588,1000,16,0.1763333333333333,4,1500,0.4684258567770211,7,4,-0.1038453042250064
HR,0.1129495642478186,1.5658840941099257,0.11494520954412,3,0.801,0.7084472251108588,1000,16,0.1989999999999999,4,1500,0.4684258567770211,7,4,0.0952428830317367
HRH3,0.108954027717213,1.5627110919231797,0.11494520954412,3,0.8763333333333333,0.7084472251108588,1000,16,0.1236666666666667,4,1500,0.4684258567770211,2,4,0.1259879264132281
HRH4,0.11082021358553902,1.5633554843054513,0.11494520954412007,3,0.005,0.7084472251108588,1000,16,0.005,4,1500,0.4684258567770211,10,4,-0.2858673167045343
HRK,0.1125225664246385,1.5706860989184106,0.11494520954412,3,0.7046666666666667,0.7084472251108588,1000,16,0.2953333333333333,4,1500,0.4684258567770211,1,4,0.0642024279787883
HS3ST2,0.1207182388404761,1.550234325699251,0.11494520954412,3,0.1613333333333333,0.7084472251108588,1000,16,0.1613333333333333,4,1500,0.4684258567770211,4,4,-0.1189644037851586
HS3ST3A1,0.1104699695895858,1.5561944696080865,0.11494520954412,3,0.8986666666666666,0.7084472251108588,1000,16,0.1013333333333333,4,1500,0.4684258567770211,9,4,0.1416059203308169
HS3ST3B1,0.1215743557970578,1.550234325699251,0.11494520954412,3,0.6726666666666666,0.7084472251108588,1000,16,0.3273333333333333,4,1500,0.4684258567770211,4,4,0.0563669782753697
HS3ST6,0.108714863305142,1.5658840941099257,0.11494520954412,3,0.912,0.7084472251108588,1000,16,0.0879999999999999,4,1500,0.4684258567770211,7,4,0.1484828548595186
HSBP1,0.1185346005596623,1.5556958958618938,0.11494520954412,3,0.0186666666666666,0.7084472251108588,1000,16,0.0186666666666666,4,1500,0.4684258567770211,8,4,-0.2421941297471155
HSBP1L1,0.1113545268986606,1.5665168278530832,0.11494520954412,3,0.3126666666666666,0.7084472251108588,1000,16,0.3126666666666666,4,1500,0.4684258567770211,5,4,-0.0532420683068648
HSCB,0.1149446934199751,1.5561944696080865,0.11494520954412,3,0.0086666666666666,0.7084472251108588,1000,16,0.0086666666666666,4,1500,0.4684258567770211,9,4,-0.2647594453613572
HSD11B1L,0.1175421097373626,1.5561944696080865,0.11494520954412,3,0.1523333333333333,0.7084472251108588,1000,16,0.1523333333333333,4,1500,0.4684258567770211,9,4,-0.1209526403543311
HSD11B2,0.1074048833650085,1.5658840941099257,0.11494520954412,3,0.096,0.7084472251108588,1000,16,0.096,4,1500,0.4684258567770211,7,4,-0.1370359178608031
HSD17B10,0.110792479399427,1.5627110919231797,0.11494520954412,3,0.9146666666666666,0.7084472251108588,1000,16,0.0853333333333333,4,1500,0.4684258567770211,2,4,0.1496377309696718
HSD17B13,0.10647101524489647,1.5633554843054513,0.11494520954412007,3,0.09033333333333333,0.7084472251108588,1000,16,0.09033333333333333,4,1500,0.4684258567770211,10,4,-0.14469142108010585
HSD17B14,0.1136501151296355,1.5706860989184106,0.11494520954412,3,0.0333333333333333,0.7084472251108588,1000,16,0.0333333333333333,4,1500,0.4684258567770211,1,4,-0.2059329618854748
HSD17B4,0.1157714497551399,1.5627110919231797,0.11494520954412,3,0.077,0.7084472251108588,1000,16,0.077,4,1500,0.4684258567770211,2,4,-0.1638370588831843
HSD17B6,0.1091605745456916,1.5697311140197716,0.11494520954412,3,0.0303333333333333,0.7084472251108588,1000,16,0.0303333333333333,4,1500,0.4684258567770211,6,4,-0.2052851050726717
HSD3B1,0.1143577308354116,1.5627110919231797,0.11494520954412,3,0.2083333333333333,0.7084472251108588,1000,16,0.2083333333333333,4,1500,0.4684258567770211,2,4,-0.0891836315065869
HSFX1,0.1218357559870871,1.550234325699251,0.11494520954412,3,0.1333333333333333,0.7084472251108588,1000,16,0.1333333333333333,4,1500,0.4684258567770211,4,4,-0.1329388453334113
HSP90B1,0.1153593550805125,1.5556958958618938,0.11494520954412,3,0.931,0.7084472251108588,1000,16,0.0689999999999999,4,1500,0.4684258567770211,8,4,0.1738852743967481
HSPA13,0.1175822908721488,1.5706860989184106,0.11494520954412,3,0.9996666666666668,0.7084472251108588,1000,16,0.0003333333333332,4,1500,0.4684258567770211,1,4,0.3653852686551148
HSPA1L,0.1102567846747558,1.5639467862677976,0.11494520954412,3,0.212,0.7084472251108588,1000,16,0.212,4,1500,0.4684258567770211,3,4,-0.0898283347721722
HSPA4L,0.1095035245711006,1.5665168278530832,0.11494520954412,3,0.1276666666666666,0.7084472251108588,1000,16,0.1276666666666666,4,1500,0.4684258567770211,5,4,-0.1255536587705782
HSPA6,0.11644577079043668,1.5633554843054513,0.11494520954412007,3,0.31033333333333335,0.7084472251108588,1000,16,0.31033333333333335,4,1500,0.4684258567770211,10,4,-0.05505605563034055
HSPA8,0.117972711479368,1.5706860989184106,0.11494520954412,3,0.8376666666666667,0.7084472251108588,1000,16,0.1623333333333333,4,1500,0.4684258567770211,1,4,0.1170265102690357
HSPB2,0.1060278847831341,1.5697311140197716,0.11494520954412,3,0.135,0.7084472251108588,1000,16,0.135,4,1500,0.4684258567770211,6,4,-0.1167708856496372
HSPB3,0.10997246955049618,1.5633554843054513,0.11494520954412007,3,0.096,0.7084472251108588,1000,16,0.096,4,1500,0.4684258567770211,10,4,-0.14458565261857387
HSPBP1,0.1184532088521914,1.5706860989184106,0.11494520954412,3,0.018,0.7084472251108588,1000,16,0.018,4,1500,0.4684258567770211,1,4,-0.2520603213620596
HSPG2,0.120310482145959,1.5556958958618938,0.11494520954412,3,0.774,0.7084472251108588,1000,16,0.2259999999999999,4,1500,0.4684258567770211,8,4,0.091084714067521
HTR1A,0.1058965064421057,1.5665168278530832,0.11494520954412,3,0.8003333333333333,0.7084472251108588,1000,16,0.1996666666666666,4,1500,0.4684258567770211,5,4,0.0888161221249575
HTR1D,0.1105058394682712,1.5658840941099257,0.11494520954412,3,0.0216666666666666,0.7084472251108588,1000,16,0.0216666666666666,4,1500,0.4684258567770211,7,4,-0.2229715601020793
HTR3B,0.1095094611071516,1.5665168278530832,0.11494520954412,3,0.1546666666666666,0.7084472251108588,1000,16,0.1546666666666666,4,1500,0.4684258567770211,5,4,-0.1107452143560036
HTR3C,0.1181298136151969,1.550234325699251,0.11494520954412,3,0.0966666666666666,0.7084472251108588,1000,16,0.0966666666666666,4,1500,0.4684258567770211,4,4,-0.1492354598162089
HTR3E,0.1133494986400053,1.5706860989184106,0.11494520954412,3,0.122,0.7084472251108588,1000,16,0.122,4,1500,0.4684258567770211,1,4,-0.1322462656308214
HTR5A,0.1132644325124362,1.5639467862677976,0.11494520954412,3,0.0956666666666666,0.7084472251108588,1000,16,0.0956666666666666,4,1500,0.4684258567770211,3,4,-0.1472124070492692
HTR7,0.1124211150223394,1.550234325699251,0.11494520954412,3,0.8343333333333334,0.7084472251108588,1000,16,0.1656666666666666,4,1500,0.4684258567770211,4,4,0.1088908892991971
HTRA2,0.1092923836346662,1.5665168278530832,0.11494520954412,3,0.806,0.7084472251108588,1000,16,0.1939999999999999,4,1500,0.4684258567770211,5,4,0.0933658068632981
HTT,0.1131650207935381,1.5561944696080865,0.11494520954412,3,0.0116666666666666,0.7084472251108588,1000,16,0.0116666666666666,4,1500,0.4684258567770211,9,4,-0.2582764646904079
HUNK,0.1147212858210657,1.5561944696080865,0.11494520954412,3,0.9,0.7084472251108588,1000,16,0.0999999999999999,4,1500,0.4684258567770211,9,4,0.1466866732036394
HUS1B,0.1113438171290574,1.5627110919231797,0.11494520954412,3,0.9403333333333334,0.7084472251108588,1000,16,0.0596666666666666,4,1500,0.4684258567770211,2,4,0.1733463211704423
HYAL1,0.1183535438993158,1.550234325699251,0.11494520954412,3,0.1856666666666666,0.7084472251108588,1000,16,0.1856666666666666,4,1500,0.4684258567770211,4,4,-0.1039485227585439
HYAL4,0.1080272658030297,1.5627110919231797,0.11494520954412,3,0.978,0.7084472251108588,1000,16,0.022,4,1500,0.4684258567770211,2,4,0.2196702121279619
HYPK,0.1177536895356174,1.5639467862677976,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,3,4,0.3688500189351204
IAPP,0.115056599071483,1.5665168278530832,0.11494520954412,3,0.8883333333333333,0.7084472251108588,1000,16,0.1116666666666666,4,1500,0.4684258567770211,5,4,0.1400525741778091
IARS,0.11688671791423484,1.5633554843054513,0.11494520954412007,3,0.988,0.7084472251108588,1000,16,0.01200000000000001,4,1500,0.4684258567770211,10,4,0.2730637612386356
IARS2,0.1221774826823514,1.550234325699251,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,4,4,0.4503027000694696
IBTK,0.1139843945987121,1.5561944696080865,0.11494520954412,3,0.0233333333333333,0.7084472251108588,1000,16,0.0233333333333333,4,1500,0.4684258567770211,9,4,-0.2213080904871354
ICAM1,0.1090011224485215,1.5697311140197716,0.11494520954412,3,0.0866666666666666,0.7084472251108588,1000,16,0.0866666666666666,4,1500,0.4684258567770211,6,4,-0.1508602308846456
ICAM4,0.1108508172547697,1.5627110919231797,0.11494520954412,3,0.1333333333333333,0.7084472251108588,1000,16,0.1333333333333333,4,1500,0.4684258567770211,2,4,-0.1219599348801304
ICAM5,0.1179475956445339,1.550234325699251,0.11494520954412,3,0.0773333333333333,0.7084472251108588,1000,16,0.0773333333333333,4,1500,0.4684258567770211,4,4,-0.1633736201656575
ICE1,0.1103563948810827,1.5627110919231797,0.11494520954412,3,0.9833333333333332,0.7084472251108588,1000,16,0.0166666666666667,4,1500,0.4684258567770211,2,4,0.235643317061284
ICK,0.1076074567292401,1.5639467862677976,0.11494520954412,3,0.1463333333333333,0.7084472251108588,1000,16,0.1463333333333333,4,1500,0.4684258567770211,3,4,-0.1158046658050787
ICOS,0.11169611700459546,1.5633554843054513,0.11494520954412007,3,0.9563333333333334,0.7084472251108588,1000,16,0.04366666666666663,4,1500,0.4684258567770211,10,4,0.18625892686591686
ICT1,0.1247110706071638,1.5556958958618938,0.11494520954412,3,0.966,0.7084472251108588,1000,16,0.034,4,1500,0.4684258567770211,8,4,0.2341437205936731
ID2,0.1233321874959114,1.5556958958618938,0.11494520954412,3,0.0633333333333333,0.7084472251108588,1000,16,0.0633333333333333,4,1500,0.4684258567770211,8,4,-0.1848645451218666
ID3,0.1089683605040523,1.5665168278530832,0.11494520954412,3,0.2566666666666666,0.7084472251108588,1000,16,0.2566666666666666,4,1500,0.4684258567770211,5,4,-0.0721729462721888
ID4,0.1093186842933886,1.5627110919231797,0.11494520954412,3,0.131,0.7084472251108588,1000,16,0.131,4,1500,0.4684258567770211,2,4,-0.1213110361138415
IDH1,0.1134500793405406,1.5561944696080865,0.11494520954412,3,0.131,0.7084472251108588,1000,16,0.131,4,1500,0.4684258567770211,9,4,-0.1255198569498291
IDH2,0.1161550013202677,1.5561944696080865,0.11494520954412,3,0.1223333333333333,0.7084472251108588,1000,16,0.1223333333333333,4,1500,0.4684258567770211,9,4,-0.135335951370917
IDH3B,0.1082146318122628,1.5633554843054513,0.11494520954412007,3,0.8616666666666667,0.7084472251108588,1000,16,0.1383333333333333,4,1500,0.4684258567770211,10,4,0.11584559297915491
IDI1,0.11626784747608208,1.5633554843054513,0.11494520954412007,3,0.020666666666666667,0.7084472251108588,1000,16,0.020666666666666667,4,1500,0.4684258567770211,10,4,-0.23542027093873738
IDI2,0.1143962434778385,1.5556958958618938,0.11494520954412,3,0.1126666666666666,0.7084472251108588,1000,16,0.1126666666666666,4,1500,0.4684258567770211,8,4,-0.1373401951284812
IER2,0.1129014389357907,1.5561944696080865,0.11494520954412,3,0.79,0.7084472251108588,1000,16,0.2099999999999999,4,1500,0.4684258567770211,9,4,0.0901571212656481
IER3IP1,0.1083318163923827,1.5639467862677976,0.11494520954412,3,0.39,0.7084472251108588,1000,16,0.39,4,1500,0.4684258567770211,3,4,-0.0304608599269694
IFFO2,0.1099610242301971,1.5665168278530832,0.11494520954412,3,0.142,0.7084472251108588,1000,16,0.142,4,1500,0.4684258567770211,5,4,-0.1179216983431044
IFI16,0.1129250755379196,1.5561944696080865,0.11494520954412,3,0.972,0.7084472251108588,1000,16,0.028,4,1500,0.4684258567770211,9,4,0.2216113933609321
IFI6,0.1104219440555995,1.5627110919231797,0.11494520954412,3,0.2036666666666666,0.7084472251108588,1000,16,0.2036666666666666,4,1500,0.4684258567770211,2,4,-0.0929406527417497
IFIT2,0.1166350182008989,1.5556958958618938,0.11494520954412,3,0.717,0.7084472251108588,1000,16,0.283,4,1500,0.4684258567770211,8,4,0.0683817812669202
IFIT5,0.1171077650074339,1.5706860989184106,0.11494520954412,3,0.8416666666666667,0.7084472251108588,1000,16,0.1583333333333333,4,1500,0.4684258567770211,1,4,0.1189155523429778
IFITM2,0.1131836471598062,1.5665168278530832,0.11494520954412,3,0.966,0.7084472251108588,1000,16,0.034,4,1500,0.4684258567770211,5,4,0.2065979325564492
IFITM3,0.1119403771657877,1.5658840941099257,0.11494520954412,3,0.9023333333333332,0.7084472251108588,1000,16,0.0976666666666666,4,1500,0.4684258567770211,7,4,0.1423096269359126
IFNA1,0.1117741197294126,1.5665168278530832,0.11494520954412,3,0.0846666666666666,0.7084472251108588,1000,16,0.0846666666666666,4,1500,0.4684258567770211,5,4,-0.1528524940015545
IFNA10,0.1113909302723407,1.5639467862677976,0.11494520954412,3,0.0976666666666666,0.7084472251108588,1000,16,0.0976666666666666,4,1500,0.4684258567770211,3,4,-0.1484546897761547
IFNA4,0.1085571299029232,1.5658840941099257,0.11494520954412,3,0.7036666666666667,0.7084472251108588,1000,16,0.2963333333333333,4,1500,0.4684258567770211,7,4,0.055969006063784
IFNA5,0.1103676230190059,1.5658840941099257,0.11494520954412,3,0.276,0.7084472251108588,1000,16,0.276,4,1500,0.4684258567770211,7,4,-0.0663827862834948
IFNB1,0.120887993451657,1.550234325699251,0.11494520954412,3,0.884,0.7084472251108588,1000,16,0.1159999999999999,4,1500,0.4684258567770211,4,4,0.1430509950505209
IFNG,0.1115153097301143,1.5561944696080865,0.11494520954412,3,0.9253333333333332,0.7084472251108588,1000,16,0.0746666666666666,4,1500,0.4684258567770211,9,4,0.161607640526887
IFNGR1,0.1156460992257302,1.5706860989184106,0.11494520954412,3,0.003,0.7084472251108588,1000,16,0.003,4,1500,0.4684258567770211,1,4,-0.3267819477348777
IFNK,0.1119307335191311,1.5665168278530832,0.11494520954412,3,0.2296666666666666,0.7084472251108588,1000,16,0.2296666666666666,4,1500,0.4684258567770211,5,4,-0.0808621708242205
