gene,beta_sd_nuts,eb_mu_logphi_batch,eb_tau_beta_scale,chains,psp_nuts,eb_sigma_logphi,draws,n_obs,lfsr_nuts,n_sample,tune,eb_tau_u_scale,batch_no,n_sgrna,beta_mean_nuts,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
CFAP97,0.1152189622786542,1.5706860989184106,0.11494520954412,3,0.2033333333333333,0.7084472251108588,1000,16,0.2033333333333333,4,1500,0.4684258567770211,1,4,-0.0980208518804203,0.038,0.0,0.20333333333333334,0.7966666666666666,0.20333333333333334,0.20333333333333334,False
CFB,0.117151806996865,1.5706860989184106,0.11494520954412,3,0.0866666666666666,0.7084472251108588,1000,16,0.0866666666666666,4,1500,0.4684258567770211,1,4,-0.1572303235425061,0.11133333333333334,0.0016666666666666668,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.08666666666666667,False
CFDP1,0.1118437574053261,1.5633554843054511,0.11494520954412,3,0.8923333333333333,0.7084472251108588,1000,16,0.1076666666666666,4,1500,0.4684258567770211,10,4,0.1355796822519642,0.068,0.0013333333333333333,0.8923333333333333,0.10766666666666666,0.8923333333333333,0.10766666666666669,False
CFHR1,0.1168513112340308,1.5665168278530832,0.11494520954412,3,0.1566666666666666,0.7084472251108588,1000,16,0.1566666666666666,4,1500,0.4684258567770211,5,4,-0.1180003312947771,0.06266666666666666,0.0003333333333333333,0.15666666666666668,0.8433333333333334,0.15666666666666668,0.15666666666666668,False
CFHR3,0.1127679310700501,1.5633554843054511,0.11494520954412,3,0.114,0.7084472251108588,1000,16,0.114,4,1500,0.4684258567770211,10,4,-0.1350781126731124,0.06933333333333333,0.0,0.114,0.886,0.114,0.114,False
CFI,0.1173949451567352,1.5556958958618938,0.11494520954412,3,0.269,0.7084472251108588,1000,16,0.269,4,1500,0.4684258567770211,8,4,-0.074537854389827,0.026333333333333334,0.0,0.269,0.731,0.269,0.269,False
CFL2,0.105555654908742,1.5627110919231797,0.11494520954412,3,0.0113333333333333,0.7084472251108588,1000,16,0.0113333333333333,4,1500,0.4684258567770211,2,4,-0.2487818898763176,0.298,0.008333333333333333,0.011333333333333334,0.9886666666666667,0.011333333333333334,0.011333333333333334,False
CFP,0.1059667734016978,1.5658840941099257,0.11494520954412,3,0.1116666666666666,0.7084472251108588,1000,16,0.1116666666666666,4,1500,0.4684258567770211,7,4,-0.1314028433183033,0.054,0.0003333333333333333,0.11166666666666666,0.8883333333333333,0.11166666666666666,0.11166666666666666,False
CGB,0.1109413920087835,1.5697311140197716,0.11494520954412,3,0.8,0.7084472251108588,1000,16,0.1999999999999999,4,1500,0.4684258567770211,6,4,0.0920923322122765,0.032,0.0,0.8,0.2,0.8,0.19999999999999996,False
CGB1,0.1186373077223773,1.5706860989184106,0.11494520954412,3,0.8046666666666666,0.7084472251108588,1000,16,0.1953333333333333,4,1500,0.4684258567770211,1,4,0.1060149216546055,0.047,0.0,0.8046666666666666,0.19533333333333333,0.8046666666666666,0.19533333333333336,False
CGB5,0.109435417531398,1.5658840941099257,0.11494520954412,3,0.2426666666666666,0.7084472251108588,1000,16,0.2426666666666666,4,1500,0.4684258567770211,7,4,-0.0804933457494065,0.018,0.0,0.24266666666666667,0.7573333333333333,0.24266666666666667,0.24266666666666667,False
CGB8,0.1148535822818509,1.5561944696080865,0.11494520954412,3,0.1286666666666666,0.7084472251108588,1000,16,0.1286666666666666,4,1500,0.4684258567770211,9,4,-0.1305203550361243,0.07233333333333333,0.0006666666666666666,0.12866666666666668,0.8713333333333333,0.12866666666666668,0.12866666666666668,False
CGGBP1,0.1101043184161688,1.5627110919231797,0.11494520954412,3,0.8,0.7084472251108588,1000,16,0.1999999999999999,4,1500,0.4684258567770211,2,4,0.0952959432741864,0.03233333333333333,0.0,0.8,0.2,0.8,0.19999999999999996,False
CHAD,0.1151018075329149,1.5627110919231797,0.11494520954412,3,0.7596666666666667,0.7084472251108588,1000,16,0.2403333333333333,4,1500,0.4684258567770211,2,4,0.0775504368336515,0.027666666666666666,0.0,0.7596666666666667,0.24033333333333334,0.7596666666666667,0.2403333333333333,False
CHAF1A,0.1114603827750203,1.5639467862677976,0.11494520954412,3,0.0283333333333333,0.7084472251108588,1000,16,0.0283333333333333,4,1500,0.4684258567770211,3,4,-0.2170979086685009,0.23533333333333334,0.004666666666666667,0.028333333333333332,0.9716666666666667,0.028333333333333332,0.028333333333333332,False
CHAMP1,0.1124969284053064,1.5627110919231797,0.11494520954412,3,0.906,0.7084472251108588,1000,16,0.0939999999999999,4,1500,0.4684258567770211,2,4,0.1465949323744217,0.084,0.001,0.906,0.094,0.906,0.09399999999999997,False
CHCHD4,0.1179732517565526,1.5665168278530832,0.11494520954412,3,0.9086666666666666,0.7084472251108588,1000,16,0.0913333333333333,4,1500,0.4684258567770211,5,4,0.1527846999386377,0.102,0.0023333333333333335,0.9086666666666666,0.09133333333333334,0.9086666666666666,0.09133333333333338,False
CHD1,0.114098119178135,1.5633554843054511,0.11494520954412,3,0.0006666666666666,0.7084472251108588,1000,16,0.0006666666666666,4,1500,0.4684258567770211,10,4,-0.3704195664649846,0.7313333333333333,0.122,0.0006666666666666666,0.9993333333333333,0.0006666666666666666,0.0006666666666666666,False
CHD1L,0.1113333613529204,1.5697311140197716,0.11494520954412,3,0.1486666666666666,0.7084472251108588,1000,16,0.1486666666666666,4,1500,0.4684258567770211,6,4,-0.117130173891216,0.053,0.0,0.14866666666666667,0.8513333333333334,0.14866666666666667,0.14866666666666667,False
CHD2,0.1118940209504696,1.5633554843054511,0.11494520954412,3,0.1576666666666666,0.7084472251108588,1000,16,0.1576666666666666,4,1500,0.4684258567770211,10,4,-0.1130591245628533,0.04566666666666667,0.0,0.15766666666666668,0.8423333333333334,0.15766666666666668,0.15766666666666668,False
CHD6,0.1105571725013937,1.5561944696080865,0.11494520954412,3,0.8473333333333334,0.7084472251108588,1000,16,0.1526666666666666,4,1500,0.4684258567770211,9,4,0.1112327196044004,0.042666666666666665,0.0006666666666666666,0.8473333333333334,0.15266666666666667,0.8473333333333334,0.15266666666666662,False
CHD7,0.1109347417774124,1.5697311140197716,0.11494520954412,3,0.963,0.7084472251108588,1000,16,0.037,4,1500,0.4684258567770211,6,4,0.1973230433634492,0.174,0.005333333333333333,0.963,0.037,0.963,0.03700000000000003,False
CHD8,0.1159792683075487,1.5556958958618938,0.11494520954412,3,0.7536666666666667,0.7084472251108588,1000,16,0.2463333333333333,4,1500,0.4684258567770211,8,4,0.0826069012977432,0.027333333333333334,0.0003333333333333333,0.7536666666666667,0.24633333333333332,0.7536666666666667,0.2463333333333333,False
CHD9,0.1166752808143749,1.5706860989184106,0.11494520954412,3,0.9636666666666668,0.7084472251108588,1000,16,0.0363333333333333,4,1500,0.4684258567770211,1,4,0.2036187382929699,0.212,0.005333333333333333,0.9636666666666667,0.036333333333333336,0.9636666666666667,0.03633333333333333,False
CHEK1,0.1151127278613139,1.5639467862677976,0.11494520954412,3,0.9936666666666668,0.7084472251108588,1000,16,0.0063333333333333,4,1500,0.4684258567770211,3,4,0.2960021909216849,0.49666666666666665,0.035666666666666666,0.9936666666666667,0.006333333333333333,0.9936666666666667,0.006333333333333302,False
CHI3L2,0.1113633264281596,1.5658840941099257,0.11494520954412,3,0.1756666666666666,0.7084472251108588,1000,16,0.1756666666666666,4,1500,0.4684258567770211,7,4,-0.1061783603778067,0.038,0.0,0.17566666666666667,0.8243333333333334,0.17566666666666667,0.17566666666666667,False
CHIA,0.1152907531325883,1.5633554843054511,0.11494520954412,3,0.1226666666666666,0.7084472251108588,1000,16,0.1226666666666666,4,1500,0.4684258567770211,10,4,-0.1350088620090263,0.07566666666666666,0.0006666666666666666,0.12266666666666666,0.8773333333333333,0.12266666666666666,0.12266666666666666,False
CHMP1A,0.1121763888948453,1.5561944696080865,0.11494520954412,3,0.1306666666666666,0.7084472251108588,1000,16,0.1306666666666666,4,1500,0.4684258567770211,9,4,-0.1281738923313101,0.064,0.0006666666666666666,0.13066666666666665,0.8693333333333333,0.13066666666666665,0.13066666666666665,False
CHMP6,0.1183115058931001,1.5665168278530832,0.11494520954412,3,0.1843333333333333,0.7084472251108588,1000,16,0.1843333333333333,4,1500,0.4684258567770211,5,4,-0.1046231316673051,0.048666666666666664,0.0003333333333333333,0.18433333333333332,0.8156666666666667,0.18433333333333332,0.18433333333333332,False
CHODL,0.1124879272954436,1.5633554843054511,0.11494520954412,3,0.818,0.7084472251108588,1000,16,0.182,4,1500,0.4684258567770211,10,4,0.1028297437886029,0.03666666666666667,0.0,0.818,0.182,0.818,0.18200000000000005,False
CHORDC1,0.1187705636830741,1.550234325699251,0.11494520954412,3,0.9903333333333332,0.7084472251108588,1000,16,0.0096666666666667,4,1500,0.4684258567770211,4,4,0.2751270779729261,0.41233333333333333,0.03,0.9903333333333333,0.009666666666666667,0.9903333333333333,0.009666666666666712,False
CHPT1,0.1072512699664327,1.5697311140197716,0.11494520954412,3,0.8813333333333333,0.7084472251108588,1000,16,0.1186666666666667,4,1500,0.4684258567770211,6,4,0.1290065333304656,0.05633333333333333,0.0003333333333333333,0.8813333333333333,0.11866666666666667,0.8813333333333333,0.1186666666666667,False
CHRAC1,0.120358211203963,1.5633554843054511,0.11494520954412,3,0.7216666666666667,0.7084472251108588,1000,16,0.2783333333333333,4,1500,0.4684258567770211,10,4,0.0700656529781207,0.029666666666666668,0.0,0.7216666666666667,0.2783333333333333,0.7216666666666667,0.2783333333333333,False
CHRDL1,0.115384080192602,1.5706860989184106,0.11494520954412,3,0.1183333333333333,0.7084472251108588,1000,16,0.1183333333333333,4,1500,0.4684258567770211,1,4,-0.1375487562750499,0.087,0.0006666666666666666,0.11833333333333333,0.8816666666666667,0.11833333333333333,0.11833333333333333,False
CHRDL2,0.1163295117500331,1.5633554843054511,0.11494520954412,3,0.085,0.7084472251108588,1000,16,0.085,4,1500,0.4684258567770211,10,4,-0.1575653896182321,0.112,0.002,0.085,0.915,0.085,0.085,False
CHRM2,0.1130146845235089,1.5633554843054511,0.11494520954412,3,0.1946666666666666,0.7084472251108588,1000,16,0.1946666666666666,4,1500,0.4684258567770211,10,4,-0.1012895610801316,0.04133333333333333,0.0006666666666666666,0.19466666666666665,0.8053333333333333,0.19466666666666665,0.19466666666666665,False
CHRM4,0.1097241314284192,1.5658840941099257,0.11494520954412,3,0.9406666666666668,0.7084472251108588,1000,16,0.0593333333333333,4,1500,0.4684258567770211,7,4,0.1711385039916604,0.12,0.0006666666666666666,0.9406666666666667,0.059333333333333335,0.9406666666666667,0.05933333333333335,False
CHRNA1,0.107789529199609,1.5627110919231797,0.11494520954412,3,0.183,0.7084472251108588,1000,16,0.183,4,1500,0.4684258567770211,2,4,-0.0986458772814041,0.033,0.0,0.183,0.817,0.183,0.183,False
CHRNA10,0.1146999075122007,1.5706860989184106,0.11494520954412,3,0.0796666666666666,0.7084472251108588,1000,16,0.0796666666666666,4,1500,0.4684258567770211,1,4,-0.1591151344799681,0.10166666666666667,0.0013333333333333333,0.07966666666666666,0.9203333333333333,0.07966666666666666,0.07966666666666666,False
CHRNB1,0.1101827096390968,1.5561944696080865,0.11494520954412,3,0.1696666666666666,0.7084472251108588,1000,16,0.1696666666666666,4,1500,0.4684258567770211,9,4,-0.1050194559454642,0.03966666666666667,0.001,0.16966666666666666,0.8303333333333334,0.16966666666666666,0.16966666666666666,False
CHRNB2,0.1015519782429206,1.5658840941099257,0.11494520954412,3,0.1153333333333333,0.7084472251108588,1000,16,0.1153333333333333,4,1500,0.4684258567770211,7,4,-0.1235116909044872,0.03866666666666667,0.0,0.11533333333333333,0.8846666666666667,0.11533333333333333,0.11533333333333333,False
CHRNB3,0.1140502587091845,1.5665168278530832,0.11494520954412,3,0.8983333333333333,0.7084472251108588,1000,16,0.1016666666666666,4,1500,0.4684258567770211,5,4,0.1422268246348615,0.07866666666666666,0.0013333333333333333,0.8983333333333333,0.10166666666666667,0.8983333333333333,0.10166666666666668,False
CHRNG,0.1113402062956354,1.5665168278530832,0.11494520954412,3,0.09,0.7084472251108588,1000,16,0.09,4,1500,0.4684258567770211,5,4,-0.1492694599840837,0.08733333333333333,0.0006666666666666666,0.09,0.91,0.09,0.09,False
CHST11,0.1066969241886203,1.5639467862677976,0.11494520954412,3,0.8933333333333333,0.7084472251108588,1000,16,0.1066666666666666,4,1500,0.4684258567770211,3,4,0.1331374358741947,0.055,0.0006666666666666666,0.8933333333333333,0.10666666666666667,0.8933333333333333,0.10666666666666669,False
CHST14,0.1149736336887228,1.5665168278530832,0.11494520954412,3,0.2326666666666666,0.7084472251108588,1000,16,0.2326666666666666,4,1500,0.4684258567770211,5,4,-0.0815974202178675,0.026333333333333334,0.0003333333333333333,0.23266666666666666,0.7673333333333333,0.23266666666666666,0.23266666666666666,False
CHST15,0.1110979491930769,1.5639467862677976,0.11494520954412,3,0.051,0.7084472251108588,1000,16,0.051,4,1500,0.4684258567770211,3,4,-0.1793717368220858,0.14566666666666667,0.001,0.051,0.949,0.051,0.051,False
CHST4,0.1130805914059627,1.5697311140197716,0.11494520954412,3,0.1586666666666666,0.7084472251108588,1000,16,0.1586666666666666,4,1500,0.4684258567770211,6,4,-0.1145818892790392,0.04733333333333333,0.0003333333333333333,0.15866666666666668,0.8413333333333334,0.15866666666666668,0.15866666666666668,False
CHST8,0.1063054262325004,1.5627110919231797,0.11494520954412,3,0.3206666666666666,0.7084472251108588,1000,16,0.3206666666666666,4,1500,0.4684258567770211,2,4,-0.0501105476989025,0.008333333333333333,0.0,0.32066666666666666,0.6793333333333333,0.32066666666666666,0.32066666666666666,False
CHSY3,0.1108882620744108,1.5561944696080865,0.11494520954412,3,0.1783333333333333,0.7084472251108588,1000,16,0.1783333333333333,4,1500,0.4684258567770211,9,4,-0.1060412426521369,0.039,0.0,0.17833333333333334,0.8216666666666667,0.17833333333333334,0.17833333333333334,False
CHTF18,0.1158213683428728,1.5665168278530832,0.11494520954412,3,0.001,0.7084472251108588,1000,16,0.001,4,1500,0.4684258567770211,5,4,-0.3924435914191414,0.789,0.17533333333333334,0.001,0.999,0.001,0.001,False
CHTF8,0.113363500175214,1.5627110919231797,0.11494520954412,3,0.034,0.7084472251108588,1000,16,0.034,4,1500,0.4684258567770211,2,4,-0.2103563258835716,0.203,0.005666666666666667,0.034,0.966,0.034,0.034,False
CHURC1,0.1109762022940884,1.5665168278530832,0.11494520954412,3,0.1196666666666666,0.7084472251108588,1000,16,0.1196666666666666,4,1500,0.4684258567770211,5,4,-0.1284841579084465,0.065,0.0,0.11966666666666667,0.8803333333333333,0.11966666666666667,0.11966666666666667,False
CHURC1-FNTB,0.1131932313839138,1.5706860989184106,0.11494520954412,3,0.1926666666666666,0.7084472251108588,1000,16,0.1926666666666666,4,1500,0.4684258567770211,1,4,-0.093943671588169,0.035666666666666666,0.0003333333333333333,0.19266666666666668,0.8073333333333333,0.19266666666666668,0.19266666666666668,False
CIAO1,0.112652658814742,1.5639467862677976,0.11494520954412,3,0.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,3,4,-0.3868978964901635,0.7693333333333333,0.16066666666666668,0.0,1.0,0.0,0.0,False
CIB1,0.1194642832446219,1.5556958958618938,0.11494520954412,3,0.773,0.7084472251108588,1000,16,0.2269999999999999,4,1500,0.4684258567770211,8,4,0.0896620108961331,0.043,0.0,0.773,0.227,0.773,0.22699999999999998,False
CIDEB,0.1054725571081108,1.5658840941099257,0.11494520954412,3,0.1546666666666666,0.7084472251108588,1000,16,0.1546666666666666,4,1500,0.4684258567770211,7,4,-0.1090552080520218,0.034666666666666665,0.0,0.15466666666666667,0.8453333333333334,0.15466666666666667,0.15466666666666667,False
CILP2,0.1126175584240331,1.5706860989184106,0.11494520954412,3,0.0846666666666666,0.7084472251108588,1000,16,0.0846666666666666,4,1500,0.4684258567770211,1,4,-0.1569533677980389,0.10466666666666667,0.0006666666666666666,0.08466666666666667,0.9153333333333333,0.08466666666666667,0.08466666666666667,False
CINP,0.1158216127453366,1.5706860989184106,0.11494520954412,3,0.259,0.7084472251108588,1000,16,0.259,4,1500,0.4684258567770211,1,4,-0.0762040816075461,0.029,0.0003333333333333333,0.259,0.741,0.259,0.259,False
CIR1,0.1073670807157133,1.5658840941099257,0.11494520954412,3,0.149,0.7084472251108588,1000,16,0.149,4,1500,0.4684258567770211,7,4,-0.1134402437721556,0.036,0.0,0.149,0.851,0.149,0.149,False
CIRH1A,0.1243397873363096,1.550234325699251,0.11494520954412,3,0.8753333333333333,0.7084472251108588,1000,16,0.1246666666666667,4,1500,0.4684258567770211,4,4,0.1443486683061383,0.108,0.0033333333333333335,0.8753333333333333,0.12466666666666666,0.8753333333333333,0.1246666666666667,False
CISD1,0.1027626272488258,1.5658840941099257,0.11494520954412,3,0.0326666666666666,0.7084472251108588,1000,16,0.0326666666666666,4,1500,0.4684258567770211,7,4,-0.1864657716539068,0.147,0.0006666666666666666,0.03266666666666666,0.9673333333333334,0.03266666666666666,0.03266666666666666,False
CISD3,0.1141926373029377,1.5639467862677976,0.11494520954412,3,0.9373333333333334,0.7084472251108588,1000,16,0.0626666666666666,4,1500,0.4684258567770211,3,4,0.1761847169882294,0.14333333333333334,0.001,0.9373333333333334,0.06266666666666666,0.9373333333333334,0.06266666666666665,False
CISH,0.1146919493371535,1.5633554843054511,0.11494520954412,3,0.8416666666666667,0.7084472251108588,1000,16,0.1583333333333333,4,1500,0.4684258567770211,10,4,0.1158802345669252,0.051,0.0,0.8416666666666667,0.15833333333333333,0.8416666666666667,0.15833333333333333,False
CITED1,0.1141130572232536,1.5706860989184106,0.11494520954412,3,0.2273333333333333,0.7084472251108588,1000,16,0.2273333333333333,4,1500,0.4684258567770211,1,4,-0.0827891861259669,0.031,0.0003333333333333333,0.22733333333333333,0.7726666666666666,0.22733333333333333,0.22733333333333333,False
CITED2,0.1115963144319175,1.5561944696080865,0.11494520954412,3,0.8986666666666666,0.7084472251108588,1000,16,0.1013333333333333,4,1500,0.4684258567770211,9,4,0.142581090262912,0.079,0.0003333333333333333,0.8986666666666666,0.10133333333333333,0.8986666666666666,0.10133333333333339,False
CKAP4,0.1084080435298059,1.5627110919231797,0.11494520954412,3,0.9583333333333334,0.7084472251108588,1000,16,0.0416666666666666,4,1500,0.4684258567770211,2,4,0.1892440786800263,0.15433333333333332,0.0016666666666666668,0.9583333333333334,0.041666666666666664,0.9583333333333334,0.04166666666666663,False
CKLF-CMTM1,0.1217958206418139,1.550234325699251,0.11494520954412,3,0.026,0.7084472251108588,1000,16,0.026,4,1500,0.4684258567770211,4,4,-0.2392403396590301,0.31666666666666665,0.011666666666666667,0.026,0.974,0.026,0.026,False
CKS1B,0.1170399701576978,1.550234325699251,0.11494520954412,3,0.0033333333333333,0.7084472251108588,1000,16,0.0033333333333333,4,1500,0.4684258567770211,4,4,-0.3053826585249244,0.52,0.041,0.0033333333333333335,0.9966666666666667,0.0033333333333333335,0.0033333333333333335,False
CLASP1,0.1130717720453203,1.5665168278530832,0.11494520954412,3,0.93,0.7084472251108588,1000,16,0.0699999999999999,4,1500,0.4684258567770211,5,4,0.1643026222469064,0.10966666666666666,0.0023333333333333335,0.93,0.07,0.93,0.06999999999999995,False
CLASRP,0.1176334941676271,1.5556958958618938,0.11494520954412,3,0.9156666666666666,0.7084472251108588,1000,16,0.0843333333333333,4,1500,0.4684258567770211,8,4,0.1669780673775503,0.127,0.0023333333333333335,0.9156666666666666,0.08433333333333333,0.9156666666666666,0.08433333333333337,False
CLC,0.1176605145659382,1.5556958958618938,0.11494520954412,3,0.7863333333333333,0.7084472251108588,1000,16,0.2136666666666666,4,1500,0.4684258567770211,8,4,0.0937019185783716,0.035666666666666666,0.0,0.7863333333333333,0.21366666666666667,0.7863333333333333,0.21366666666666667,False
CLCA4,0.116967191252799,1.5697311140197716,0.11494520954412,3,0.0936666666666666,0.7084472251108588,1000,16,0.0936666666666666,4,1500,0.4684258567770211,6,4,-0.1509000828977428,0.09566666666666666,0.003,0.09366666666666666,0.9063333333333333,0.09366666666666666,0.09366666666666666,False
CLCN3,0.1046236296009596,1.5658840941099257,0.11494520954412,3,0.212,0.7084472251108588,1000,16,0.212,4,1500,0.4684258567770211,7,4,-0.0829111552467317,0.019666666666666666,0.0,0.212,0.788,0.212,0.212,False
CLDN16,0.1105857850280833,1.5633554843054511,0.11494520954412,3,0.2316666666666666,0.7084472251108588,1000,16,0.2316666666666666,4,1500,0.4684258567770211,10,4,-0.0801125725970146,0.023,0.0,0.23166666666666666,0.7683333333333333,0.23166666666666666,0.23166666666666666,False
CLDN4,0.1132325566566624,1.5665168278530832,0.11494520954412,3,0.9656666666666668,0.7084472251108588,1000,16,0.0343333333333333,4,1500,0.4684258567770211,5,4,0.2013221926092122,0.19766666666666666,0.0036666666666666666,0.9656666666666667,0.034333333333333334,0.9656666666666667,0.03433333333333333,False
CLDN6,0.111928629258952,1.5697311140197716,0.11494520954412,3,0.0283333333333333,0.7084472251108588,1000,16,0.0283333333333333,4,1500,0.4684258567770211,6,4,-0.2141921009534343,0.22366666666666668,0.005666666666666667,0.028333333333333332,0.9716666666666667,0.028333333333333332,0.028333333333333332,False
CLDND1,0.1177715325561861,1.550234325699251,0.11494520954412,3,0.695,0.7084472251108588,1000,16,0.305,4,1500,0.4684258567770211,4,4,0.061310040641089,0.016,0.0003333333333333333,0.695,0.305,0.695,0.30500000000000005,False
CLEC4C,0.1123519865235806,1.5665168278530832,0.11494520954412,3,0.032,0.7084472251108588,1000,16,0.032,4,1500,0.4684258567770211,5,4,-0.2109130501352948,0.21233333333333335,0.004333333333333333,0.032,0.968,0.032,0.032,False
CLEC4D,0.1142709484043583,1.5627110919231797,0.11494520954412,3,0.2083333333333333,0.7084472251108588,1000,16,0.2083333333333333,4,1500,0.4684258567770211,2,4,-0.0931426435003681,0.034333333333333334,0.0,0.20833333333333334,0.7916666666666666,0.20833333333333334,0.20833333333333334,False
CLEC4E,0.1125860040815113,1.5561944696080865,0.11494520954412,3,0.5993333333333334,0.7084472251108588,1000,16,0.4006666666666666,4,1500,0.4684258567770211,9,4,0.027576809394129,0.006666666666666667,0.0,0.5993333333333334,0.40066666666666667,0.5993333333333334,0.4006666666666666,False
CLEC9A,0.1087484022562239,1.5697311140197716,0.11494520954412,3,0.278,0.7084472251108588,1000,16,0.278,4,1500,0.4684258567770211,6,4,-0.0652198801932333,0.014333333333333333,0.0,0.278,0.722,0.278,0.278,False
CLHC1,0.113440141553372,1.5561944696080865,0.11494520954412,3,0.827,0.7084472251108588,1000,16,0.173,4,1500,0.4684258567770211,9,4,0.1052514032570722,0.03966666666666667,0.0003333333333333333,0.827,0.173,0.827,0.17300000000000004,False
CLIC2,0.1122470958570388,1.5561944696080865,0.11494520954412,3,0.1903333333333333,0.7084472251108588,1000,16,0.1903333333333333,4,1500,0.4684258567770211,9,4,-0.0988132757624276,0.032,0.0006666666666666666,0.19033333333333333,0.8096666666666666,0.19033333333333333,0.19033333333333333,False
CLIC3,0.1042068199550818,1.5627110919231797,0.11494520954412,3,0.0333333333333333,0.7084472251108588,1000,16,0.0333333333333333,4,1500,0.4684258567770211,2,4,-0.1909067382881114,0.13966666666666666,0.0013333333333333333,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.03333333333333333,False
CLIC4,0.117122207867228,1.5706860989184106,0.11494520954412,3,0.17,0.7084472251108588,1000,16,0.17,4,1500,0.4684258567770211,1,4,-0.108587053392203,0.05266666666666667,0.0013333333333333333,0.17,0.83,0.17,0.17,False
CLINT1,0.1131190931087627,1.5633554843054511,0.11494520954412,3,0.9213333333333332,0.7084472251108588,1000,16,0.0786666666666666,4,1500,0.4684258567770211,10,4,0.1587051637689229,0.102,0.0006666666666666666,0.9213333333333333,0.07866666666666666,0.9213333333333333,0.07866666666666666,False
CLK3,0.1107750088988325,1.5697311140197716,0.11494520954412,3,0.083,0.7084472251108588,1000,16,0.083,4,1500,0.4684258567770211,6,4,-0.1535358327725628,0.092,0.0013333333333333333,0.083,0.917,0.083,0.083,False
CLN3,0.1191230780009414,1.550234325699251,0.11494520954412,3,0.098,0.7084472251108588,1000,16,0.098,4,1500,0.4684258567770211,4,4,-0.1553812300164929,0.109,0.002,0.098,0.902,0.098,0.098,False
CLN6,0.1124965281072855,1.5633554843054511,0.11494520954412,3,0.87,0.7084472251108588,1000,16,0.13,4,1500,0.4684258567770211,10,4,0.1247929611461982,0.059,0.0013333333333333333,0.87,0.13,0.87,0.13,False
CLNK,0.111927291374305,1.5639467862677976,0.11494520954412,3,0.85,0.7084472251108588,1000,16,0.15,4,1500,0.4684258567770211,3,4,0.118921267416494,0.052333333333333336,0.0,0.85,0.15,0.85,0.15000000000000002,False
CLNS1A,0.1157976236375869,1.5639467862677976,0.11494520954412,3,0.9993333333333332,0.7084472251108588,1000,16,0.0006666666666667,4,1500,0.4684258567770211,3,4,0.3789377291896377,0.757,0.147,0.9993333333333333,0.0006666666666666666,0.9993333333333333,0.0006666666666667043,False
CLP1,0.1259831271995594,1.5556958958618938,0.11494520954412,3,1.0,0.7084472251108588,1000,16,0.0,4,1500,0.4684258567770211,8,4,0.602076787129089,0.9906666666666667,0.7933333333333333,1.0,0.0,1.0,0.0,True
CLRN2,0.1113775403655924,1.5658840941099257,0.11494520954412,3,0.0126666666666666,0.7084472251108588,1000,16,0.0126666666666666,4,1500,0.4684258567770211,7,4,-0.244190624709099,0.31466666666666665,0.010333333333333333,0.012666666666666666,0.9873333333333333,0.012666666666666666,0.012666666666666666,False
CLTB,0.1190903267691649,1.5556958958618938,0.11494520954412,3,0.2366666666666666,0.7084472251108588,1000,16,0.2366666666666666,4,1500,0.4684258567770211,8,4,-0.0847616513463448,0.03666666666666667,0.0,0.23666666666666666,0.7633333333333333,0.23666666666666666,0.23666666666666666,False
CLTCL1,0.112414856630691,1.5627110919231797,0.11494520954412,3,0.6673333333333333,0.7084472251108588,1000,16,0.3326666666666666,4,1500,0.4684258567770211,2,4,0.0465525388852821,0.013333333333333334,0.0,0.6673333333333333,0.33266666666666667,0.6673333333333333,0.33266666666666667,False
CLUAP1,0.1129783491061125,1.5561944696080865,0.11494520954412,3,0.207,0.7084472251108588,1000,16,0.207,4,1500,0.4684258567770211,9,4,-0.0934216772137195,0.035333333333333335,0.0,0.207,0.793,0.207,0.207,False
CLUH,0.1074728905004268,1.5658840941099257,0.11494520954412,3,0.1366666666666666,0.7084472251108588,1000,16,0.1366666666666666,4,1500,0.4684258567770211,7,4,-0.1188135170838936,0.04533333333333334,0.0006666666666666666,0.13666666666666666,0.8633333333333333,0.13666666666666666,0.13666666666666666,False
CLVS2,0.118380862267926,1.5633554843054511,0.11494520954412,3,0.9213333333333332,0.7084472251108588,1000,16,0.0786666666666666,4,1500,0.4684258567770211,10,4,0.1657330852829876,0.12566666666666668,0.003,0.9213333333333333,0.07866666666666666,0.9213333333333333,0.07866666666666666,False
CMAS,0.1090010109330551,1.5627110919231797,0.11494520954412,3,0.0616666666666666,0.7084472251108588,1000,16,0.0616666666666666,4,1500,0.4684258567770211,2,4,-0.1665015696748564,0.10933333333333334,0.0006666666666666666,0.06166666666666667,0.9383333333333334,0.06166666666666667,0.06166666666666667,False
CMIP,0.1105958807400522,1.5627110919231797,0.11494520954412,3,0.0196666666666666,0.7084472251108588,1000,16,0.0196666666666666,4,1500,0.4684258567770211,2,4,-0.2277729219529114,0.25633333333333336,0.005,0.019666666666666666,0.9803333333333333,0.019666666666666666,0.019666666666666666,False
