gene,beta_mean_nuts,beta_sd_nuts,p_beta_gt_0_norm,p_beta_lt_0_norm,psp_norm,lfsr_norm,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,n_obs,n_sgrna,n_sample,chains,draws,tune,hit,psp_delta,lfsr_delta,p_abs_0_3_delta,p_abs_0_5_delta
DUX4,-0.1814604048403301,0.1203138742155062,0.06574846280813451,0.9342515371918655,0.9342515371918655,0.06574846280813451,0.16228137163811246,0.004053617007912022,16,4,4,3,1000,1500,False,0.8685848705251988,8.17961414679158e-05,-0.007051961695220849,0.0007202836745787223
DUXA,0.0085902389742947,0.110199832255854,0.5310666718061254,0.46893332819387457,0.5310666718061254,0.46893332819387457,0.006645013163504632,6.076075663073677e-06,16,4,4,3,1000,1500,False,-0.005599994860541191,0.005599994860541191,-0.0013549868364953685,6.076075663073677e-06
DYNAP,-0.1405964777703447,0.1099887624252557,0.10057529041740843,0.8994247095825916,0.8994247095825916,0.10057529041740843,0.07366185991447856,0.0005422466845502896,16,4,4,3,1000,1500,False,0.7920913762492583,-0.0067580429159248695,0.0023285265811452543,-0.00012441998211631033
DYNC2LI1,-0.1531165949987716,0.1116170061624411,0.08506231528490249,0.9149376847150975,0.9149376847150975,0.08506231528490249,0.09411848234358677,0.00094242822235626,16,4,4,3,1000,1500,False,0.827271018048431,-0.002604351381764111,-0.005214850989746528,0.00027576155568966
DYNLL1,-0.2798236709828289,0.111889800152939,0.006194146776138609,0.9938058532238614,0.9938058532238614,0.006194146776138609,0.4284495235799197,0.024545742993906577,16,4,4,3,1000,1500,False,0.9868058532238614,-0.0008058532238613908,-0.00021714308674686267,-0.0027875903394267224
DYNLRB2,-0.1482194411563613,0.1104314815294586,0.08976806354241007,0.9102319364575899,0.9102319364575899,0.08976806354241007,0.08467847079921242,0.0007224984055670515,16,4,4,3,1000,1500,False,0.82523193645759,0.004768063542410064,0.0006784707992124189,-0.0006108349277662484
DYNLT1,-0.0792614048136076,0.1068353776363608,0.22907328759062995,0.77092671240937,0.77092671240937,0.22907328759062995,0.019599503137727903,4.1077827848992394e-05,16,4,4,3,1000,1500,False,0.5459267124093701,0.004073287590629943,0.00026616980439460314,4.1077827848992394e-05
DYRK1A,0.4723684687172836,0.1158893843831643,0.9999770943265899,2.2905673410079654e-05,0.9999770943265899,2.2905673410079654e-05,0.9315392498256693,0.40577371593668055,16,4,4,3,1000,1500,True,-2.290567341012295e-05,2.2905673410079654e-05,0.0028725831590026285,-0.0038929507299861332
DYRK3,0.1468437566801659,0.1162298533801485,0.8967756607751929,0.10322433922480712,0.8967756607751929,0.10322433922480712,0.09386221213014175,0.0011890858515727434,16,4,4,3,1000,1500,False,-0.006557672558140326,0.00655767255814052,-0.0004711212031915518,-0.00014424748176055649
DYRK4,0.1682190834683241,0.122537243428194,0.915092678393889,0.08490732160611103,0.915092678393889,0.08490732160611103,0.14115631683133492,0.0033886842026923966,16,4,4,3,1000,1500,False,9.267839388893417e-05,-9.267839388886479e-05,-0.0015103498353316869,-0.0006113157973076035
DZANK1,-0.3114702930739549,0.1173640015635595,0.003978574149083647,0.9960214258509164,0.9960214258509164,0.003978574149083647,0.5389277939166283,0.05409660382493617,16,4,4,3,1000,1500,False,0.9910214258509163,-0.0010214258509163533,-0.004405539416705073,-0.0005700628417304315
DZIP1,-0.0788961418461532,0.10859599988561,0.23376291483889977,0.7662370851611002,0.7662370851611002,0.23376291483889977,0.021116443295542957,5.277093243852531e-05,16,4,4,3,1000,1500,False,0.5265704184944336,-0.00590375182776684,0.001449776628876357,-0.00028056240089477467
E2F3,-0.2943044035640342,0.116579825402169,0.005793343326298106,0.9942066566737019,0.9942066566737019,0.005793343326298106,0.48051729276072097,0.038830775924709085,16,4,4,3,1000,1500,False,0.9845399900070353,-0.0038733233403684935,-0.013482707239279024,0.003497442591375785
E2F4,-0.1705223041279873,0.1152901420467029,0.06956067177747194,0.9304393282225281,0.9304393282225281,0.06956067177747194,0.13072850222084736,0.0021328598038340488,16,4,4,3,1000,1500,False,0.8571059948891948,-0.0037726615558613674,-0.006271497779152646,0.0014661931371674488
E2F6,0.0602940169173194,0.1115554216083786,0.7055686518539839,0.2944313481460161,0.7055686518539839,0.2944313481460161,0.016446193073018332,4.0726183272922015e-05,16,4,4,3,1000,1500,False,-0.0030980148126827922,0.0030980148126828477,0.003446193073018333,4.0726183272922015e-05
E2F8,0.1114874279435494,0.1138987520433379,0.836167818156552,0.1638321818434481,0.836167818156552,0.1638321818434481,0.04910470741121138,0.00032362417305785,16,4,4,3,1000,1500,False,-0.000832181843448021,0.0008321818434481043,0.0014380407445447815,0.00032362417305785
EAF1,-0.1644021447975448,0.1113312484142315,0.06987889090171373,0.9301211090982863,0.9301211090982863,0.06987889090171373,0.11163327936239476,0.0012874057643223167,16,4,4,3,1000,1500,False,0.859787775764953,-0.00045444243161957276,-0.0020333873042718414,0.0006207390976557168
EBF2,-0.0845096297256315,0.1111921189391037,0.2236175641846765,0.7763824358153235,0.7763824358153235,0.2236175641846765,0.026583621809845144,9.330295610923698e-05,16,4,4,3,1000,1500,False,0.5527157691486569,-4.91024819901098e-05,0.0025836218098451436,-0.00024003037722406298
EBI3,0.1239846598594992,0.1194439407674052,0.8503685765491631,0.14963142345083685,0.8503685765491631,0.14963142345083685,0.07048442943500763,0.0008219091033567106,16,4,4,3,1000,1500,False,-0.001298090117503592,0.0012980901175035642,0.0024844294350076235,-0.00017809089664328945
EBNA1BP2,0.160684592086934,0.1165952695589792,0.9159199493129758,0.08408005068702418,0.9159199493129758,0.08408005068702418,0.1161091123587445,0.0018060021997764583,16,4,4,3,1000,1500,False,-0.0014133840203574,0.0014133840203575804,0.004442445692077912,-0.0011939978002235418
ECD,0.3528658967730668,0.1186428310889447,0.9985311672711538,0.0014688327288462563,0.9985311672711538,0.0014688327288462563,0.672052806752062,0.1074612116958069,16,4,4,3,1000,1500,False,-0.00013549939551305012,0.0001354993955130564,-0.002947193247938018,-0.0008721216375263963
ECH1,-0.1250759410957597,0.1122200748735463,0.13251963493779284,0.8674803650622072,0.8674803650622072,0.13251963493779284,0.05960267792090446,0.00041744186612096374,16,4,4,3,1000,1500,False,0.7351470317288739,0.0001863016044595378,-0.0010639887457621414,8.410853278766376e-05
ECHS1,-0.0558877458376508,0.1119954686739581,0.3088833798573114,0.6911166201426886,0.6911166201426886,0.3088833798573114,0.015383514142256282,3.69752451726534e-05,16,4,4,3,1000,1500,False,0.3847832868093553,0.002550046523978111,0.00038351414225628287,-0.00029635808816064657
ECM2,-0.1449826988111374,0.1208262582666998,0.11508383162475355,0.8849161683752464,0.8849161683752464,0.11508383162475355,0.0998654093612501,0.0016504206009276884,16,4,4,3,1000,1500,False,0.7732495017085799,0.0034171649580869573,0.0008654093612500968,0.0006504206009276883
ECT2,-0.3484385634256474,0.11298591476562,0.0010214917481858876,0.9989785082518141,0.9989785082518141,0.0010214917481858876,0.6659340614636504,0.08989224937854423,16,4,4,3,1000,1500,False,0.9976451749184808,-0.0003118415851474123,0.0032673947969837913,0.0012255827118776291
EDA2R,-0.1222829623316531,0.1118911326995011,0.13722445948726336,0.8627755405127366,0.8627755405127366,0.13722445948726336,0.05618921224438664,0.0003680807269552774,16,4,4,3,1000,1500,False,0.7327755405127366,0.007224459487263357,-0.0008107877556133639,-0.0006319192730447226
EDAR,-0.0863502212341371,0.1152831739487443,0.2269204364478865,0.7730795635521135,0.7730795635521135,0.2269204364478865,0.032324642557918795,0.00016671863885052497,16,4,4,3,1000,1500,False,0.5537462302187802,0.007587103114553212,-0.0016753574420812073,0.00016671863885052497
EDARADD,-0.0627902693420341,0.1156020629594512,0.29351026052500695,0.706489739474993,0.706489739474993,0.29351026052500695,0.02093697503395588,7.834199893273185e-05,16,4,4,3,1000,1500,False,0.41548973947499307,0.0025102605250069687,0.0032703083672892784,-0.00025499133440056815
EDC4,-0.3667614987365078,0.1093319028797858,0.00039744249358619754,0.9996025575064138,0.9996025575064138,0.00039744249358619754,0.7292782030327728,0.11148648619355339,16,4,4,3,1000,1500,False,0.9986025575064138,-0.0006025575064138025,0.006611536366106119,0.006153152860220085
EDEM1,-0.1284436888669901,0.1084690746514133,0.11817678303287937,0.8818232169671206,0.8818232169671206,0.11817678303287937,0.05690783778475218,0.0003068848140926957,16,4,4,3,1000,1500,False,0.7684898836337873,0.0048434496995460735,-0.0007588288819144196,-2.6448519240604277e-05
EDF1,-0.2010651843820825,0.1172507385958336,0.04318812132448746,0.9568118786755125,0.9568118786755125,0.04318812132448746,0.19940344698587686,0.00539334137804446,16,4,4,3,1000,1500,False,0.9128118786755125,-0.0008118786755125368,-0.007596553014123125,0.00039334137804445963
EDN1,0.1411464903666235,0.1109112153227368,0.8984213955468918,0.10157860445310818,0.8984213955468918,0.10157860445310818,0.07606978060914439,0.0006071479219710932,16,4,4,3,1000,1500,False,0.004421395546891804,-0.004421395546891721,0.00440311394247779,-5.951874469550681e-05
EDNRB,0.1435833166776663,0.1156471148825815,0.8928012997537578,0.10719870024624223,0.8928012997537578,0.10719870024624223,0.08816484866988283,0.0010283180087587694,16,4,4,3,1000,1500,False,-0.0021987002462422467,0.00219870024624233,0.0024981820032162344,-0.0003050153245745305
EDRF1,-0.335471503941408,0.1097406888244312,0.0011180178719615297,0.9988819821280385,0.9988819821280385,0.0011180178719615297,0.626739544992856,0.06690466783563198,16,4,4,3,1000,1500,False,0.9982153154613719,0.0004513512052949297,-0.001593788340477298,-0.000761998831034616
EED,-0.6192735335951434,0.1190780685353646,9.934047107140742e-08,0.9999999006595289,0.9999999006595289,9.934047107140742e-08,0.9963321974830542,0.8417416117901697,16,4,4,3,1000,1500,True,0.9999999006595289,9.934047107140742e-08,0.0023321974830542436,7.494512350303406e-05
EEF1A2,-0.0626040562903194,0.1124029953177471,0.2887771240995062,0.7112228759004938,0.7112228759004938,0.2887771240995062,0.017970735720437808,5.0129276979366906e-05,16,4,4,3,1000,1500,False,0.42555620923382714,0.0031104574328394974,0.0016374023871045078,5.0129276979366906e-05
EEF1B2,-0.1727984986316759,0.112303153633566,0.06194134674599083,0.9380586532540092,0.9380586532540092,0.06194134674599083,0.12869090281121182,0.0017866910510149511,16,4,4,3,1000,1500,False,0.8790586532540092,0.002941346745990836,0.00435756947787852,-0.001213308948985049
EEF1D,-0.141917335170403,0.1074661150086543,0.09332113698916178,0.9066788630108382,0.9066788630108382,0.09332113698916178,0.07066514543024542,0.00043104216388261253,16,4,4,3,1000,1500,False,0.8130121963441717,-0.0003455296775048272,-0.004001521236421182,9.770883054931255e-05
EEF2KMT,-0.1208589827064637,0.1103950985894757,0.13680525163457347,0.8631947483654265,0.8631947483654265,0.13680525163457347,0.05239281595164084,0.00029694200382173635,16,4,4,3,1000,1500,False,0.7275280816987599,0.0011385849679068638,0.003392815951640836,-0.0010363913295115637
EEPD1,-0.1707664541357748,0.1176351399782207,0.07329781509204192,0.9267021849079581,0.9267021849079581,0.07329781509204192,0.13600348109234506,0.00256489949106165,16,4,4,3,1000,1500,False,0.8520355182412915,-0.0013688515746246854,0.001670147759011753,0.0002315661577283498
EFCAB12,-0.0485642064837455,0.1162628798842535,0.33807945760039015,0.6619205423996098,0.6619205423996098,0.33807945760039015,0.01664257373631682,5.2800529474296536e-05,16,4,4,3,1000,1500,False,0.34058720906627654,0.01674612426705685,-2.4092930349779718e-05,5.2800529474296536e-05
EFEMP1,-0.1599580681886415,0.1070552463415555,0.06756641257026474,0.9324335874297353,0.9324335874297353,0.06756641257026474,0.09542367949032204,0.0007457768713039044,16,4,4,3,1000,1500,False,0.8604335874297353,-0.00443358742973525,0.001423679490322044,0.00041244353797060445
EFNA5,-0.08013387188822,0.1038188086488695,0.2200978586908282,0.7799021413091718,0.7799021413091718,0.2200978586908282,0.017221918726231984,2.6260263934523315e-05,16,4,4,3,1000,1500,False,0.5542354746425052,-0.005568807975838391,-0.0011114146071013152,2.6260263934523315e-05
EFNB2,-0.2853651963680082,0.1206779130081626,0.009022717031703431,0.9909772829682966,0.9909772829682966,0.009022717031703431,0.4517385721384011,0.03765467549222523,16,4,4,3,1000,1500,False,0.98331061630163,0.0013560503650368308,-0.007261427861598946,0.0023213421588919314
EGF,0.1351768868866307,0.1186055454459189,0.8727981180029087,0.12720188199709132,0.8727981180029087,0.12720188199709132,0.08243555442734204,0.0010492557309588909,16,4,4,3,1000,1500,False,-0.006868548663757967,0.00686854866375812,-0.0005644455726579595,-0.0009507442690411092
EGFL7,-0.1543632838175941,0.1104986874275428,0.08121138829432706,0.9187886117056729,0.9187886117056729,0.08121138829432706,0.09377228084278205,0.0008800886142145021,16,4,4,3,1000,1500,False,0.8414552783723397,0.0038780549609937626,-0.003227719157217951,-0.0004532447191187978
EGFLAM,0.1444901802695233,0.1159738643248855,0.8935968214405234,0.10640317855947656,0.8935968214405234,0.10640317855947656,0.09003918862955175,0.0010867981800688174,16,4,4,3,1000,1500,False,0.0005968214405234207,-0.0005968214405233374,-0.001294144703781544,-0.00024653515326448247
EGR3,-0.1284474261101999,0.1089549450139196,0.1192181921299531,0.8807818078700469,0.8807818078700469,0.1192181921299531,0.05772481903738202,0.00032464125024856435,16,4,4,3,1000,1500,False,0.7704484745367136,0.008884858796619807,-0.0016085142959512827,-8.692083084735629e-06
EGR4,-0.1523616349506725,0.1146313331194921,0.09190010893437917,0.9080998910656208,0.9080998910656208,0.09190010893437917,0.09892299025910867,0.0012120313369807692,16,4,4,3,1000,1500,False,0.8217665577322876,0.005566775601045862,0.0012563235924420713,-0.001121301996352531
EHD3,0.0971225752228058,0.1127052837484108,0.805584510051997,0.19441548994800295,0.805584510051997,0.19441548994800295,0.03613767995958989,0.00017543373166701017,16,4,4,3,1000,1500,False,-0.0010821566146695938,0.0010821566146696493,0.0028043466262565944,-0.00015789960166628982
EHD4,0.1725286536351847,0.1101531771874772,0.9413562663102011,0.058643733689798874,0.9413562663102011,0.058643733689798874,0.12360039846257144,0.0014751356107514204,16,4,4,3,1000,1500,False,0.0020229329768677307,-0.0020229329768677237,0.006600398462571433,-0.0005248643892485797
EHMT1,-0.1535709725803934,0.1103158419339633,0.0819456625009709,0.9180543374990291,0.9180543374990291,0.0819456625009709,0.09221417462609771,0.0008437667002498602,16,4,4,3,1000,1500,False,0.8297210041656958,-0.006387670832362399,0.0012141746260977138,-0.00015623329975013984
EID2,0.0488107839562127,0.1017852705750801,0.684225099803024,0.31577490019697596,0.684225099803024,0.31577490019697596,0.007101880559491503,4.6866861505066e-06,16,4,4,3,1000,1500,False,-0.0017749001969760148,0.0017749001969760703,0.002101880559491503,4.6866861505066e-06
EIF1AD,-0.1319794587498137,0.1165081958471196,0.12865097433255634,0.8713490256674437,0.8713490256674437,0.12865097433255634,0.07473672145350294,0.0007922593395292469,16,4,4,3,1000,1500,False,0.7410156923341104,-0.0016823590007769562,-0.00259661187983036,0.0007922593395292469
EIF1AX,0.2314515798223559,0.112432666341733,0.9802327299212286,0.019767270078771458,0.9802327299212286,0.019767270078771458,0.2710366518003803,0.008458040687165113,16,4,4,3,1000,1500,False,0.0002327299212285805,-0.00023272992122854233,-0.014963348199619697,0.002124707353831813
EIF1AY,0.1074970953894373,0.1102586696985769,0.835208380666669,0.16479161933333103,0.835208380666669,0.16479161933333103,0.040521943254035596,0.00018556041308820064,16,4,4,3,1000,1500,False,-0.0011249526666643472,0.0011249526666644305,-0.0014780567459644067,0.00018556041308820064
EIF2A,-0.1385993264029614,0.1152819994105016,0.11463074986651334,0.8853692501334867,0.8853692501334867,0.11463074986651334,0.08082005300103645,0.0008594990447942455,16,4,4,3,1000,1500,False,0.7713692501334867,0.0006307498665133332,-0.0018466136656301452,-0.00047383428853905443
EIF2B1,0.1439111962810682,0.114383918199534,0.8958297726307496,0.10417022736925047,0.8958297726307496,0.10417022736925047,0.08624074062323274,0.0009256691770902202,16,4,4,3,1000,1500,False,-0.0015035607025837283,0.001503560702583867,0.003907407289899439,-0.00040766415624307975
EIF2B2,0.1323986178770617,0.1146116666815219,0.8759943404237075,0.1240056595762925,0.8759943404237075,0.1240056595762925,0.07190457927646224,0.0006698030942003373,16,4,4,3,1000,1500,False,-0.00167232624295921,0.00167232624295921,-0.0010954207235377572,-0.00033019690579966276
EIF2B3,0.2514783505867051,0.1228294284553775,0.9796895399815033,0.02031046001849669,0.9796895399815033,0.02031046001849669,0.34641291635300564,0.021520750353981346,16,4,4,3,1000,1500,False,0.0016895399815033407,-0.0016895399815033095,0.003746249686338965,-0.0008125829793519529
EIF2B4,0.2710486299341736,0.1170882916013382,0.9896910179058999,0.01030898209410012,0.9896910179058999,0.01030898209410012,0.40235365140081136,0.0252694869691062,16,4,4,3,1000,1500,False,-0.0023089820941001316,0.0023089820941001194,0.007686984734144753,-0.0037305130308938027
EIF2B5,0.1918980607794871,0.1112225564907764,0.957767972379735,0.04223202762026497,0.957767972379735,0.04223202762026497,0.1655444309336872,0.0028016191570728504,16,4,4,3,1000,1500,False,-0.001232027620264975,0.001232027620264968,0.002877764267020605,0.0008016191570728503
EIF2S2,0.2691395638528228,0.1210815554537099,0.9868852112571377,0.0131147887428623,0.9868852112571377,0.0131147887428623,0.3994118393652964,0.028282808632657152,16,4,4,3,1000,1500,False,-0.0004481220761954896,0.0004481220761956006,-0.014254827301370288,0.002282808632657153
EIF2S3,0.1790336758918062,0.115663545129767,0.9391748081811506,0.060825191818849406,0.9391748081811506,0.060825191818849406,0.14783317728018103,0.002760088560051124,16,4,4,3,1000,1500,False,0.00517480818115057,-0.0051748081811505,-0.002166822719818967,0.001093421893384524
EIF3A,0.4349121945425002,0.1247439228080969,0.9997552523565563,0.00024474764344377593,0.9997552523565563,0.00024474764344377593,0.8602655476291493,0.30091476861406113,16,4,4,3,1000,1500,True,8.858568988945326e-05,-8.858568988942409e-05,-0.003401119037517386,0.00591476861406115
EIF3B,0.5586750649993029,0.1242435361984253,0.9999965477708042,3.452229195817e-06,0.9999965477708042,3.452229195817e-06,0.9813287734613303,0.6816288528886663,16,4,4,3,1000,1500,True,-3.45222919584387e-06,3.452229195817e-06,-0.0003378932053365036,0.008962186221999624
EIF3C,0.1926323153458791,0.1163424612833902,0.9511122782540555,0.04888772174594441,0.9511122782540555,0.04888772174594441,0.17805181272247736,0.0041218556794010335,16,4,4,3,1000,1500,False,0.002445611587388763,-0.002445611587388888,0.008385146055810755,-0.0005448109872655668
EIF3CL,0.1046588898407061,0.1175152599387528,0.8134276422032667,0.18657235779673326,0.8134276422032667,0.18657235779673326,0.04851732421649789,0.00038400707476306326,16,4,4,3,1000,1500,False,0.0030943088699333376,-0.0030943088699333376,-0.0031493424501687073,5.067374142976328e-05
EIF3D,0.4562066362697287,0.1133853085514605,0.9999713311180275,2.8668881972557688e-05,0.9999713311180275,2.8668881972557688e-05,0.9158461728057369,0.3496613530464161,16,4,4,3,1000,1500,True,-2.86688819725045e-05,2.8668881972557688e-05,-0.002153827194263158,-0.00867198028691718
EIF3E,0.443140919690022,0.1113063803096484,0.9999657262011041,3.427379889581417e-05,0.9999657262011041,3.427379889581417e-05,0.9007799030344323,0.3047336595952501,16,4,4,3,1000,1500,True,-3.427379889586746e-05,3.427379889581417e-05,-0.00022009696556768432,-0.0035996737380831756
EIF3F,0.3055254240875081,0.1157663388251585,0.9958443633388704,0.00415563666112956,0.9958443633388704,0.00415563666112956,0.5190340166329601,0.0464894767457425,16,4,4,3,1000,1500,False,-0.0008223033277964253,0.0008223033277963599,-0.004965983367039906,-0.008177189920924102
EIF3H,0.1525370198135942,0.1111096579718278,0.9151006845452838,0.08489931545471613,0.9151006845452838,0.08489931545471613,0.09224709933654862,0.0008823781094407569,16,4,4,3,1000,1500,False,0.002100684545283782,-0.002100684545283768,-0.0004195673301179842,-0.001784288557225843
EIF3I,0.3864617587604874,0.1109224489491317,0.9997530763604017,0.00024692363959838025,0.9997530763604017,0.00024692363959838025,0.7821513026302667,0.15301633467546605,16,4,4,3,1000,1500,False,8.640969373485685e-05,-8.640969373481977e-05,0.00015130263026663648,-0.002650331991200544
EIF3J,0.2132530481484691,0.1192979164969414,0.9630770731505341,0.03692292684946585,0.9630770731505341,0.03692292684946585,0.23357684425689576,0.008116802711852174,16,4,4,3,1000,1500,False,-0.005256260182799233,0.005256260182799247,-0.007089822409770852,0.0017834693785188736
EIF3K,0.0882773294555495,0.1045795986511483,0.8006977514590163,0.19930224854098366,0.8006977514590163,0.19930224854098366,0.021561252285288657,4.127441804200062e-05,16,4,4,3,1000,1500,False,-0.005302248540983712,0.005302248540983767,-0.0001054143813779447,4.127441804200062e-05
EIF3L,0.2632084923959739,0.116729166482471,0.9879290928311897,0.012070907168810298,0.9879290928311897,0.012070907168810298,0.3763105646565893,0.02125182966824504,16,4,4,3,1000,1500,False,0.0022624261645228794,-0.0022624261645230025,-0.004689435343410708,-0.0037481703317549624
EIF4A1,0.4444961487165433,0.116983117385158,0.9999275528221654,7.244717783466384e-05,0.9999275528221654,7.244717783466384e-05,0.8916197373857012,0.3175858316164356,16,4,4,3,1000,1500,True,-7.244717783461141e-05,7.244717783466384e-05,0.002619737385701204,-0.006747501716897697
EIF4B,0.120467364278216,0.1196097156491864,0.843073550826914,0.15692644917308596,0.843073550826914,0.15692644917308596,0.06689905964759897,0.0007542301370764867,16,4,4,3,1000,1500,False,0.007073550826914077,-0.007073550826914049,-0.0014342736857343302,8.756347040988675e-05
EIF4E2,-0.1830969496232112,0.1080558267532778,0.04508836155853713,0.9549116384414629,0.9549116384414629,0.04508836155853713,0.13965761941742405,0.0016797552885466996,16,4,4,3,1000,1500,False,0.9075783051081295,-0.00224497177479617,0.004324286084090745,-0.0003202447114533005
EIF4E3,0.0565506354418178,0.1139509404061461,0.6901486613574024,0.30985133864259756,0.6901486613574024,0.30985133864259756,0.0171988372641518,5.031592021337049e-05,16,4,4,3,1000,1500,False,0.0024819946907357338,-0.0024819946907357338,-0.0011344960691814995,5.031592021337049e-05
EIF4EBP3,-0.1569717614850557,0.1158381195190009,0.08769350149835597,0.912306498501644,0.912306498501644,0.08769350149835597,0.10850632164879576,0.0015318607473577637,16,4,4,3,1000,1500,False,0.8279731651683108,0.003360168165022673,0.0015063216487957581,-0.00046813925264223635
EIF4G3,-0.1173606337492803,0.1089854049685571,0.1407742559500038,0.8592257440499962,0.8592257440499962,0.1407742559500038,0.046951426173067204,0.0002232842204613962,16,4,4,3,1000,1500,False,0.7188924107166629,0.0004409226166705027,0.0009514261730672047,-0.00011004911287190378
EIF4H,-0.1197635047152669,0.1182458389197889,0.15556952941576996,0.84443047058423,0.84443047058423,0.15556952941576996,0.06391551802306808,0.0006508411326534893,16,4,4,3,1000,1500,False,0.6870971372508967,-0.001763803917563339,0.0009155180230680793,-1.582553401311066e-05
EIF5A,0.3464606964716309,0.1108678632691859,0.9991109371837358,0.0008890628162642448,0.9991109371837358,0.0008890628162642448,0.6624152115473365,0.08304373069415802,16,4,4,3,1000,1500,False,-0.0008890628162642189,0.0008890628162642448,0.000748544880669888,0.0017103973608247197
ELF4,-0.0716770345009278,0.1135233809745328,0.2638941959022094,0.7361058040977906,0.7361058040977906,0.2638941959022094,0.022680121476044954,8.08882554554622e-05,16,4,4,3,1000,1500,False,0.4707724707644573,-0.0014391374311238936,-0.0016532118572883461,8.08882554554622e-05
ELFN1,0.1189674101317198,0.118011845663634,0.8432960970103105,0.1567039029896895,0.8432960970103105,0.1567039029896895,0.06270476386009474,0.0006217068746090015,16,4,4,3,1000,1500,False,-3.723632302288227e-05,3.723632302291002e-05,-0.0029619028065718533,0.00028837354127570153
ELK3,0.1076534263889545,0.1153406916620904,0.8246807856204347,0.17531921437956532,0.8246807856204347,0.17531921437956532,0.047898155190395385,0.0003349928363786178,16,4,4,3,1000,1500,False,-0.0026525477128986896,0.0026525477128987174,0.0018981551903953855,-0.0006650071636213823
ELMO2,0.1628439881437513,0.1162217443036391,0.9194152487250716,0.08058475127492837,0.9194152487250716,0.08058475127492837,0.11900965763158666,0.0018600421864267624,16,4,4,3,1000,1500,False,-0.0002514179415950002,0.0002514179415950696,0.0070096576315866604,0.0001933755197601624
ELMOD3,0.1135105348113019,0.1101721949231037,0.8485656611071104,0.1514343388928896,0.8485656611071104,0.1514343388928896,0.04534269325511169,0.00022571573145950958,16,4,4,3,1000,1500,False,0.0035656611071104294,-0.0035656611071104016,0.003009359921778393,0.00022571573145950958
ELMSAN1,0.3902514546675261,0.1108458749203846,0.9997847688811989,0.00021523111880105265,0.9997847688811989,0.00021523111880105265,0.7922367279631779,0.1610625234199651,16,4,4,3,1000,1500,False,-0.0002152311188010625,0.00021523111880105265,-0.006429938703488736,0.007395856753298513
ELOVL1,0.0685194947869025,0.1077801441087168,0.7375250719245388,0.26247492807546124,0.7375250719245388,0.26247492807546124,0.016182448989053647,3.12937398948769e-05,16,4,4,3,1000,1500,False,-0.010474928075461243,0.010474928075461243,0.0018491156557203462,-0.00030203959343842306
ELOVL6,0.1515099795022697,0.1172298426619984,0.9018938173491141,0.09810618265088589,0.9018938173491141,0.09810618265088589,0.10269765059788004,0.0014759422149908435,16,4,4,3,1000,1500,False,0.009227150682447394,-0.00922715068244731,0.0013643172645467355,0.0008092755483242436
ELOVL7,0.1339419921944086,0.1145446249124816,0.878867332277449,0.1211326677225511,0.878867332277449,0.1211326677225511,0.07364365971456463,0.0006973124299972542,16,4,4,3,1000,1500,False,-0.00013266772255104975,0.00013266772255110526,0.005643659714564625,3.064576333065426e-05
ELP5,0.1707465760921863,0.1101363468056502,0.9394676298143193,0.06053237018568066,0.9394676298143193,0.06053237018568066,0.1202919480064597,0.00139713895395504,16,4,4,3,1000,1500,False,-0.001199036852347457,0.00119903685234736,0.0029586146731264,-0.00026952771271156
ELP6,0.199282898357074,0.1141090075265838,0.9596314924999625,0.04036850750003754,0.9596314924999625,0.04036850750003754,0.18872163500859906,0.004202536479269264,16,4,4,3,1000,1500,False,-0.004035174166704292,0.004035174166704236,-0.0022783649914009385,0.0008692031459359637
EMC1,0.2257967761882577,0.1156972381728919,0.9745081940364907,0.025491805963509317,0.9745081940364907,0.025491805963509317,0.26064816134114893,0.008893882848114605,16,4,4,3,1000,1500,False,0.002174860703157311,-0.002174860703157283,0.0019814946744823314,-0.0007727838185519944
EMC4,0.208821868719606,0.1120410583422887,0.968824941737956,0.031175058262044014,0.968824941737956,0.031175058262044014,0.20788481704797382,0.004676804357540425,16,4,4,3,1000,1500,False,-0.0028417249287108204,0.002841724928710713,-0.00911518295202618,-0.0003231956424595752
EMC6,0.0703248178772985,0.1108999416028501,0.7370015302178995,0.2629984697821005,0.7370015302178995,0.2629984697821005,0.01959880167854085,5.3570471063265045e-05,16,4,4,3,1000,1500,False,0.003334863551232803,-0.003334863551232803,0.0042654683452075515,5.3570471063265045e-05
EMC9,-0.2155797757308455,0.1147206517446881,0.03011054196598706,0.9698894580340129,0.9698894580340129,0.03011054196598706,0.23090644089831602,0.006583102798793789,16,4,4,3,1000,1500,False,0.9382227913673463,-0.0015561247006795412,0.008573107564982724,0.0002497694654604891
EMCN,-0.2887288204128672,0.1168343818997033,0.0067317840248580785,0.9932682159751419,0.9932682159751419,0.0067317840248580785,0.4615733168419375,0.03528019933268959,16,4,4,3,1000,1500,False,0.9866015493084753,6.511735819147817e-05,0.0032399835086041606,0.000280199332689586
EMID1,-0.0998660684441282,0.1154540886547308,0.1935234786492761,0.8064765213507239,0.8064765213507239,0.1935234786492761,0.04177450359772195,0.00026448848007084284,16,4,4,3,1000,1500,False,0.6201431880173907,0.007190145315942809,0.00010783693105535092,-0.0004021781865957571
