gene,effect_mean,effect_var,k,sigma2,tau2,post_mean,post_se,z,p_two,lfdr,p_abs_ge_thr,hit
WDR53,0.291778227429525,0.4191392000755226,8,0.05239240000944032,0.02133913902715923,0.08444549295418954,0.12313909102479746,0.6857732361950285,0.4928561159490714,0.9999435159571005,0.0409143719637283,False
WDR54,0.07602291858321014,0.26981062792340965,8,0.033726328490426206,0.02133913902715923,0.02946063480491562,0.11432292140573069,0.25769665822622023,0.7966410253738945,0.9999435159571005,0.010956611321098025,False
WDR55,-0.13638768942895763,0.1530448888711017,8,0.019130611108887714,0.02133913902715923,-0.07191534063179732,0.10043558340631442,-0.7160344789442022,0.47397005934739966,0.9999435159571005,0.0116813829444869,False
WDR59,-0.015470217321860186,0.5500297425309706,8,0.06875371781637132,0.02133913902715923,-0.0036642318800577246,0.12761195463739075,-0.028713860629042444,0.9770928017428712,0.9999435159571005,0.018778014854572884,False
WDR5B,0.10460202625801704,0.10440336430711765,8,0.013050420538389706,0.02133913902715923,0.06490682663695685,0.08998857877924307,0.7212784946430154,0.4707381855893833,0.9999435159571005,0.00451948858864513,False
WDR6,-0.020504330591086466,0.1352728786912168,8,0.0169091098364021,0.02133913902715923,-0.011439602443051242,0.09712768571645163,-0.11777900769145563,0.9062427631953075,0.9999435159571005,0.002156264572080131,False
WDR60,-0.08054865882390694,0.18491643527586019,8,0.023114554409482523,0.02133913902715923,-0.03866583170517351,0.1053361119792374,-0.36707099757768596,0.7135660601244653,0.9999435159571005,0.007203545095917111,False
WDR61,0.40207938204793764,0.2922341286276661,8,0.036529266078458265,0.02133913902715923,0.14826791610751197,0.11606149575884404,1.2774944449758545,0.20142774035954947,0.9999435159571005,0.09560442486209662,False
WDR62,0.12158319881380318,0.06165513056758926,8,0.007706891320948658,0.02133913902715923,0.08932307622626638,0.07524621696263727,1.1870773021136576,0.2351971304828142,0.9999435159571005,0.0025565584226170408,False
WDR63,-0.2571581596187224,0.2674788984367524,8,0.03343486230459405,0.02133913902715923,-0.1001850072415856,0.11413030606787494,-0.8778124820063492,0.3800454895734954,0.9999435159571005,0.04022058227047016,False
WDR64,-0.11427993522149257,0.11112582128588154,8,0.013890727660735193,0.02133913902715923,-0.06922068276074791,0.09172663146039642,-0.7546410639818862,0.4504643776992254,0.9999435159571005,0.005964116400996503,False
WDR66,-0.2943526273723905,0.17163210062549478,8,0.021454012578186847,0.02133913902715923,-0.14678123491433456,0.1034321555898111,-1.4191064091947987,0.15586799567634443,0.9999435159571005,0.06926507309827641,False
WDR7,0.21798281989475482,0.2651985130331246,8,0.03314981412914057,0.02133913902715923,0.08536713278237366,0.1139396190622644,0.7492313339728056,0.4537177864057187,0.9999435159571005,0.030159460999948387,False
WDR70,0.3937376752670336,0.27660853774972394,8,0.03457606721871549,0.02133913902715923,0.150263650210064,0.1148712317029209,1.308105153766216,0.19083764564885808,0.9999435159571005,0.09624385973268187,False
WDR72,-0.016602434498079084,0.1976613327271791,8,0.024707666590897386,0.02133913902715923,-0.0076939464787734915,0.10700512011443085,-0.07190260120773301,0.9426794199457433,0.9999435159571005,0.005167306877423712,False
WDR73,0.42562292575689903,0.07847702755520669,8,0.009809628444400836,0.02133913902715923,0.2915822205217371,0.08197742870247708,3.5568597983230776,0.00037531432694937195,0.037752670613981035,0.45910684184653405,True
WDR74,0.017724102444807856,0.31991581194484164,8,0.039989476493105205,0.02133913902715923,0.006167057302579996,0.11795863151650346,0.052281526356273214,0.9583043730157481,0.9999435159571005,0.011091548879519431,False
WDR75,0.17094707079926236,0.6559500521043875,8,0.08199375651304844,0.02133913902715923,0.03530205256516477,0.13012463935020518,0.2712941433801492,0.7861648105317336,0.9999435159571005,0.025952661704069558,False
WDR76,-0.19330130938474788,0.22082630929786298,8,0.027603288662232873,0.02133913902715923,-0.08428032097776571,0.1097049202558241,-0.7682455880851102,0.44234129415013246,0.9999435159571005,0.02485850693201938,False
WDR77,0.5907583959814663,0.46431202703445285,8,0.058039003379306606,0.02133913902715923,0.15881293213890119,0.12491021443228552,1.2714166960700761,0.2035804460016859,0.9999435159571005,0.12929293588286095,False
WDR78,-0.06735332797381186,0.4725523840722995,8,0.059069048009037436,0.02133913902715923,-0.0178745732561788,0.12520402688970195,-0.14276356520006617,0.8864769130234609,0.9999435159571005,0.017680149432374156,False
WDR81,-0.39065315600205025,0.12038503724850769,8,0.015048129656063461,0.02133913902715923,-0.22909666784552857,0.09394095694655695,-2.4387304035646746,0.014738959546302133,0.4318484849796506,0.2251950531993584,False
WDR82,0.7728354724224897,0.8875949141465332,8,0.11094936426831666,0.02133913902715923,0.12466422387672282,0.13377957257627904,0.9318629255272977,0.3514073697590714,0.9999435159571005,0.09574191963116487,False
WDR83,0.05878827329667939,0.27937941162085245,8,0.034922426452606556,0.02133913902715923,0.02229748010647955,0.11508924631879193,0.1937407778717792,0.8463788606164455,0.9999435159571005,0.010464245966441665,False
WDR83OS,-0.02928032966769911,0.25382436282609333,8,0.031728045353261666,0.02133913902715923,-0.011774075312927514,0.11295282114948198,-0.1042388777288323,0.9169797820417228,0.9999435159571005,0.008247531811521727,False
WDR86,0.09636956874806045,0.10972185819619307,8,0.013715232274524133,0.02133913902715923,0.05866439902185574,0.09137322188648732,0.6420305403560613,0.5208533535975133,0.9999435159571005,0.004173876964962912,False
WDR87,0.21028730235039886,0.17977229694662383,8,0.02247153711832798,0.02133913902715923,0.10242594671672638,0.10462003446215348,0.9790280345757215,0.3275661277365538,0.9999435159571005,0.029539891113545283,False
WDR88,0.012445491612773002,0.1874347189312778,8,0.023429339866409726,0.02133913902715923,0.0059322112868225585,0.10567744468170201,0.05613507503602344,0.9552342021419706,0.9999435159571005,0.004591517915080526,False
WDR89,0.12262442895397714,0.08890077665531733,8,0.011112597081914666,0.02133913902715923,0.08063358240002656,0.0854825093859662,0.9432757996838158,0.34553985088074457,0.9999435159571005,0.005145006354086784,False
WDR90,0.02705729626571466,0.3086955732999107,8,0.03858694666248884,0.02133913902715923,0.009634859344949018,0.11721972504520756,0.08219486388688584,0.9344917576516729,0.9999435159571005,0.010749812864669472,False
WDR91,-0.2232784056843419,0.09964796661493149,8,0.012455995826866436,0.02133913902715923,-0.14098387123592368,0.08868508397745069,-1.5897134547650722,0.1118994094607495,0.9999435159571005,0.03648339117422017,False
WDR92,0.36615814207572794,0.4230000395257445,8,0.05287500494071806,0.02133913902715923,0.10528315873403135,0.12330205527365301,0.8538637778613581,0.39318047149971846,0.9999435159571005,0.05765319578029896,False
WDR93,-0.05219139601662275,0.32219012404747993,8,0.04027376550593499,0.02133913902715923,-0.018076074550616644,0.11810375985244695,-0.15305249022723752,0.8783568816549571,0.9999435159571005,0.012029818136750822,False
WDSUB1,0.07567185441630914,0.5344498398284021,8,0.06680622997855026,0.02133913902715923,0.018319422109719447,0.1271736624057158,0.14405044065866335,0.8854606390713726,0.9999435159571005,0.019539248856119056,False
WDTC1,-0.07469119429068855,0.08057015701633911,8,0.01007126962704239,0.02133913902715923,-0.050742599264475455,0.08271680757280715,-0.6134496815512607,0.5395790444106363,0.9999435159571005,0.0013029262276393412,False
WDYHV1,-0.07089662078387225,0.1639179125164832,8,0.0204897390645604,0.02133913902715923,-0.03616814307439726,0.1022394612097251,-0.3537591322024388,0.7235194032216696,0.9999435159571005,0.005436883946066962,False
WEE1,0.3699975709801588,0.31029841023147814,8,0.03878730127893477,0.02133913902715923,0.1313137708911831,0.11732767963310542,1.1192053853090207,0.26305252852162475,0.9999435159571005,0.0753728785425697,False
WEE2,-0.19864016082846092,0.2672108468732751,8,0.03340135585915939,0.02133913902715923,-0.0774346307445461,0.11410801091780617,-0.6786081899221212,0.49738615218572435,0.9999435159571005,0.026029813925753563,False
WFDC1,0.12728508400077918,0.12217148691576012,8,0.015271435864470015,0.02133913902715923,0.0741904248053012,0.09434635114637188,0.7863624178766581,0.43165519441305067,0.9999435159571005,0.008382793629672305,False
WFDC10A,-0.0819926756058854,0.1452998353150555,8,0.018162479414381937,0.02133913902715923,-0.04429320045587713,0.09905321340597677,-0.44716570954985824,0.6547554179284405,0.9999435159571005,0.005173093152451524,False
WFDC10B,-0.0366073176380181,0.1438636980564269,8,0.017982962257053363,0.02133913902715923,-0.019865892589078837,0.09878720637471973,-0.20109782752357136,0.8406220806815659,0.9999435159571005,0.002888040296928601,False
WFDC11,0.014326336355743749,0.12180145211930019,8,0.015225181514912523,0.02133913902715923,0.008360928870353345,0.09426292940535398,0.08869795287603759,0.9293219594929356,0.9999435159571005,0.0015230551844663926,False
WFDC12,0.08860510170663255,0.4121465625697724,8,0.05151832032122155,0.02133913902715923,0.025951448221553125,0.12283787154245984,0.21126585714718127,0.8326798236650672,0.9999435159571005,0.016824280649061427,False
WFDC13,-0.13792455663452827,0.11736652219749877,8,0.014670815274687346,0.02133913902715923,-0.08173271381054126,0.09324043386929944,-0.876580153253156,0.3807147229857758,0.9999435159571005,0.009639644460623797,False
WFDC2,-0.14143121519900093,0.3571617900054508,8,0.04464522375068135,0.02133913902715923,-0.04573841796537123,0.12015875916824276,-0.38064988588413806,0.7034630594144795,0.9999435159571005,0.019175578261020332,False
WFDC3,-0.09120074632687654,0.43604329634028405,8,0.054505412042535506,0.02133913902715923,-0.02565966015754456,0.12383575819103997,-0.2072071955013164,0.8358480480640627,0.9999435159571005,0.01763992829679968,False
WFDC5,0.15828123514696402,0.15312892651491142,8,0.019141115814363927,0.02133913902715923,0.08343784631333259,0.10045011840104713,0.830639601440856,0.40617725605512534,0.9999435159571005,0.015612547799917362,False
WFDC6,0.11584564596958767,0.11716145193077362,8,0.014645181491346703,0.02133913902715923,0.06869787478034443,0.0931921158771194,0.7371640200865016,0.4610226107819555,0.9999435159571005,0.006570559246216994,False
WFDC8,-0.2094932239718616,0.29539289618506154,8,0.03692411202313269,0.02133913902715923,-0.07672769629220617,0.11629100379219942,-0.6597904720928458,0.5093882984818079,0.9999435159571005,0.0280310818376874,False
WFDC9,0.02340147263074,0.17673219044579289,8,0.02209152380572411,0.02133913902715923,0.011498034921298247,0.1041844861987521,0.1103622558483757,0.9121220857000762,0.9999435159571005,0.00420566200432307,False
WFIKKN1,-0.3110132275587608,0.3247001658967389,8,0.04058752073709236,0.02133913902715923,-0.10717120102113285,0.11826218004174673,-0.9062170254539639,0.3648209932466856,0.9999435159571005,0.05178356522812769,False
WFIKKN2,0.021738412571485087,0.33740685142713706,8,0.04217585642839213,0.02133913902715923,0.0073034565265346655,0.11903708023575817,0.06135446628957841,0.951076914638572,0.9999435159571005,0.011886274519312436,False
